time,memory,cpu,app,media,user
15/02/2023 14:36:19,35064,1.5,siruntu,webcam,viewer_14
15/02/2023 14:37:00,37512,18.6,siruntu,webcam,viewer_14
15/02/2023 14:38:00,37944,10.9,siruntu,webcam,viewer_14
15/02/2023 14:39:00,37948,17.1,siruntu,webcam,viewer_14
15/02/2023 14:40:00,38124,18.6,siruntu,webcam,viewer_14
15/02/2023 14:41:00,38276,10.8,siruntu,webcam,viewer_14
15/02/2023 14:42:00,38496,7.8,siruntu,webcam,viewer_14
15/02/2023 14:43:00,39272,12.4,siruntu,webcam,viewer_14
15/02/2023 14:44:00,39696,6.2,siruntu,webcam,viewer_14
15/02/2023 14:45:00,39920,10.8,siruntu,webcam,viewer_14
15/02/2023 14:46:00,41204,7.7,siruntu,webcam,viewer_14
15/02/2023 14:47:00,39408,12.4,siruntu,webcam,viewer_14
15/02/2023 14:48:00,39976,20.2,siruntu,webcam,viewer_14
15/02/2023 15:04:18,39464,9.4,siruntu,screen,viewer_14
15/02/2023 15:05:00,56144,4.6,siruntu,screen,viewer_14
15/02/2023 15:06:00,57284,6.2,siruntu,screen,viewer_14
15/02/2023 15:07:00,58896,10.8,siruntu,screen,viewer_14
15/02/2023 15:08:00,59164,4.6,siruntu,screen,viewer_14
15/02/2023 15:09:00,59276,9.3,siruntu,screen,viewer_14
15/02/2023 15:10:00,59532,13.9,siruntu,screen,viewer_14
15/02/2023 15:11:00,61112,3.1,siruntu,screen,viewer_14
15/02/2023 15:12:00,61068,3.1,siruntu,screen,viewer_14
15/02/2023 15:13:00,61108,3.1,siruntu,screen,viewer_14
15/02/2023 15:14:00,61188,9.3,siruntu,screen,viewer_14
15/02/2023 15:15:00,60876,1.5,siruntu,screen,viewer_14
15/02/2023 15:16:00,61088,4.6,siruntu,screen,viewer_14
15/02/2023 15:17:00,61160,1.6,siruntu,screen,viewer_14
15/02/2023 15:18:00,61172,3.1,siruntu,screen,viewer_14
15/02/2023 15:19:00,61364,9.3,siruntu,screen,viewer_14
15/02/2023 15:20:15,61196,6.2,siruntu,screen,viewer_14
