time,memory,cpu,app,media,user
01/02/2023 14:13:43,635284,23.3,zoom,webcam,viewer_3
01/02/2023 14:14:00,510332,17.1,zoom,webcam,viewer_3
01/02/2023 14:15:00,517824,27.9,zoom,webcam,viewer_3
01/02/2023 14:16:00,526696,24.8,zoom,webcam,viewer_3
01/02/2023 14:17:00,524972,17.1,zoom,webcam,viewer_3
01/02/2023 14:18:00,530448,21.7,zoom,webcam,viewer_3
01/02/2023 14:19:00,526100,18.6,zoom,webcam,viewer_3
01/02/2023 14:20:00,539188,10.9,zoom,webcam,viewer_3
01/02/2023 14:21:00,537564,17.0,zoom,webcam,viewer_3
01/02/2023 14:22:00,544216,27.9,zoom,webcam,viewer_3
01/02/2023 14:23:00,532964,41.8,zoom,webcam,viewer_3
01/02/2023 14:24:00,531528,20.2,zoom,webcam,viewer_3
01/02/2023 14:25:00,536424,21.7,zoom,webcam,viewer_3
01/02/2023 14:26:00,533564,12.4,zoom,webcam,viewer_3
01/02/2023 14:27:00,537300,23.2,zoom,webcam,viewer_3
01/02/2023 14:28:00,531064,27.9,zoom,webcam,viewer_3
01/02/2023 14:29:00,535872,20.1,zoom,webcam,viewer_3
01/02/2023 14:30:00,535736,9.3,zoom,webcam,viewer_3
01/02/2023 14:31:00,530928,18.6,zoom,webcam,viewer_3
01/02/2023 14:32:00,537272,24.8,zoom,webcam,viewer_3
01/02/2023 14:33:00,531096,21.7,zoom,webcam,viewer_3
01/02/2023 14:34:00,538516,15.5,zoom,webcam,viewer_3
01/02/2023 14:35:00,537824,23.2,zoom,webcam,viewer_3
01/02/2023 14:36:00,534616,18.6,zoom,webcam,viewer_3
01/02/2023 14:37:39,532024,23.3,zoom,webcam,viewer_3
01/02/2023 14:43:15,529696,116.4,zoom,screen,viewer_3
01/02/2023 14:44:00,483224,9.2,zoom,screen,viewer_3
01/02/2023 14:45:00,490448,15.5,zoom,screen,viewer_3
01/02/2023 14:46:00,492132,17.1,zoom,screen,viewer_3
01/02/2023 14:47:00,493724,18.6,zoom,screen,viewer_3
01/02/2023 14:48:00,496736,15.5,zoom,screen,viewer_3
01/02/2023 14:49:00,508792,26.3,zoom,screen,viewer_3
01/02/2023 14:50:00,485496,23.2,zoom,screen,viewer_3
01/02/2023 14:51:00,486972,18.6,zoom,screen,viewer_3
01/02/2023 14:52:00,486636,20.2,zoom,screen,viewer_3
01/02/2023 14:53:00,491112,10.9,zoom,screen,viewer_3
01/02/2023 14:54:00,494968,18.6,zoom,screen,viewer_3
01/02/2023 14:55:00,484636,15.5,zoom,screen,viewer_3
01/02/2023 14:56:00,487752,17.0,zoom,screen,viewer_3
01/02/2023 14:57:00,488880,12.4,zoom,screen,viewer_3
01/02/2023 14:58:00,491220,13.9,zoom,screen,viewer_3
01/02/2023 14:59:00,493296,20.2,zoom,screen,viewer_3
01/02/2023 15:00:00,485988,17.1,zoom,screen,viewer_3
01/02/2023 15:01:00,488228,18.6,zoom,screen,viewer_3
01/02/2023 15:02:00,489728,10.9,zoom,screen,viewer_3
01/02/2023 15:03:00,478472,31.1,zoom,screen,viewer_3
01/02/2023 15:04:00,525996,15.5,zoom,screen,viewer_3
01/02/2023 15:05:00,587100,9.3,zoom,screen,viewer_3
01/02/2023 15:06:51,606404,14.0,zoom,screen,viewer_3
