time,memory,cpu,app,media,user
30/01/2023 14:14:39,169088,29.7,gmeet,webcam,viewer_6
30/01/2023 14:15:00,168268,10.9,gmeet,webcam,viewer_6
30/01/2023 14:16:00,148900,17.2,gmeet,webcam,viewer_6
30/01/2023 14:17:00,152076,20.3,gmeet,webcam,viewer_6
30/01/2023 14:18:00,157288,10.9,gmeet,webcam,viewer_6
30/01/2023 14:19:00,155112,14.1,gmeet,webcam,viewer_6
30/01/2023 14:20:00,159348,26.5,gmeet,webcam,viewer_6
30/01/2023 14:21:00,155596,17.2,gmeet,webcam,viewer_6
30/01/2023 14:22:00,147548,17.2,gmeet,webcam,viewer_6
30/01/2023 14:23:00,143328,21.8,gmeet,webcam,viewer_6
30/01/2023 14:24:00,148864,17.2,gmeet,webcam,viewer_6
30/01/2023 14:25:00,157036,17.2,gmeet,webcam,viewer_6
30/01/2023 14:26:00,164092,14.1,gmeet,webcam,viewer_6
30/01/2023 14:27:00,162568,15.6,gmeet,webcam,viewer_6
30/01/2023 14:28:00,150800,21.8,gmeet,webcam,viewer_6
30/01/2023 14:29:00,158916,17.2,gmeet,webcam,viewer_6
30/01/2023 14:30:00,160160,18.7,gmeet,webcam,viewer_6
30/01/2023 14:31:00,161940,14.0,gmeet,webcam,viewer_6
30/01/2023 14:32:59,157080,17.2,gmeet,webcam,viewer_6
30/01/2023 14:46:55,173864,59.5,gmeet,screen,viewer_6
30/01/2023 14:47:00,189008,10.9,gmeet,screen,viewer_6
30/01/2023 14:48:00,178300,7.8,gmeet,screen,viewer_6
30/01/2023 14:49:00,174640,6.2,gmeet,screen,viewer_6
30/01/2023 14:50:00,189720,48.3,gmeet,screen,viewer_6
30/01/2023 14:51:00,186692,12.5,gmeet,screen,viewer_6
30/01/2023 14:52:00,190680,12.5,gmeet,screen,viewer_6
30/01/2023 14:53:00,191161,18.7,gmeet,screen,viewer_6
30/01/2023 14:54:00,184032,9.4,gmeet,screen,viewer_6
30/01/2023 14:55:00,182000,10.9,gmeet,screen,viewer_6
30/01/2023 14:56:00,185000,9.4,gmeet,screen,viewer_6
30/01/2023 14:57:00,191204,23.4,gmeet,screen,viewer_6
30/01/2023 14:58:00,191992,17.2,gmeet,screen,viewer_6
30/01/2023 14:59:00,187560,3.1,gmeet,screen,viewer_6
30/01/2023 15:00:00,180312,9.4,gmeet,screen,viewer_6
30/01/2023 15:01:00,185484,12.5,gmeet,screen,viewer_6
30/01/2023 15:02:00,195096,15.6,gmeet,screen,viewer_6
30/01/2023 15:03:00,196308,9.4,gmeet,screen,viewer_6
30/01/2023 15:04:00,182692,6.2,gmeet,screen,viewer_6
30/01/2023 15:05:00,189936,9.4,gmeet,screen,viewer_6
30/01/2023 15:06:35,195012,23.4,gmeet,screen,viewer_6
