time,memory,cpu,app,media,user
01/02/2023 14:24:01,531388,41.9,zoom,webcam,viewer_12
01/02/2023 14:25:00,517592,14.0,zoom,webcam,viewer_12
01/02/2023 14:26:00,523464,9.3,zoom,webcam,viewer_12
01/02/2023 14:27:00,536412,18.6,zoom,webcam,viewer_12
01/02/2023 14:28:00,539880,9.3,zoom,webcam,viewer_12
01/02/2023 14:29:00,531272,35.6,zoom,webcam,viewer_12
01/02/2023 14:30:00,535296,21.7,zoom,webcam,viewer_12
01/02/2023 14:31:00,542464,21.7,zoom,webcam,viewer_12
01/02/2023 14:32:00,528556,20.2,zoom,webcam,viewer_12
01/02/2023 14:33:00,533584,14.0,zoom,webcam,viewer_12
01/02/2023 14:34:00,533260,15.5,zoom,webcam,viewer_12
01/02/2023 14:35:00,534660,10.8,zoom,webcam,viewer_12
01/02/2023 14:36:00,532072,18.6,zoom,webcam,viewer_12
01/02/2023 14:37:39,462992,0.0,zoom,webcam,viewer_12
01/02/2023 14:52:13,578408,76.3,zoom,screen,viewer_12
01/02/2023 14:53:00,483420,18.6,zoom,screen,viewer_12
01/02/2023 14:54:00,491512,17.0,zoom,screen,viewer_12
01/02/2023 14:55:00,495488,15.5,zoom,screen,viewer_12
01/02/2023 14:56:00,497524,17.1,zoom,screen,viewer_12
01/02/2023 14:57:00,501214,32.6,zoom,screen,viewer_12
01/02/2023 14:58:00,494464,21.7,zoom,screen,viewer_12
01/02/2023 14:59:00,495124,17.0,zoom,screen,viewer_12
01/02/2023 15:00:00,497060,20.2,zoom,screen,viewer_12
01/02/2023 15:01:00,500300,17.1,zoom,screen,viewer_12
01/02/2023 15:02:00,501924,12.4,zoom,screen,viewer_12
01/02/2023 15:03:00,454736,17.1,zoom,screen,viewer_12
01/02/2023 15:04:00,508480,15.5,zoom,screen,viewer_12
01/02/2023 15:05:00,556008,17.1,zoom,screen,viewer_12
01/02/2023 15:06:51,527236,0.0,zoom,screen,viewer_12
