time,memory,cpu,app,media,user
01/02/2023 14:18:29,614372,21.7,zoom,webcam,viewer_8
01/02/2023 14:19:00,533108,9.3,zoom,webcam,viewer_8
01/02/2023 14:20:00,532324,32.5,zoom,webcam,viewer_8
01/02/2023 14:21:00,542816,17.0,zoom,webcam,viewer_8
01/02/2023 14:22:00,548264,31.0,zoom,webcam,viewer_8
01/02/2023 14:23:00,542100,17.1,zoom,webcam,viewer_8
01/02/2023 14:24:00,539080,15.5,zoom,webcam,viewer_8
01/02/2023 14:25:00,548368,37.2,zoom,webcam,viewer_8
01/02/2023 14:26:00,538732,17.0,zoom,webcam,viewer_8
01/02/2023 14:27:00,533172,24.8,zoom,webcam,viewer_8
01/02/2023 14:28:00,540516,29.4,zoom,webcam,viewer_8
01/02/2023 14:29:00,533444,14.0,zoom,webcam,viewer_8
01/02/2023 14:30:00,540768,18.6,zoom,webcam,viewer_8
01/02/2023 14:31:00,545944,24.8,zoom,webcam,viewer_8
01/02/2023 14:32:00,546688,23.3,zoom,webcam,viewer_8
01/02/2023 14:33:00,544452,20.1,zoom,webcam,viewer_8
01/02/2023 14:34:00,540864,15.5,zoom,webcam,viewer_8
01/02/2023 14:35:00,546288,13.9,zoom,webcam,viewer_8
01/02/2023 14:36:00,546212,4.7,zoom,webcam,viewer_8
01/02/2023 14:37:39,472260,0.0,zoom,webcam,viewer_8
01/02/2023 14:48:20,532632,47.4,zoom,screen,viewer_8
01/02/2023 14:49:00,474664,20.1,zoom,screen,viewer_8
01/02/2023 14:50:00,488624,6.2,zoom,screen,viewer_8
01/02/2023 14:51:00,492328,17.0,zoom,screen,viewer_8
01/02/2023 14:52:00,493984,14.0,zoom,screen,viewer_8
01/02/2023 14:53:00,498244,13.9,zoom,screen,viewer_8
01/02/2023 14:54:00,491572,13.9,zoom,screen,viewer_8
01/02/2023 14:55:00,487084,20.2,zoom,screen,viewer_8
01/02/2023 14:56:00,488316,9.3,zoom,screen,viewer_8
01/02/2023 14:57:00,490672,12.5,zoom,screen,viewer_8
01/02/2023 14:58:00,492236,13.9,zoom,screen,viewer_8
01/02/2023 14:59:00,485040,18.6,zoom,screen,viewer_8
01/02/2023 15:00:00,488520,7.8,zoom,screen,viewer_8
01/02/2023 15:01:00,488636,15.5,zoom,screen,viewer_8
01/02/2023 15:02:00,490536,15.5,zoom,screen,viewer_8
01/02/2023 15:03:00,475004,7.7,zoom,screen,viewer_8
01/02/2023 15:04:00,519564,24.8,zoom,screen,viewer_8
01/02/2023 15:05:00,608744,24.8,zoom,screen,viewer_8
01/02/2023 15:06:51,553032,0.0,zoom,screen,viewer_8
