time,memory,cpu,app,media,user
15/02/2023 14:21:16,39876,9.3,siruntu,webcam,viewer_1
15/02/2023 14:22:00,39272,7.8,siruntu,webcam,viewer_1
15/02/2023 14:23:00,39456,10.8,siruntu,webcam,viewer_1
15/02/2023 14:24:00,40136,13.9,siruntu,webcam,viewer_1
15/02/2023 14:25:00,41624,13.9,siruntu,webcam,viewer_1
15/02/2023 14:26:00,41808,13.9,siruntu,webcam,viewer_1
15/02/2023 14:27:00,41620,12.4,siruntu,webcam,viewer_1
15/02/2023 14:28:00,41440,7.8,siruntu,webcam,viewer_1
15/02/2023 14:29:00,42320,3.1,siruntu,webcam,viewer_1
15/02/2023 14:30:00,42512,9.3,siruntu,webcam,viewer_1
15/02/2023 14:31:00,44960,14.0,siruntu,webcam,viewer_1
15/02/2023 14:32:00,42400,10.8,siruntu,webcam,viewer_1
15/02/2023 14:33:00,42924,7.7,siruntu,webcam,viewer_1
15/02/2023 14:34:00,41744,13.9,siruntu,webcam,viewer_1
15/02/2023 14:35:00,41360,9.3,siruntu,webcam,viewer_1
15/02/2023 14:36:00,41844,15.3,siruntu,webcam,viewer_1
15/02/2023 14:37:00,41836,6.2,siruntu,webcam,viewer_1
15/02/2023 14:38:00,42040,9.3,siruntu,webcam,viewer_1
15/02/2023 14:39:00,42100,7.7,siruntu,webcam,viewer_1
15/02/2023 14:40:00,42320,7.7,siruntu,webcam,viewer_1
15/02/2023 14:41:00,42244,14.0,siruntu,webcam,viewer_1
15/02/2023 14:42:00,42480,7.8,siruntu,webcam,viewer_1
15/02/2023 14:43:00,42676,12.4,siruntu,webcam,viewer_1
15/02/2023 14:44:00,43400,10.8,siruntu,webcam,viewer_1
15/02/2023 14:45:00,42792,12.3,siruntu,webcam,viewer_1
15/02/2023 14:46:00,45352,10.8,siruntu,webcam,viewer_1
15/02/2023 14:47:00,42500,7.7,siruntu,webcam,viewer_1
15/02/2023 14:48:00,42564,12.4,siruntu,webcam,viewer_1
15/02/2023 14:51:08,39608,21.7,siruntu,screen,viewer_1
15/02/2023 14:52:00,65127,9.3,siruntu,screen,viewer_1
15/02/2023 14:53:00,65420,18.6,siruntu,screen,viewer_1
15/02/2023 14:54:00,65752,12.4,siruntu,screen,viewer_1
15/02/2023 14:55:00,65704,3.1,siruntu,screen,viewer_1
15/02/2023 14:56:00,65368,6.2,siruntu,screen,viewer_1
15/02/2023 14:57:00,65380,6.2,siruntu,screen,viewer_1
15/02/2023 14:58:00,65828,6.2,siruntu,screen,viewer_1
15/02/2023 14:59:00,65972,10.8,siruntu,screen,viewer_1
15/02/2023 15:00:00,65812,1.6,siruntu,screen,viewer_1
15/02/2023 15:01:00,65952,7.7,siruntu,screen,viewer_1
15/02/2023 15:02:00,66176,4.6,siruntu,screen,viewer_1
15/02/2023 15:03:00,66212,6.2,siruntu,screen,viewer_1
15/02/2023 15:04:00,66340,3.1,siruntu,screen,viewer_1
15/02/2023 15:05:00,66204,6.2,siruntu,screen,viewer_1
15/02/2023 15:06:00,66424,7.7,siruntu,screen,viewer_1
15/02/2023 15:07:00,66432,7.8,siruntu,screen,viewer_1
15/02/2023 15:08:00,66424,1.5,siruntu,screen,viewer_1
15/02/2023 15:09:00,66372,3.1,siruntu,screen,viewer_1
15/02/2023 15:10:00,66356,7.7,siruntu,screen,viewer_1
15/02/2023 15:11:00,66284,3.1,siruntu,screen,viewer_1
15/02/2023 15:12:00,66376,7.8,siruntu,screen,viewer_1
15/02/2023 15:13:00,66384,4.6,siruntu,screen,viewer_1
15/02/2023 15:14:00,66240,4.6,siruntu,screen,viewer_1
15/02/2023 15:15:00,66216,3.1,siruntu,screen,viewer_1
15/02/2023 15:16:00,66260,6.2,siruntu,screen,viewer_1
15/02/2023 15:17:00,66268,15.5,siruntu,screen,viewer_1
15/02/2023 15:18:00,66384,3.1,siruntu,screen,viewer_1
15/02/2023 15:19:00,66432,3.1,siruntu,screen,viewer_1
15/02/2023 15:20:15,66220,6.2,siruntu,screen,viewer_1
