time,memory,cpu,app,media,user
15/02/2023 14:31:01,42228,4.6,siruntu,webcam,viewer_9
15/02/2023 14:32:00,39904,9.3,siruntu,webcam,viewer_9
15/02/2023 14:33:00,38396,6.2,siruntu,webcam,viewer_9
15/02/2023 14:34:00,38852,4.7,siruntu,webcam,viewer_9
15/02/2023 14:35:00,38816,9.3,siruntu,webcam,viewer_9
15/02/2023 14:36:00,38812,17.1,siruntu,webcam,viewer_9
15/02/2023 14:37:00,38964,20.1,siruntu,webcam,viewer_9
15/02/2023 14:38:00,39020,7.8,siruntu,webcam,viewer_9
15/02/2023 14:39:00,39136,17.1,siruntu,webcam,viewer_9
15/02/2023 14:40:00,39040,14.0,siruntu,webcam,viewer_9
15/02/2023 14:41:00,39248,15.5,siruntu,webcam,viewer_9
15/02/2023 14:42:00,39500,15.5,siruntu,webcam,viewer_9
15/02/2023 14:43:00,39780,3.1,siruntu,webcam,viewer_9
15/02/2023 14:44:00,40148,18.6,siruntu,webcam,viewer_9
15/02/2023 14:45:00,39864,14.0,siruntu,webcam,viewer_9
15/02/2023 14:46:00,43732,6.2,siruntu,webcam,viewer_9
15/02/2023 14:47:00,39532,6.2,siruntu,webcam,viewer_9
15/02/2023 14:48:00,39696,7.7,siruntu,webcam,viewer_9
15/02/2023 14:59:13,39008,3.1,siruntu,screen,viewer_9
15/02/2023 15:00:00,54772,4.7,siruntu,screen,viewer_9
15/02/2023 15:01:00,55496,6.2,siruntu,screen,viewer_9
15/02/2023 15:02:00,55288,1.5,siruntu,screen,viewer_9
15/02/2023 15:03:00,55980,1.5,siruntu,screen,viewer_9
15/02/2023 15:04:00,55628,1.6,siruntu,screen,viewer_9
15/02/2023 15:05:00,54904,1.5,siruntu,screen,viewer_9
15/02/2023 15:06:00,55412,3.1,siruntu,screen,viewer_9
15/02/2023 15:07:00,54880,1.6,siruntu,screen,viewer_9
15/02/2023 15:08:00,54796,1.6,siruntu,screen,viewer_9
15/02/2023 15:09:00,55948,1.5,siruntu,screen,viewer_9
15/02/2023 15:10:00,55684,3.1,siruntu,screen,viewer_9
15/02/2023 15:11:00,55400,6.2,siruntu,screen,viewer_9
15/02/2023 15:12:00,54992,4.6,siruntu,screen,viewer_9
15/02/2023 15:13:00,55884,6.2,siruntu,screen,viewer_9
15/02/2023 15:14:00,55832,1.6,siruntu,screen,viewer_9
15/02/2023 15:15:00,55572,4.6,siruntu,screen,viewer_9
15/02/2023 15:16:00,55276,7.8,siruntu,screen,viewer_9
15/02/2023 15:17:00,56516,1.6,siruntu,screen,viewer_9
15/02/2023 15:18:00,56248,4.6,siruntu,screen,viewer_9
15/02/2023 15:19:00,55872,1.5,siruntu,screen,viewer_9
15/02/2023 15:20:15,55724,4.6,siruntu,screen,viewer_9
