time,memory,cpu,app,media,user
15/02/2023 14:27:09,37552,1.6,siruntu,webcam,viewer_6
15/02/2023 14:28:00,38888,17.1,siruntu,webcam,viewer_6
15/02/2023 14:29:00,39452,7.7,siruntu,webcam,viewer_6
15/02/2023 14:30:00,39144,10.9,siruntu,webcam,viewer_6
15/02/2023 14:31:00,41804,12.4,siruntu,webcam,viewer_6
15/02/2023 14:32:00,39548,13.9,siruntu,webcam,viewer_6
15/02/2023 14:33:00,39124,14.0,siruntu,webcam,viewer_6
15/02/2023 14:34:00,39516,9.3,siruntu,webcam,viewer_6
15/02/2023 14:35:00,39232,15.5,siruntu,webcam,viewer_6
15/02/2023 14:36:00,41684,3.1,siruntu,webcam,viewer_6
15/02/2023 14:37:00,41664,14.0,siruntu,webcam,viewer_6
15/02/2023 14:38:00,41800,12.4,siruntu,webcam,viewer_6
15/02/2023 14:39:00,42024,4.6,siruntu,webcam,viewer_6
15/02/2023 14:40:00,42216,10.8,siruntu,webcam,viewer_6
15/02/2023 14:41:00,42168,10.8,siruntu,webcam,viewer_6
15/02/2023 14:42:00,42304,10.8,siruntu,webcam,viewer_6
15/02/2023 14:43:00,42364,10.9,siruntu,webcam,viewer_6
15/02/2023 14:44:00,41196,15.5,siruntu,webcam,viewer_6
15/02/2023 14:45:00,40220,9.3,siruntu,webcam,viewer_6
15/02/2023 14:46:00,43704,12.4,siruntu,webcam,viewer_6
15/02/2023 14:47:00,40692,7.8,siruntu,webcam,viewer_6
15/02/2023 14:48:00,41256,9.3,siruntu,webcam,viewer_6
15/02/2023 14:56:05,40280,10.9,siruntu,screen,viewer_6
15/02/2023 14:57:00,56128,1.6,siruntu,screen,viewer_6
15/02/2023 14:58:00,56628,4.7,siruntu,screen,viewer_6
15/02/2023 14:59:00,56392,1.6,siruntu,screen,viewer_6
15/02/2023 15:00:00,56504,7.8,siruntu,screen,viewer_6
15/02/2023 15:01:00,57432,7.8,siruntu,screen,viewer_6
15/02/2023 15:02:00,60580,4.7,siruntu,screen,viewer_6
15/02/2023 15:03:00,60304,4.6,siruntu,screen,viewer_6
15/02/2023 15:04:00,60532,3.1,siruntu,screen,viewer_6
15/02/2023 15:05:00,61276,3.1,siruntu,screen,viewer_6
15/02/2023 15:06:00,60712,3.1,siruntu,screen,viewer_6
15/02/2023 15:07:00,61484,3.1,siruntu,screen,viewer_6
15/02/2023 15:08:00,60788,3.1,siruntu,screen,viewer_6
15/02/2023 15:09:00,60928,6.2,siruntu,screen,viewer_6
15/02/2023 15:10:00,61036,7.7,siruntu,screen,viewer_6
15/02/2023 15:11:00,60732,10.9,siruntu,screen,viewer_6
15/02/2023 15:12:00,60860,7.8,siruntu,screen,viewer_6
15/02/2023 15:13:00,60732,1.5,siruntu,screen,viewer_6
15/02/2023 15:14:00,61112,6.2,siruntu,screen,viewer_6
15/02/2023 15:15:00,60844,3.1,siruntu,screen,viewer_6
15/02/2023 15:16:00,61628,1.6,siruntu,screen,viewer_6
15/02/2023 15:17:00,61680,4.7,siruntu,screen,viewer_6
15/02/2023 15:18:00,60852,1.5,siruntu,screen,viewer_6
15/02/2023 15:19:00,61732,1.5,siruntu,screen,viewer_6
15/02/2023 15:20:15,61444,3.1,siruntu,screen,viewer_6
