time,memory,cpu,app,media,user
30/01/2023 14:12:19,153392,92.0,gmeet,webcam,viewer_5
30/01/2023 14:13:00,156464,21.9,gmeet,webcam,viewer_5
30/01/2023 14:14:00,157300,35.9,gmeet,webcam,viewer_5
30/01/2023 14:15:00,162384,28.1,gmeet,webcam,viewer_5
30/01/2023 14:16:00,167004,31.2,gmeet,webcam,viewer_5
30/01/2023 14:17:00,158684,17.2,gmeet,webcam,viewer_5
30/01/2023 14:18:00,163688,12.5,gmeet,webcam,viewer_5
30/01/2023 14:19:00,167308,32.8,gmeet,webcam,viewer_5
30/01/2023 14:20:00,170004,18.7,gmeet,webcam,viewer_5
30/01/2023 14:21:00,171224,20.3,gmeet,webcam,viewer_5
30/01/2023 14:22:00,162404,25.0,gmeet,webcam,viewer_5
30/01/2023 14:23:00,165736,29.6,gmeet,webcam,viewer_5
30/01/2023 14:24:00,166152,31.2,gmeet,webcam,viewer_5
30/01/2023 14:25:00,169432,35.9,gmeet,webcam,viewer_5
30/01/2023 14:26:00,172436,18.7,gmeet,webcam,viewer_5
30/01/2023 14:27:00,182412,26.5,gmeet,webcam,viewer_5
30/01/2023 14:28:00,167808,21.9,gmeet,webcam,viewer_5
30/01/2023 14:29:00,168052,23.4,gmeet,webcam,viewer_5
30/01/2023 14:30:00,167320,31.2,gmeet,webcam,viewer_5
30/01/2023 14:31:00,177464,17.2,gmeet,webcam,viewer_5
30/01/2023 14:32:59,171368,65.5,gmeet,webcam,viewer_5
30/01/2023 14:44:12,135568,87.3,gmeet,screen,viewer_5
30/01/2023 14:45:00,143520,7.8,gmeet,screen,viewer_5
30/01/2023 14:46:00,144468,18.7,gmeet,screen,viewer_5
30/01/2023 14:47:00,152220,20.3,gmeet,screen,viewer_5
30/01/2023 14:48:00,157300,26.5,gmeet,screen,viewer_5
30/01/2023 14:49:00,149784,26.5,gmeet,screen,viewer_5
30/01/2023 14:50:00,159928,20.3,gmeet,screen,viewer_5
30/01/2023 14:51:00,165244,26.5,gmeet,screen,viewer_5
30/01/2023 14:52:00,168656,20.3,gmeet,screen,viewer_5
30/01/2023 14:53:00,165856,26.5,gmeet,screen,viewer_5
30/01/2023 14:54:00,154168,26.5,gmeet,screen,viewer_5
30/01/2023 14:55:00,167320,17.2,gmeet,screen,viewer_5
30/01/2023 14:56:00,165000,15.6,gmeet,screen,viewer_5
30/01/2023 14:57:00,165580,32.8,gmeet,screen,viewer_5
30/01/2023 14:58:00,165672,25.0,gmeet,screen,viewer_5
30/01/2023 14:59:00,162486,18.7,gmeet,screen,viewer_5
30/01/2023 15:00:00,161200,20.3,gmeet,screen,viewer_5
30/01/2023 15:01:00,173816,18.7,gmeet,screen,viewer_5
30/01/2023 15:02:00,173776,20.3,gmeet,screen,viewer_5
30/01/2023 15:03:00,170800,20.3,gmeet,screen,viewer_5
30/01/2023 15:04:00,169640,25.0,gmeet,screen,viewer_5
30/01/2023 15:05:00,165056,14.1,gmeet,screen,viewer_5
30/01/2023 15:06:35,169672,12.5,gmeet,screen,viewer_5
