time,memory,cpu,app,media,user
15/06/2023 14:58:14,34340,6.2,siruntu,webcam,viewer_8
15/06/2023 14:59:04,35540,1.6,siruntu,webcam,viewer_8
15/06/2023 14:00:04,35612,3.1,siruntu,webcam,viewer_8
15/06/2023 14:01:04,35716,6.2,siruntu,webcam,viewer_8
15/06/2023 14:02:04,35688,7.8,siruntu,webcam,viewer_8
15/06/2023 14:03:04,37108,7.8,siruntu,webcam,viewer_8
15/06/2023 14:04:04,37056,6.2,siruntu,webcam,viewer_8
15/06/2023 14:05:04,37292,7.8,siruntu,webcam,viewer_8
15/06/2023 14:06:04,39772,9.4,siruntu,webcam,viewer_8
15/06/2023 14:07:04,37984,14.0,siruntu,webcam,viewer_8
15/06/2023 14:08:04,36556,4.7,siruntu,webcam,viewer_8
15/06/2023 14:09:04,37000,1.6,siruntu,webcam,viewer_8
15/06/2023 14:10:04,38104,4.7,siruntu,webcam,viewer_8
15/06/2023 14:11:04,38264,4.7,siruntu,webcam,viewer_8
15/06/2023 15:33:10,31760,12.5,siruntu,screen,viewer_8
15/06/2023 15:34:00,52416,4.7,siruntu,screen,viewer_8
15/06/2023 15:35:00,52960,3.1,siruntu,screen,viewer_8
15/06/2023 15:36:00,52968,3.1,siruntu,screen,viewer_8
15/06/2023 15:37:00,53256,1.6,siruntu,screen,viewer_8
15/06/2023 15:38:00,53060,6.2,siruntu,screen,viewer_8
15/06/2023 15:39:00,53056,10.9,siruntu,screen,viewer_8
15/06/2023 15:40:00,53536,9.4,siruntu,screen,viewer_8
15/06/2023 15:41:00,53460,4.7,siruntu,screen,viewer_8
15/06/2023 15:42:00,63232,7.8,siruntu,screen,viewer_8
15/06/2023 15:43:00,63292,6.2,siruntu,screen,viewer_8
15/06/2023 15:44:00,63192,4.7,siruntu,screen,viewer_8
15/06/2023 15:45:00,63116,4.7,siruntu,screen,viewer_8
15/06/2023 15:46:00,63144,1.6,siruntu,screen,viewer_8
15/06/2023 15:47:00,62840,1.6,siruntu,screen,viewer_8
