time,memory,cpu,app,media,user
15/06/2023 14:55:56,38268,9.4,siruntu,webcam,viewer_5
15/06/2023 14:56:01,38744,7.8,siruntu,webcam,viewer_5
15/06/2023 14:57:01,36148,6.2,siruntu,webcam,viewer_5
15/06/2023 14:58:01,37396,3.1,siruntu,webcam,viewer_5
15/06/2023 14:59:01,37548,7.8,siruntu,webcam,viewer_5
15/06/2023 15:00:01,37472,3.1,siruntu,webcam,viewer_5
15/06/2023 15:01:01,37504,10.9,siruntu,webcam,viewer_5
15/06/2023 15:02:01,37496,6.2,siruntu,webcam,viewer_5
15/06/2023 15:03:01,40104,7.8,siruntu,webcam,viewer_5
15/06/2023 15:04:01,40632,10.9,siruntu,webcam,viewer_5
15/06/2023 15:05:01,40976,6.2,siruntu,webcam,viewer_5
15/06/2023 15:06:01,41064,3.1,siruntu,webcam,viewer_5
15/06/2023 15:07:01,38288,9.4,siruntu,webcam,viewer_5
15/06/2023 15:08:01,38312,9.4,siruntu,webcam,viewer_5
15/06/2023 15:09:01,38516,7.8,siruntu,webcam,viewer_5
15/06/2023 15:10:01,39500,3.1,siruntu,webcam,viewer_5
15/06/2023 15:11:01,39792,9.4,siruntu,webcam,viewer_5
15/06/2023 15:30:11,36680,10.9,siruntu,screen,viewer_5
15/06/2023 15:31:01,64612,3.1,siruntu,screen,viewer_5
15/06/2023 15:32:01,64856,3.1,siruntu,screen,viewer_5
15/06/2023 15:33:01,64732,1.6,siruntu,screen,viewer_5
15/06/2023 15:34:01,64688,7.8,siruntu,screen,viewer_5
15/06/2023 15:35:01,64532,7.8,siruntu,screen,viewer_5
15/06/2023 15:36:01,64532,1.6,siruntu,screen,viewer_5
15/06/2023 15:37:01,64600,1.6,siruntu,screen,viewer_5
15/06/2023 15:38:01,64456,4.7,siruntu,screen,viewer_5
15/06/2023 15:39:01,64396,4.7,siruntu,screen,viewer_5
15/06/2023 15:40:01,64972,7.8,siruntu,screen,viewer_5
15/06/2023 15:41:01,64868,7.8,siruntu,screen,viewer_5
15/06/2023 15:42:01,66648,3.1,siruntu,screen,viewer_5
15/06/2023 15:43:01,66792,9.4,siruntu,screen,viewer_5
15/06/2023 15:44:01,66620,6.2,siruntu,screen,viewer_5
15/06/2023 15:45:01,66572,1.6,siruntu,screen,viewer_5
15/06/2023 15:46:01,66596,3.1,siruntu,screen,viewer_5
15/06/2023 15:47:01,66312,4.7,siruntu,screen,viewer_5
