time,memory,cpu,app,media,user
14/06/2023 13:28:18,168588,21.7,gmeet,webcam,viewer_3
14/06/2023 13:29:03,157704,17.1,gmeet,webcam,viewer_3
14/06/2023 13:30:03,163784,17.1,gmeet,webcam,viewer_3
14/06/2023 13:31:03,146136,14.0,gmeet,webcam,viewer_3
14/06/2023 13:32:03,149040,15.5,gmeet,webcam,viewer_3
14/06/2023 13:33:03,150504,12.4,gmeet,webcam,viewer_3
14/06/2023 13:34:03,156024,18.6,gmeet,webcam,viewer_3
14/06/2023 13:35:03,160124,14.0,gmeet,webcam,viewer_3
14/06/2023 13:36:03,152184,20.1,gmeet,webcam,viewer_3
14/06/2023 13:37:03,158076,21.7,gmeet,webcam,viewer_3
14/06/2023 13:38:03,161280,15.5,gmeet,webcam,viewer_3
14/06/2023 13:39:03,162256,24.8,gmeet,webcam,viewer_3
14/06/2023 13:40:03,171228,18.6,gmeet,webcam,viewer_3
14/06/2023 13:41:03,153448,15.6,gmeet,webcam,viewer_3
14/06/2023 13:42:03,158872,7.7,gmeet,webcam,viewer_3
14/06/2023 13:43:03,159240,10.9,gmeet,webcam,viewer_3
14/06/2023 13:44:03,166308,9.3,gmeet,webcam,viewer_3
14/06/2023 13:45:03,169788,9.3,gmeet,webcam,viewer_3
14/06/2023 13:46:03,171832,7.8,gmeet,webcam,viewer_3
14/06/2023 13:47:03,163896,10.9,gmeet,webcam,viewer_3
14/06/2023 13:48:03,161560,17.0,gmeet,webcam,viewer_3
14/06/2023 13:49:03,168320,9.3,gmeet,webcam,viewer_3
14/06/2023 13:50:03,183576,48.0,gmeet,webcam,viewer_3
14/06/2023 13:58:18,129340,7.7,gmeet,screen,viewer_3
14/06/2023 13:59:03,139508,10.9,gmeet,screen,viewer_3
14/06/2023 14:00:03,145348,9.3,gmeet,screen,viewer_3
14/06/2023 14:01:03,148960,9.3,gmeet,screen,viewer_3
14/06/2023 14:02:03,136908,15.5,gmeet,screen,viewer_3
14/06/2023 14:03:03,138548,9.3,gmeet,screen,viewer_3
14/06/2023 14:04:03,148460,14.0,gmeet,screen,viewer_3
14/06/2023 14:05:03,149240,9.3,gmeet,screen,viewer_3
14/06/2023 14:06:03,155780,18.6,gmeet,screen,viewer_3
14/06/2023 14:07:03,159724,10.9,gmeet,screen,viewer_3
14/06/2023 14:08:03,146428,14.0,gmeet,screen,viewer_3
14/06/2023 14:09:03,152808,23.3,gmeet,screen,viewer_3
14/06/2023 14:10:03,144508,14.0,gmeet,screen,viewer_3
14/06/2023 14:11:03,156420,9.3,gmeet,screen,viewer_3
14/06/2023 14:12:03,144084,18.6,gmeet,screen,viewer_3
14/06/2023 14:13:03,143704,9.3,gmeet,screen,viewer_3
14/06/2023 14:14:03,152128,17.1,gmeet,screen,viewer_3
14/06/2023 14:15:03,154232,10.9,gmeet,screen,viewer_3
14/06/2023 14:16:03,163000,20.1,gmeet,screen,viewer_3
14/06/2023 14:17:03,163812,9.3,gmeet,screen,viewer_3
14/06/2023 14:18:03,149104,7.8,gmeet,screen,viewer_3
14/06/2023 14:19:03,157332,12.4,gmeet,screen,viewer_3
14/06/2023 14:20:03,157332,12.4,gmeet,screen,viewer_3
