time,memory,cpu,app,media,user
14/06/2023 14:39:28,426526,4.7,zoom,webcam,viewer_9
14/06/2023 14:40:06,540488,15.6,zoom,webcam,viewer_9
14/06/2023 14:41:03,473732,4.7,zoom,webcam,viewer_9
14/06/2023 14:42:03,473860,4.7,zoom,webcam,viewer_9
14/06/2023 14:43:03,469016,4.7,zoom,webcam,viewer_9
14/06/2023 14:44:03,475380,9.4,zoom,webcam,viewer_9
14/06/2023 14:45:03,476148,9.4,zoom,webcam,viewer_9
14/06/2023 14:46:03,472928,15.6,zoom,webcam,viewer_9
14/06/2023 14:47:03,473932,9.4,zoom,webcam,viewer_9
14/06/2023 14:48:03,478240,10.9,zoom,webcam,viewer_9
14/06/2023 14:49:03,472524,10.9,zoom,webcam,viewer_9
14/06/2023 14:50:03,478608,4.7,zoom,webcam,viewer_9
14/06/2023 14:51:03,473536,12.5,zoom,webcam,viewer_9
14/06/2023 14:52:03,477668,6.2,zoom,webcam,viewer_9
14/06/2023 14:53:03,476836,10.9,zoom,webcam,viewer_9
14/06/2023 14:54:03,481072,6.2,zoom,webcam,viewer_9
14/06/2023 14:55:03,485536,4.7,zoom,webcam,viewer_9
14/06/2023 15:09:33,437268,23.4,zoom,screen,viewer_9
14/06/2023 15:10:03,426192,10.9,zoom,screen,viewer_9
14/06/2023 15:11:00,426680,4.7,zoom,screen,viewer_9
14/06/2023 15:12:03,432428,6.2,zoom,screen,viewer_9
14/06/2023 15:13:03,433968,10.9,zoom,screen,viewer_9
14/06/2023 15:14:03,437952,1.6,zoom,screen,viewer_9
14/06/2023 15:15:03,430820,3.1,zoom,screen,viewer_9
14/06/2023 15:16:03,431356,6.2,zoom,screen,viewer_9
14/06/2023 15:17:03,433792,17.2,zoom,screen,viewer_9
14/06/2023 15:18:03,485568,9.4,zoom,screen,viewer_9
14/06/2023 15:19:03,486260,9.4,zoom,screen,viewer_9
14/06/2023 15:20:03,478448,4.7,zoom,screen,viewer_9
14/06/2023 15:21:03,530312,9.4,zoom,screen,viewer_9
14/06/2023 15:22:03,531925,9.4,zoom,screen,viewer_9
14/06/2023 15:23:03,533844,15.6,zoom,screen,viewer_9
14/06/2023 15:24:03,537068,6.2,zoom,screen,viewer_9
14/06/2023 15:25:03,529716,6.2,zoom,screen,viewer_9
