time,memory,cpu,app,media,user
15/06/2023 14:59:04,35556,3.1,siruntu,webcam,viewer_9
15/06/2023 15:00:04,36672,1.6,siruntu,webcam,viewer_9
15/06/2023 15:01:04,36832,10.9,siruntu,webcam,viewer_9
15/06/2023 15:02:04,36880,6.2,siruntu,webcam,viewer_9
15/06/2023 15:03:04,40144,3.1,siruntu,webcam,viewer_9
15/06/2023 15:04:04,40184,4.7,siruntu,webcam,viewer_9
15/06/2023 15:05:04,40068,17.2,siruntu,webcam,viewer_9
15/06/2023 15:06:04,40068,4.7,siruntu,webcam,viewer_9
15/06/2023 15:07:04,37788,9.4,siruntu,webcam,viewer_9
15/06/2023 15:08:04,38248,6.2,siruntu,webcam,viewer_9
15/06/2023 15:09:04,37836,9.4,siruntu,webcam,viewer_9
15/06/2023 15:10:04,38840,6.2,siruntu,webcam,viewer_9
15/06/2023 15:11:04,39830,3.1,siruntu,webcam,viewer_9
15/06/2023 15:34:14,52248,4.7,siruntu,screen,viewer_9
15/06/2023 15:35:04,55628,4.7,siruntu,screen,viewer_9
15/06/2023 15:36:04,56172,1.6,siruntu,screen,viewer_9
15/06/2023 15:37:00,56400,28.1,siruntu,screen,viewer_9
15/06/2023 15:38:04,56232,18.7,siruntu,screen,viewer_9
15/06/2023 15:39:04,56280,46.9,siruntu,screen,viewer_9
15/06/2023 15:40:04,57028,28.1,siruntu,screen,viewer_9
15/06/2023 15:41:04,57052,35.9,siruntu,screen,viewer_9
15/06/2023 15:42:04,64816,28.1,siruntu,screen,viewer_9
15/06/2023 15:43:04,64648,15.6,siruntu,screen,viewer_9
15/06/2023 15:44:04,64480,26.5,siruntu,screen,viewer_9
15/06/2023 15:45:04,64488,28.1,siruntu,screen,viewer_9
15/06/2023 15:46:04,64716,1.6,siruntu,screen,viewer_9
15/06/2023 15:47:04,64412,1.6,siruntu,screen,viewer_9
