time,memory,cpu,app,media,user
14/06/2023 14:35:13,446626,35.7,zoom,webcam,viewer_5
14/06/2023 14:36:03,484724,21.7,zoom,webcam,viewer_5
14/06/2023 14:37:03,496268,35.7,zoom,webcam,viewer_5
14/06/2023 14:38:03,502268,34.1,zoom,webcam,viewer_5
14/06/2023 14:39:03,503708,18.6,zoom,webcam,viewer_5
14/06/2023 14:40:03,510316,25.0,zoom,webcam,viewer_5
14/06/2023 14:41:03,507264,18.6,zoom,webcam,viewer_5
14/06/2023 19:42:03,497500,13.9,zoom,webcam,viewer_5
14/06/2023 14:43:03,506372,12.4,zoom,webcam,viewer_5
14/06/2023 14:44:03,503632,14.0,zoom,webcam,viewer_5
14/06/2023 14:45:03,509400,17.1,zoom,webcam,viewer_5
14/06/2023 14:46:03,510684,31.0,zoom,webcam,viewer_5
14/06/2023 14:47:03,512792,23.2,zoom,webcam,viewer_5
14/06/2023 14:48:03,512984,18.6,zoom,webcam,viewer_5
14/06/2023 14:49:03,507784,17.1,zoom,webcam,viewer_5
14/06/2023 14:50:03,512380,23.2,zoom,webcam,viewer_5
14/06/2023 14:51:03,506352,15.6,zoom,webcam,viewer_5
14/06/2023 14:52:03,514992,14.0,zoom,webcam,viewer_5
14/06/2023 14:53:03,511492,32.5,zoom,webcam,viewer_5
14/06/2023 14:54:03,519548,18.6,zoom,webcam,viewer_5
14/06/2023 14:55:03,511620,9.3,zoom,webcam,viewer_5
14/06/2023 15:05:33,470560,105.4,zoom,screen,viewer_5
14/06/2023 15:06:03,648216,9.3,zoom,screen,viewer_5
14/06/2023 15:07:03,671760,24.8,zoom,screen,viewer_5
14/06/2023 15:08:03,676812,24.8,zoom,screen,viewer_5
14/06/2023 15:09:03,679548,9.3,zoom,screen,viewer_5
14/06/2023 15:10:03,682336,13.9,zoom,screen,viewer_5
14/06/2023 15:11:03,675572,17.1,zoom,screen,viewer_5
14/06/2023 15:12:03,677088,10.9,zoom,screen,viewer_5
14/06/2023 15:13:03,679092,17.0,zoom,screen,viewer_5
14/06/2023 15:14:03,679848,14.0,zoom,screen,viewer_5
14/06/2023 15:15:03,682456,18.6,zoom,screen,viewer_5
14/06/2023 15:16:03,676304,12.4,zoom,screen,viewer_5
14/06/2023 15:17:03,677392,13.9,zoom,screen,viewer_5
14/06/2023 15:18:03,750692,10.9,zoom,screen,viewer_5
14/06/2023 15:19:03,753952,15.5,zoom,screen,viewer_5
14/06/2023 15:20:03,754856,15.5,zoom,screen,viewer_5
14/06/2023 15:21:03,773632,12.4,zoom,screen,viewer_5
14/06/2023 15:22:03,776040,20.1,zoom,screen,viewer_5
14/06/2023 15:23:03,780084,17.1,zoom,screen,viewer_5
14/06/2023 15:24:03,780580,20.2,zoom,screen,viewer_5
14/06/2023 15:25:03,783060,17.0,zoom,screen,viewer_5
