time,memory,cpu,app,media,user
14/06/2023 14:37:17,435852,15.6,zoom,webcam,viewer_7
14/06/2023 14:38:02,417112,4.7,zoom,webcam,viewer_7
14/06/2023 14:39:02,428124,1.6,zoom,webcam,viewer_7
14/06/2023 14:40:02,495972,25.0,zoom,webcam,viewer_7
14/06/2023 14:41:02,478192,3.1,zoom,webcam,viewer_7
14/06/2023 14:42:02,448892,7.8,zoom,webcam,viewer_7
14/06/2023 14:43:02,448080,6.2,zoom,webcam,viewer_7
14/06/2023 14:44:02,453016,0.0,zoom,webcam,viewer_7
14/06/2023 14:45:02,453808,10.9,zoom,webcam,viewer_7
14/06/2023 14:46:02,458416,10.9,zoom,webcam,viewer_7
14/06/2023 14:47:02,452852,4.7,zoom,webcam,viewer_7
14/06/2023 14:48:02,456672,12.5,zoom,webcam,viewer_7
14/06/2023 14:49:02,456056,6.2,zoom,webcam,viewer_7
14/06/2023 14:50:02,458616,7.8,zoom,webcam,viewer_7
13/08/2023 11:02:00,455400,6.2,zoom,webcam,viewer_7
14/06/2023 14:52:02,462208,9.4,zoom,webcam,viewer_7
14/06/2023 14:53:02,456916,1.6,zoom,webcam,viewer_7
14/06/2023 14:54:03,461232,3.1,zoom,webcam,viewer_7
14/06/2023 14:55:04,464860,9.4,zoom,webcam,viewer_7
14/06/2023 15:07:08,298224,1.6,zoom,screen,viewer_7
14/06/2023 15:08:03,419904,15.6,zoom,screen,viewer_7
14/06/2023 15:09:03,419956,6.2,zoom,screen,viewer_7
14/06/2023 15:10:03,492288,1.6,zoom,screen,viewer_7
14/06/2023 15:11:03,299336,1.6,zoom,screen,viewer_7
14/06/2023 15:12:03,299336,0.0,zoom,screen,viewer_7
14/06/2023 15:13:03,299292,1.6,zoom,screen,viewer_7
14/06/2023 15:14:03,513100,63.9,zoom,screen,viewer_7
14/06/2023 15:15:03,427308,7.8,zoom,screen,viewer_7
14/06/2023 15:16:03,429828,3.1,zoom,screen,viewer_7
14/06/2023 15:17:03,432132,3.1,zoom,screen,viewer_7
14/06/2023 15:18:03,503700,1.6,zoom,screen,viewer_7
14/06/2023 15:19:03,505552,6.2,zoom,screen,viewer_7
14/06/2023 15:20:03,499968,6.2,zoom,screen,viewer_7
14/06/2023 15:21:03,528296,3.1,zoom,screen,viewer_7
14/06/2023 15:22:03,530580,6.2,zoom,screen,viewer_7
14/06/2023 15:23:03,533884,10.9,zoom,screen,viewer_7
14/06/2023 15:24:03,536956,3.1,zoom,screen,viewer_7
14/06/2023 15:25:03,532380,6.2,zoom,screen,viewer_7
