time,memory,cpu,app,media,user
14/06/2023 14:32:16,711700,34.3,zoom,webcam,viewer_2
14/06/2023 14:33:01,716332,10.9,zoom,webcam,viewer_2
14/06/2023 14:34:01,731032,12.5,zoom,webcam,viewer_2
14/06/2023 14:35:01,740392,26.5,zoom,webcam,viewer_2
14/06/2023 14:36:01,740184,21.9,zoom,webcam,viewer_2
14/06/2023 14:37:41,711132,28.1,zoom,webcam,viewer_2
14/06/2023 14:38:02,685612,37.4,zoom,webcam,viewer_2
14/06/2023 14:39:02,703208,17.2,zoom,webcam,viewer_2
14/06/2023 14:40:01,714668,20.3,zoom,webcam,viewer_2
14/06/2023 14:41:01,708140,17.2,zoom,webcam,viewer_2
14/06/2023 14:42:02,719592,17.2,zoom,webcam,viewer_2
14/06/2023 14:43:01,717036,17.2,zoom,webcam,viewer_2
14/06/2023 14:44:02,718360,21.8,zoom,webcam,viewer_2
14/06/2023 14:45:02,730856,23.4,zoom,webcam,viewer_2
14/06/2023 14:46:02,735868,31.2,zoom,webcam,viewer_2
14/06/2023 14:47:02,730352,26.5,zoom,webcam,viewer_2
14/06/2023 14:48:02,728048,23.4,zoom,webcam,viewer_2
14/06/2023 14:49:02,725008,31.2 ,zoom,webcam,viewer_2
14/06/2023 14:50:02,720344,12.5,zoom,webcam,viewer_2
14/06/2023 14:51:02,731504,17.2,zoom,webcam,viewer_2
14/06/2023 14:52:02,726852,9.4,zoom,webcam,viewer_2
14/06/2023 14:53:02,726184,25.0,zoom,webcam,viewer_2
14/06/2023 14:54:02,734524,28.1,zoom,webcam,viewer_2
14/06/2023 14:55:02,738336,28.1,zoom,webcam,viewer_2
14/06/2023 15:02:32,697652,31.2,zoom,screen,viewer_2
14/06/2023 15:03:12,696060,21.9,zoom,screen,viewer_2
14/06/2023 15:04:02,700364,15.6,zoom,screen,viewer_2
14/06/2023 15:05:02,695896,26.5,zoom,screen,viewer_2
14/06/2023 15:06:02,704408,23.4,zoom,screen,viewer_2
14/06/2023 15:07:02,702476,26.5,zoom,screen,viewer_2
14/06/2023 15:08:02,704484,29.7,zoom,screen,viewer_2
14/06/2023 15:09:02,703820,15.6,zoom,screen,viewer_2
14/06/2023 15:10:02,704880,21.9,zoom,screen,viewer_2
14/06/2023 15:11:02,707392,18.7,zoom,screen,viewer_2
14/06/2023 15:12:02,708304,24.5,zoom,screen,viewer_2
14/06/2023 15:13:02,711592,25.0,zoom,screen,viewer_2
14/06/2023 15:14:02,712588,23.4,zoom,screen,viewer_2
14/06/2023 15:15:02,715220,21.9,zoom,screen,viewer_2
14/06/2023 15:16:02,716172,18.7,zoom,screen,viewer_2
14/06/2023 15:17:02,716412,23.4,zoom,screen,viewer_2
14/06/2023 15:18:02,714508,20.3,zoom,screen,viewer_2
14/06/2023 15:19:02,715288,25.0,zoom,screen,viewer_2
14/06/2023 15:20:02,718324,15.6,zoom,screen,viewer_2
14/06/2023 15:21:02,719236,26.5,zoom,screen,viewer_2
14/06/2023 15:22:02,721384,14.0,zoom,screen,viewer_2
14/06/2023 15:23:02,722872,21.8,zoom,screen,viewer_2
14/06/2023 15:24:02,723304,28.1,zoom,screen,viewer_2
14/06/2023 15:25:02,709512,15.6,zoom,screen,viewer_2
