time,memory,cpu,app,media,user
14/06/2023 13:29:19,157000,12.5,gmeet,webcam,viewer_4
14/06/2023 13:30:04,137600,23.4,gmeet,webcam,viewer_4
14/06/2023 13:31:04,139476,14.0,gmeet,webcam,viewer_4
14/06/2023 13:32:04,148440,7.8,gmeet,webcam,viewer_4
14/06/2023 13:33:04,151208,28.1,gmeet,webcam,viewer_4
14/06/2023 13:34:04,139664,10.9,gmeet,webcam,viewer_4
14/06/2023 13:35:04,143904,18.7,gmeet,webcam,viewer_4
14/06/2023 13:36:04,151108,14.1,gmeet,webcam,viewer_4
14/06/2023 13:37:04,153940,21.8,gmeet,webcam,viewer_4
14/06/2023 13:38:04,155632,10.9,gmeet,webcam,viewer_4
14/06/2023 13:39:04,141844,7.8,gmeet,webcam,viewer_4
14/06/2023 13:40:04,147476,10.9,gmeet,webcam,viewer_4
14/06/2023 13:41:04,150616,10.9,gmeet,webcam,viewer_4
14/06/2023 13:42:04,157448,21.9,gmeet,webcam,viewer_4
14/06/2023 13:43:04,154172,21.9,gmeet,webcam,viewer_4
14/06/2023 13:44:04,142276,7.8,gmeet,webcam,viewer_4
14/06/2023 13:45:04,145948,7.8,gmeet,webcam,viewer_4
14/06/2023 13:46:04,149164,10.9,gmeet,webcam,viewer_4
14/06/2023 13:47:04,154448,14.1,gmeet,webcam,viewer_4
14/06/2023 13:48:04,156748,9.4,gmeet,webcam,viewer_4
14/06/2023 13:49:04,147544,12.5,gmeet,webcam,viewer_4
14/06/2023 13:50:04,157892,79.6,gmeet,webcam,viewer_4
14/06/2023 13:59:15,180020,3.1,gmeet,screen,viewer_4
14/06/2023 14:00:00,154616,3.1,gmeet,screen,viewer_4
14/06/2023 14:01:00,162388,6.2,gmeet,screen,viewer_4
14/06/2023 14:02:00,166748,9.4,gmeet,screen,viewer_4
14/06/2023 14:03:00,157668,9.4,gmeet,screen,viewer_4
14/06/2023 14:04:00,162224,4.7,gmeet,screen,viewer_4
14/06/2023 14:05:00,169536,6.2,gmeet,screen,viewer_4
14/06/2023 14:06:00,171224,9.4,gmeet,screen,viewer_4
14/06/2023 14:07:00,172636,14.1,gmeet,screen,viewer_4
14/06/2023 14:08:00,163596,7.8,gmeet,screen,viewer_4
14/06/2023 14:09:00,161556,9.4,gmeet,screen,viewer_4
14/06/2023 14:10:00,168048,7.8,gmeet,screen,viewer_4
14/06/2023 14:11:00,171256,15.6,gmeet,screen,viewer_4
14/06/2023 14:12:00,177092,9.4,gmeet,screen,viewer_4
14/06/2023 14:13:00,179552,15.6,gmeet,screen,viewer_4
14/06/2023 14:14:00,165680,7.8,gmeet,screen,viewer_4
14/06/2023 14:15:00,170036,1.6,gmeet,screen,viewer_4
14/06/2023 14:16:00,169568,12.5,gmeet,screen,viewer_4
14/06/2023 14:17:00,172696,15.6,gmeet,screen,viewer_4
14/06/2023 14:18:00,173892,15.6,gmeet,screen,viewer_4
14/06/2023 14:19:00,169428,9.4,gmeet,screen,viewer_4
14/06/2023 14:20:00,171340,14.0,gmeet,screen,viewer_4
