time,memory,cpu,app,media,user
14/06/2023 13:35:15,183448,12.5,gmeet,webcam,viewer_10
14/06/2023 13:36:00,151804,12.5,gmeet,webcam,viewer_10
14/06/2023 13:37:00,156012,9.4,gmeet,webcam,viewer_10
14/06/2023 13:38:00,163276,15.6,gmeet,webcam,viewer_10
14/06/2023 13:39:00,165644,18.7,gmeet,webcam,viewer_10
14/06/2023 13:40:00,169896,10.9,gmeet,webcam,viewer_10
14/06/2023 13:41:00,172128,20.3,gmeet,webcam,viewer_10
14/06/2023 13:42:00,160380,9.4,gmeet,webcam,viewer_10
14/06/2023 13:43:00,162668,12.5,gmeet,webcam,viewer_10
14/06/2023 13:44:00,164544,14.0,gmeet,webcam,viewer_10
14/06/2023 13:45:00,171372,7.8,gmeet,webcam,viewer_10
14/06/2023 13:46:00,172332,17.2,gmeet,webcam,viewer_10
14/06/2023 13:47:00,158960,12.5,gmeet,webcam,viewer_10
14/06/2023 13:48:00,165720,10.9,gmeet,webcam,viewer_10
14/06/2023 13:49:00,163744,17.2,gmeet,webcam,viewer_10
14/06/2023 13:50:01,168760,7.8,gmeet,webcam,viewer_10
14/06/2023 14:05:26,147792,14.0,gmeet,screen,viewer_10
14/06/2023 14:06:01,142564,6.2,gmeet,screen,viewer_10
14/06/2023 14:07:01,155200,9.4,gmeet,screen,viewer_10
14/06/2023 14:08:01,157596,4.7,gmeet,screen,viewer_10
14/06/2023 14:09:01,159756,9.4,gmeet,screen,viewer_10
14/06/2023 14:10:01,152288,6.2,gmeet,screen,viewer_10
14/06/2023 14:11:01,152472,10.9,gmeet,screen,viewer_10
14/06/2023 14:12:01,158648,7.8,gmeet,screen,viewer_10
14/06/2023 14:13:01,159432,7.8,gmeet,screen,viewer_10
14/06/2023 14:14:01,166248,9.4,gmeet,screen,viewer_10
14/06/2023 14:15:01,164308,6.2,gmeet,screen,viewer_10
14/06/2023 14:16:01,150244,4.7,gmeet,screen,viewer_10
14/06/2023 14:17:01,160148,6.2,gmeet,screen,viewer_10
14/06/2023 14:18:01,159596,7.8,gmeet,screen,viewer_10
14/06/2023 14:19:01,168720,4.7,gmeet,screen,viewer_10
14/06/2023 14:20:01,166624,14.0,gmeet,screen,viewer_10
