time,memory,cpu,app,media,user
15/02/2023 14:35:14,31560,13.9,siruntu,webcam,viewer_13
15/02/2023 14:36:00,32396,4.7,siruntu,webcam,viewer_13
15/02/2023 14:37:00,32528,4.7,siruntu,webcam,viewer_13
15/02/2023 14:38:00,32848,15.5,siruntu,webcam,viewer_13
15/02/2023 14:39:00,33108,12.4,siruntu,webcam,viewer_13
15/02/2023 14:40:00,33120,23.3,siruntu,webcam,viewer_13
15/02/2023 14:41:00,33240,9.3,siruntu,webcam,viewer_13
15/02/2023 14:42:00,33436,10.9,siruntu,webcam,viewer_13
15/02/2023 14:43:00,33680,6.2,siruntu,webcam,viewer_13
15/02/2023 14:44:00,34828,13.9,siruntu,webcam,viewer_13
15/02/2023 14:45:00,33940,17.1,siruntu,webcam,viewer_13
15/02/2023 14:46:00,35088,12.4,siruntu,webcam,viewer_13
15/02/2023 14:47:00,33240,14.0,siruntu,webcam,viewer_13
15/02/2023 14:48:00,33452,6.2,siruntu,webcam,viewer_13
15/02/2023 15:03:22,33008,3.1,siruntu,screen,viewer_13
15/02/2023 15:04:00,51292,3.1,siruntu,screen,viewer_13
15/02/2023 15:05:00,54260,6.2,siruntu,screen,viewer_13
15/02/2023 15:06:00,54372,6.2,siruntu,screen,viewer_13
15/02/2023 15:07:00,54608,4.7,siruntu,screen,viewer_13
15/02/2023 15:08:00,54412,3.1,siruntu,screen,viewer_13
15/02/2023 15:09:00,54556,0.0,siruntu,screen,viewer_13
15/02/2023 15:10:00,54460,3.1,siruntu,screen,viewer_13
15/02/2023 15:11:00,54536,9.3,siruntu,screen,viewer_13
15/02/2023 15:12:00,54364,3.1,siruntu,screen,viewer_13
15/02/2023 15:13:00,54568,4.7,siruntu,screen,viewer_13
15/02/2023 15:14:00,54480,7.7,siruntu,screen,viewer_13
15/02/2023 15:15:00,54500,3.1,siruntu,screen,viewer_13
15/02/2023 15:16:00,54520,7.8,siruntu,screen,viewer_13
15/02/2023 15:17:00,55164,7.7,siruntu,screen,viewer_13
15/02/2023 15:18:00,54648,3.1,siruntu,screen,viewer_13
15/02/2023 15:19:00,54646,1.5,siruntu,screen,viewer_13
15/02/2023 15:20:15,54568,4.7,siruntu,screen,viewer_13
