time,memory,cpu,app,media,user
15/02/2023 14:37:23,26604,0.0,siruntu,webcam,viewer_15
15/02/2023 14:38:00,34156,4.7,siruntu,webcam,viewer_15
15/02/2023 14:39:00,34528,15.5,siruntu,webcam,viewer_15
15/02/2023 14:40:00,34452,13.9,siruntu,webcam,viewer_15
15/02/2023 14:41:00,34820,20.1,siruntu,webcam,viewer_15
15/02/2023 14:42:00,35228,14.0,siruntu,webcam,viewer_15
15/02/2023 14:43:00,35296,4.7,siruntu,webcam,viewer_15
15/02/2023 14:44:00,35120,7.8,siruntu,webcam,viewer_15
15/02/2023 14:45:00,35088,15.5,siruntu,webcam,viewer_15
15/02/2023 14:46:00,38184,12.4,siruntu,webcam,viewer_15
15/02/2023 14:47:00,34388,9.3,siruntu,webcam,viewer_15
15/02/2023 14:48:00,34764,7.7,siruntu,webcam,viewer_15
15/02/2023 15:05:10,34660,12.4,siruntu,screen,viewer_15
15/02/2023 15:06:00,53304,6.2,siruntu,screen,viewer_15
15/02/2023 15:07:00,53544,7.7,siruntu,screen,viewer_15
15/02/2023 15:08:00,53780,7.7,siruntu,screen,viewer_15
15/02/2023 15:09:00,53972,4.6,siruntu,screen,viewer_15
15/02/2023 15:10:00,53656,3.1,siruntu,screen,viewer_15
15/02/2023 15:11:00,53832,7.7,siruntu,screen,viewer_15
15/02/2023 15:12:00,53664,6.2,siruntu,screen,viewer_15
15/02/2023 15:13:00,53692,7.7,siruntu,screen,viewer_15
15/02/2023 15:14:00,53656,7.7,siruntu,screen,viewer_15
15/02/2023 15:15:00,55736,9.3,siruntu,screen,viewer_15
15/02/2023 15:16:00,55812,7.8,siruntu,screen,viewer_15
15/02/2023 15:17:00,56232,9.3,siruntu,screen,viewer_15
15/02/2023 15:18:00,55616,3.1,siruntu,screen,viewer_15
15/02/2023 15:19:00,56012,6.2,siruntu,screen,viewer_15
15/02/2023 15:20:15,55956,6.2,siruntu,screen,viewer_15
