time,memory,cpu,app,media,user
30/01/2023 14:15:19,158168,42.2,gmeet,webcam,viewer_8
30/01/2023 14:16:00,157704,12.5,gmeet,webcam,viewer_8
30/01/2023 14:17:00,165552,10.9,gmeet,webcam,viewer_8
30/01/2023 14:18:00,168428,14.0,gmeet,webcam,viewer_8
30/01/2023 14:19:00,171800,6.2,gmeet,webcam,viewer_8
30/01/2023 14:20:00,160692,9.4,gmeet,webcam,viewer_8
30/01/2023 14:21:00,164960,6.2,gmeet,webcam,viewer_8
30/01/2023 14:22:00,163476,14.1,gmeet,webcam,viewer_8
30/01/2023 14:23:00,166268,6.2,gmeet,webcam,viewer_8
30/01/2023 14:24:00,171676,3.1,gmeet,webcam,viewer_8
30/01/2023 14:25:00,161252,6.2,gmeet,webcam,viewer_8
30/01/2023 14:26:00,159032,9.4,gmeet,webcam,viewer_8
30/01/2023 14:27:00,165620,4.7,gmeet,webcam,viewer_8
30/01/2023 14:28:00,168988,12.5,gmeet,webcam,viewer_8
30/01/2023 14:29:00,171448,9.4,gmeet,webcam,viewer_8
30/01/2023 14:30:00,174624,10.9,gmeet,webcam,viewer_8
30/01/2023 14:31:00,162644,14.0,gmeet,webcam,viewer_8
30/01/2023 14:32:59,175144,14.1,gmeet,webcam,viewer_8
30/01/2023 14:47:34,165268,74.9,gmeet,screen,viewer_8
30/01/2023 14:48:00,155500,7.8,gmeet,screen,viewer_8
30/01/2023 14:49:00,161624,6.2,gmeet,screen,viewer_8
30/01/2023 14:50:00,173782,12.5,gmeet,screen,viewer_8
30/01/2023 14:51:00,162612,9.4,gmeet,screen,viewer_8
30/01/2023 14:52:00,162076,12.5,gmeet,screen,viewer_8
30/01/2023 14:53:00,168744,6.2,gmeet,screen,viewer_8
30/01/2023 14:54:00,170388,0.0,gmeet,screen,viewer_8
30/01/2023 14:55:00,177716,3.1,gmeet,screen,viewer_8
30/01/2023 14:56:00,160040,6.2,gmeet,screen,viewer_8
30/01/2023 14:57:00,166384,10.9,gmeet,screen,viewer_8
30/01/2023 14:58:00,170708,9.4,gmeet,screen,viewer_8
30/01/2023 14:59:00,163752,9.4,gmeet,screen,viewer_8
30/01/2023 15:00:00,175364,12.5,gmeet,screen,viewer_8
30/01/2023 15:01:00,160148,9.4,gmeet,screen,viewer_8
30/01/2023 15:02:00,168064,10.9,gmeet,screen,viewer_8
30/01/2023 15:03:00,167012,10.9,gmeet,screen,viewer_8
30/01/2023 15:04:00,173600,6.2,gmeet,screen,viewer_8
30/01/2023 15:05:00,174220,12.5,gmeet,screen,viewer_8
30/01/2023 15:06:35,165708,4.7,gmeet,screen,viewer_8
