time,memory,cpu,app,media,user
01/02/2023 14:19:20,574668,43.5,zoom,webcam,viewer_9
01/02/2023 14:20:00,522412,17.0,zoom,webcam,viewer_9
01/02/2023 14:21:00,544068,10.8,zoom,webcam,viewer_9
01/02/2023 14:22:00,553956,15.5,zoom,webcam,viewer_9
01/02/2023 14:23:00,588180,15.5,zoom,webcam,viewer_9
01/02/2023 14:24:00,572100,9.3,zoom,webcam,viewer_9
01/02/2023 14:25:00,580060,17.0,zoom,webcam,viewer_9
01/02/2023 14:26:00,555100,9.3,zoom,webcam,viewer_9
01/02/2023 14:27:00,563272,6.2,zoom,webcam,viewer_9
01/02/2023 14:28:00,563620,9.3,zoom,webcam,viewer_9
01/02/2023 14:29:00,568228,12.4,zoom,webcam,viewer_9
01/02/2023 14:30:00,567884,14.0,zoom,webcam,viewer_9
01/02/2023 14:31:00,575260,7.8,zoom,webcam,viewer_9
01/02/2023 14:32:00,581104,6.2,zoom,webcam,viewer_9
01/02/2023 14:33:00,571976,6.2,zoom,webcam,viewer_9
01/02/2023 14:34:00,564168,9.3,zoom,webcam,viewer_9
01/02/2023 14:35:00,568044,12.4,zoom,webcam,viewer_9
01/02/2023 14:36:00,567460,10.9,zoom,webcam,viewer_9
01/02/2023 14:37:39,545072,0.0,zoom,webcam,viewer_9
01/02/2023 14:49:16,572356,88.4,zoom,screen,viewer_9
01/02/2023 14:50:00,476280,10.9,zoom,screen,viewer_9
01/02/2023 14:51:00,484992,4.7,zoom,screen,viewer_9
01/02/2023 14:52:00,489680,10.9,zoom,screen,viewer_9
01/02/2023 14:53:00,490652,3.1,zoom,screen,viewer_9
01/02/2023 14:54:00,494088,7.8,zoom,screen,viewer_9
01/02/2023 14:55:00,487900,6.2,zoom,screen,viewer_9
01/02/2023 14:56:00,481612,7.7,zoom,screen,viewer_9
01/02/2023 14:57:00,483752,10.9,zoom,screen,viewer_9
01/02/2023 14:58:00,484796,1.6,zoom,screen,viewer_9
01/02/2023 14:59:00,486624,12.4,zoom,screen,viewer_9
01/02/2023 15:00:00,478848,13.9,zoom,screen,viewer_9
01/02/2023 15:01:00,480256,14.0,zoom,screen,viewer_9
01/02/2023 15:02:00,484144,4.6,zoom,screen,viewer_9
01/02/2023 15:03:00,488864,12.4,zoom,screen,viewer_9
01/02/2023 15:04:00,509432,6.2,zoom,screen,viewer_9
01/02/2023 15:05:00,557948,3.1,zoom,screen,viewer_9
01/02/2023 15:06:51,569520,37.2,zoom,screen,viewer_9
