time,memory,cpu,app,media,user
15/02/2023 14:23:11,32860,7.8,siruntu,webcam,viewer_3
15/02/2023 14:24:00,34068,12.4,siruntu,webcam,viewer_3
15/02/2023 14:25:00,36492,10.8,siruntu,webcam,viewer_3
15/02/2023 14:26:00,38712,1.5,siruntu,webcam,viewer_3
15/02/2023 14:27:00,38740,9.3,siruntu,webcam,viewer_3
15/02/2023 14:28:00,37216,6.2,siruntu,webcam,viewer_3
15/02/2023 14:29:00,36796,3.1,siruntu,webcam,viewer_3
15/02/2023 14:30:00,36440,7.7,siruntu,webcam,viewer_3
15/02/2023 14:31:00,38800,7.7,siruntu,webcam,viewer_3
15/02/2023 14:32:00,36676,4.7,siruntu,webcam,viewer_3
15/02/2023 14:33:00,36292,15.5,siruntu,webcam,viewer_3
15/02/2023 14:34:00,35736,20.1,siruntu,webcam,viewer_3
15/02/2023 14:35:00,35580,9.3,siruntu,webcam,viewer_3
15/02/2023 14:36:00,36304,14.0,siruntu,webcam,viewer_3
15/02/2023 14:37:00,36246,9.3,siruntu,webcam,viewer_3
15/02/2023 14:38:00,36472,17.1,siruntu,webcam,viewer_3
15/02/2023 14:39:00,36984,12.4,siruntu,webcam,viewer_3
15/02/2023 14:40:00,37032,23.3,siruntu,webcam,viewer_3
15/02/2023 14:41:00,37316,10.8,siruntu,webcam,viewer_3
15/02/2023 14:42:00,73440,15.5,siruntu,webcam,viewer_3
15/02/2023 14:43:00,37900,7.7,siruntu,webcam,viewer_3
15/02/2023 14:44:00,38672,4.7,siruntu,webcam,viewer_3
15/02/2023 14:45:00,37836,20.2,siruntu,webcam,viewer_3
15/02/2023 14:46:00,39756,20.2,siruntu,webcam,viewer_3
15/02/2023 14:47:00,37236,12.4,siruntu,webcam,viewer_3
15/02/2023 14:48:00,38272,1.6,siruntu,webcam,viewer_3
15/02/2023 14:53:04,37996,7.7,siruntu,screen,viewer_3
15/02/2023 14:54:00,66788,10.9,siruntu,screen,viewer_3
15/02/2023 14:55:00,67012,4.7,siruntu,screen,viewer_3
15/02/2023 14:56:00,66848,9.3,siruntu,screen,viewer_3
15/02/2023 14:57:00,66648,3.1,siruntu,screen,viewer_3
15/02/2023 14:58:00,67024,9.3,siruntu,screen,viewer_3
15/02/2023 14:59:00,67148,4.6,siruntu,screen,viewer_3
15/02/2023 15:00:00,67438,4.6,siruntu,screen,viewer_3
15/02/2023 15:01:00,67436,6.2,siruntu,screen,viewer_3
15/02/2023 15:02:00,67384,4.6,siruntu,screen,viewer_3
15/02/2023 15:03:00,67656,3.1,siruntu,screen,viewer_3
15/02/2023 15:04:00,67784,6.2,siruntu,screen,viewer_3
15/02/2023 15:05:00,67684,3.1,siruntu,screen,viewer_3
15/02/2023 15:06:00,67868,4.7,siruntu,screen,viewer_3
15/02/2023 15:07:00,67756,13.9,siruntu,screen,viewer_3
15/02/2023 15:08:00,67788,12.4,siruntu,screen,viewer_3
15/02/2023 15:09:00,67804,6.2,siruntu,screen,viewer_3
15/02/2023 15:10:00,67772,7.8,siruntu,screen,viewer_3
15/02/2023 15:11:00,67652,7.7,siruntu,screen,viewer_3
15/02/2023 15:12:00,67748,7.7,siruntu,screen,viewer_3
15/02/2023 15:13:00,67764,3.1,siruntu,screen,viewer_3
15/02/2023 15:14:00,67804,13.9,siruntu,screen,viewer_3
15/02/2023 15:15:00,68088,12.4,siruntu,screen,viewer_3
15/02/2023 15:16:00,68692,15.5,siruntu,screen,viewer_3
15/02/2023 15:17:00,68032,1.6,siruntu,screen,viewer_3
15/02/2023 15:18:00,68144,4.7,siruntu,screen,viewer_3
15/02/2023 15:19:00,67880,1.6,siruntu,screen,viewer_3
15/02/2023 15:20:15,67748,7.7,siruntu,screen,viewer_3
