time,memory,cpu,app,media,user
01/02/2023 14:25:38,537774,21.7,zoom,webcam,viewer_13
01/02/2023 14:26:00,530484,15.5,zoom,webcam,viewer_13
01/02/2023 14:27:00,523280,12.4,zoom,webcam,viewer_13
01/02/2023 14:28:00,537120,15.5,zoom,webcam,viewer_13
01/02/2023 14:29:00,537996,27.9,zoom,webcam,viewer_13
01/02/2023 14:30:00,532460,21.7,zoom,webcam,viewer_13
01/02/2023 14:31:00,538560,27.9,zoom,webcam,viewer_13
01/02/2023 14:32:00,535500,23.2,zoom,webcam,viewer_13
01/02/2023 14:33:00,531236,20.1,zoom,webcam,viewer_13
01/02/2023 14:34:00,532844,10.9,zoom,webcam,viewer_13
01/02/2023 14:35:00,524624,21.7,zoom,webcam,viewer_13
01/02/2023 14:36:00,532936,15.5,zoom,webcam,viewer_13
01/02/2023 14:37:39,466196,0.0,zoom,webcam,viewer_13
01/02/2023 14:53:15,537716,112.5,zoom,screen,viewer_13
01/02/2023 14:54:00,473104,23.2,zoom,screen,viewer_13
01/02/2023 14:55:00,484852,10.9,zoom,screen,viewer_13
01/02/2023 14:56:00,490108,18.6,zoom,screen,viewer_13
01/02/2023 14:57:00,489936,6.2,zoom,screen,viewer_13
01/02/2023 14:58:00,492936,6.2,zoom,screen,viewer_13
01/02/2023 14:59:00,486812,10.9,zoom,screen,viewer_13
01/02/2023 15:00:00,488352,18.6,zoom,screen,viewer_13
01/02/2023 15:01:00,490300,15.5,zoom,screen,viewer_13
01/02/2023 15:02:00,491356,13.9,zoom,screen,viewer_13
01/02/2023 15:03:00,397704,6.2,zoom,screen,viewer_13
01/02/2023 15:04:00,518356,23.3,zoom,screen,viewer_13
01/02/2023 15:05:00,592316,23.2,zoom,screen,viewer_13
01/02/2023 15:06:51,557712,0.0,zoom,screen,viewer_13
