time,memory,cpu,app,media,user
15/02/2023 14:32:08,38792,6.2,siruntu,webcam,viewer_10
15/02/2023 14:33:00,37660,1.6,siruntu,webcam,viewer_10
15/02/2023 14:34:00,37868,7.7,siruntu,webcam,viewer_10
15/02/2023 14:35:00,38004,3.1,siruntu,webcam,viewer_10
15/02/2023 14:36:00,38612,4.7,siruntu,webcam,viewer_10
15/02/2023 14:37:00,38932,3.1,siruntu,webcam,viewer_10
15/02/2023 14:38:00,39064,6.2,siruntu,webcam,viewer_10
15/02/2023 14:39:00,39340,4.7,siruntu,webcam,viewer_10
15/02/2023 14:40:00,39392,7.7,siruntu,webcam,viewer_10
15/02/2023 14:41:00,39576,1.5,siruntu,webcam,viewer_10
15/02/2023 14:42:00,40016,4.6,siruntu,webcam,viewer_10
15/02/2023 14:43:00,40692,1.6,siruntu,webcam,viewer_10
15/02/2023 14:44:00,40992,1.5,siruntu,webcam,viewer_10
15/02/2023 14:45:00,40340,4.7,siruntu,webcam,viewer_10
15/02/2023 14:46:00,42200,4.7,siruntu,webcam,viewer_10
15/02/2023 14:47:00,39700,7.7,siruntu,webcam,viewer_10
15/02/2023 14:48:00,40344,3.1,siruntu,webcam,viewer_10
15/02/2023 15:00:16,40872,1.6,siruntu,screen,viewer_10
15/02/2023 15:01:00,56628,3.1,siruntu,screen,viewer_10
15/02/2023 15:02:00,57608,3.1,siruntu,screen,viewer_10
15/02/2023 15:03:00,57672,3.1,siruntu,screen,viewer_10
15/02/2023 15:04:00,57776,1.6,siruntu,screen,viewer_10
15/02/2023 15:05:00,57580,1.5,siruntu,screen,viewer_10
15/02/2023 15:06:00,58268,6.2,siruntu,screen,viewer_10
15/02/2023 15:07:00,57640,6.2,siruntu,screen,viewer_10
15/02/2023 15:08:00,58432,1.6,siruntu,screen,viewer_10
15/02/2023 15:09:00,57796,1.6,siruntu,screen,viewer_10
15/02/2023 15:10:00,58244,0.0,siruntu,screen,viewer_10
15/02/2023 15:11:00,57660,1.6,siruntu,screen,viewer_10
15/02/2023 15:12:00,57596,1.6,siruntu,screen,viewer_10
15/02/2023 15:13:00,59516,1.6,siruntu,screen,viewer_10
15/02/2023 15:14:00,60640,0.0,siruntu,screen,viewer_10
15/02/2023 15:15:00,59668,4.6,siruntu,screen,viewer_10
15/02/2023 15:16:00,60708,6.2,siruntu,screen,viewer_10
15/02/2023 15:17:00,60152,4.7,siruntu,screen,viewer_10
15/02/2023 15:18:00,60132,1.5,siruntu,screen,viewer_10
15/02/2023 15:19:00,59644,1.6,siruntu,screen,viewer_10
15/02/2023 15:20:15,60456,1.6,siruntu,screen,viewer_10
