time,memory,cpu,app,media,user
30/01/2023 14:19:16,170620,98.2,gmeet,webcam,viewer_12
30/01/2023 14:20:00,163236,12.4,gmeet,webcam,viewer_12
30/01/2023 14:21:00,160696,7.7,gmeet,webcam,viewer_12
30/01/2023 14:22:00,166104,7.7,gmeet,webcam,viewer_12
30/01/2023 14:23:00,171592,12.5,gmeet,webcam,viewer_12
30/01/2023 14:24:00,160184,14.0,gmeet,webcam,viewer_12
30/01/2023 14:25:00,164064,20.1,gmeet,webcam,viewer_12
30/01/2023 14:26:00,165984,12.4,gmeet,webcam,viewer_12
30/01/2023 14:27:00,170944,9.3,gmeet,webcam,viewer_12
30/01/2023 14:28:00,172480,12.5,gmeet,webcam,viewer_12
30/01/2023 14:29:00,162640,7.8,gmeet,webcam,viewer_12
30/01/2023 14:30:00,160292,10.9,gmeet,webcam,viewer_12
30/01/2023 14:31:00,164940,9.3,gmeet,webcam,viewer_12
30/01/2023 14:32:59,178316,3.1,gmeet,webcam,viewer_12
30/01/2023 14:53:11,162836,101.0,gmeet,screen,viewer_12
30/01/2023 14:54:00,153768,7.7,gmeet,screen,viewer_12
30/01/2023 14:55:00,165300,9.3,gmeet,screen,viewer_12
30/01/2023 14:56:00,167852,6.2,gmeet,screen,viewer_12
30/01/2023 14:57:00,173636,6.2,gmeet,screen,viewer_12
30/01/2023 14:58:00,160308,13.9,gmeet,screen,viewer_12
30/01/2023 14:59:00,163392,9.3,gmeet,screen,viewer_12
30/01/2023 15:00:00,166976,12.4,gmeet,screen,viewer_12
30/01/2023 15:01:00,170328,6.2,gmeet,screen,viewer_12
30/01/2023 15:02:00,177100,9.3,gmeet,screen,viewer_12
30/01/2023 15:03:00,160960,9.3,gmeet,screen,viewer_12
30/01/2023 15:04:00,165040,6.2,gmeet,screen,viewer_12
30/01/2023 15:05:00,166816,9.3,gmeet,screen,viewer_12
30/01/2023 15:06:35,174528,7.7,gmeet,screen,viewer_12
