time,memory,cpu,app,media,user
30/01/2023 14:18:20,139400,29.7,gmeet,webcam,viewer_11
30/01/2023 14:19:00,153408,42.2,gmeet,webcam,viewer_11
30/01/2023 14:20:00,150328,20.3,gmeet,webcam,viewer_11
30/01/2023 14:21:00,156424,29.7,gmeet,webcam,viewer_11
30/01/2023 14:22:00,160840,29.7,gmeet,webcam,viewer_11
30/01/2023 14:23:00,150948,35.9,gmeet,webcam,viewer_11
30/01/2023 14:24:00,157884,35.9,gmeet,webcam,viewer_11
30/01/2023 14:25:00,160712,26.6,gmeet,webcam,viewer_11
30/01/2023 14:26:00,167948,28.1,gmeet,webcam,viewer_11
30/01/2023 14:27:00,169236,39.0,gmeet,webcam,viewer_11
30/01/2023 14:28:00,156940,20.3,gmeet,webcam,viewer_11
30/01/2023 14:29:00,161004,31.2,gmeet,webcam,viewer_11
30/01/2023 14:30:00,171288,28.1,gmeet,webcam,viewer_11
30/01/2023 14:31:00,171824,18.7,gmeet,webcam,viewer_11
30/01/2023 14:32:59,157448,15.0,gmeet,webcam,viewer_11
30/01/2023 14:51:21,176836,36.0,gmeet,screen,viewer_11
30/01/2023 14:52:00,175456,25.0,gmeet,screen,viewer_11
30/01/2023 14:53:00,156780,21.9,gmeet,screen,viewer_11
30/01/2023 14:54:00,169724,25.0,gmeet,screen,viewer_11
30/01/2023 14:55:00,170884,25.0,gmeet,screen,viewer_11
30/01/2023 14:56:00,176480,32.8,gmeet,screen,viewer_11
30/01/2023 14:57:00,178496,28.1,gmeet,screen,viewer_11
30/01/2023 14:58:00,177288,31.2,gmeet,screen,viewer_11
30/01/2023 14:59:00,178276,23.4,gmeet,screen,viewer_11
30/01/2023 15:00:00,176824,20.3,gmeet,screen,viewer_11
30/01/2023 15:01:00,188180,26.5,gmeet,screen,viewer_11
30/01/2023 15:02:00,188476,42.1,gmeet,screen,viewer_11
30/01/2023 15:03:00,184320,34.4,gmeet,screen,viewer_11
30/01/2023 15:04:00,178088,32.8,gmeet,screen,viewer_11
30/01/2023 15:05:00,182908,34.3,gmeet,screen,viewer_11
30/01/2023 15:06:35,194752,35.9,gmeet,screen,viewer_11
