Time,Event,Pid,File,Directory,IP,Port,Country,Download (bytes),Upload (bytes),Protocol
2023-02-15 15-39-09,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-39-08,Data transferred,6776,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,144.126.243.118,8000,Singapore,66,55,TCP
2023-02-15 15-39-08,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-39-07,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-39-06,Data transferred,988,SeriousBit.NetBalancer.UI.exe,C:\Program Files\NetBalancer,185.197.161.81,443,Latvia,731,278,TCP
2023-02-15 15-39-06,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-39-05,Data transferred,988,SeriousBit.NetBalancer.UI.exe,C:\Program Files\NetBalancer,185.197.161.81,443,Latvia,4804,655,TCP
2023-02-15 15-39-05,Data transferred,,,,,,,523,75,UDP
2023-02-15 15-39-05,Data transferred,,,,,,,74,148,ICMP
2023-02-15 15-39-04,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-39-02,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-39-01,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-39-00,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-59,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-58,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-56,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-55,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-54,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-53,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-52,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-51,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-50,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-49,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-48,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-47,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-46,Data transferred,,,,,,,66,0,TCP
2023-02-15 15-38-46,Data transferred,,,,,,,291,174,TCP
2023-02-15 15-38-46,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-45,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-44,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-43,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-42,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-41,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-40,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-39,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-38,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-37,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-36,Data transferred,,,,,,,357,174,TCP
2023-02-15 15-38-36,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-35,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-34,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-33,Data transferred,,,,,,,357,174,TCP
2023-02-15 15-38-33,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-32,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-31,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-30,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-29,Data transferred,,,,,,,0,179,UDP
2023-02-15 15-38-29,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-28,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-27,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-26,Data transferred,6776,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,172.217.194.188,443,United States,140,134,TCP
2023-02-15 15-38-26,Data transferred,,,,,,,0,179,UDP
2023-02-15 15-38-26,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-25,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-24,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-23,Data transferred,,,,,,,0,179,UDP
2023-02-15 15-38-23,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-22,Data transferred,6776,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,144.126.243.118,8000,Singapore,66,55,TCP
2023-02-15 15-38-22,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-21,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-20,Data transferred,,,,,,,0,179,UDP
2023-02-15 15-38-20,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-19,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-18,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-17,Data transferred,,,,,,,0,179,UDP
2023-02-15 15-38-17,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-16,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-15,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-14,Data transferred,,,,,,,0,270,IGMP
2023-02-15 15-38-14,Data transferred,,,,,,,0,90,UDP
2023-02-15 15-38-14,Data transferred,,,,,,,0,335,UDP
2023-02-15 15-38-14,Data transferred,,,,,,,0,90,UDP
2023-02-15 15-38-14,Data transferred,,,,,,,0,270,IGMP
2023-02-15 15-38-14,Data transferred,,,,,,,0,179,UDP
2023-02-15 15-38-14,Data transferred,,,,,,,0,200,UDP
2023-02-15 15-38-14,Data transferred,,,,,,,342,433,UDP
2023-02-15 15-38-14,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-13,Data transferred,,,,,,,0,74,ICMP
2023-02-15 15-38-08,Data transferred,,,,,,,0,74,ICMP
2023-02-15 15-38-03,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-02,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-01,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-38-00,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-59,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-58,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-57,Data transferred,,,,,,,357,174,TCP
2023-02-15 15-37-57,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-56,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-55,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-54,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-53,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-51,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-50,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-49,Data transferred,13064,svchost.exe,,51.104.167.48,443,Ireland,60,0,TCP
2023-02-15 15-37-49,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-48,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-47,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-46,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-45,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-44,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-43,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-42,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-41,Data transferred,6776,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,172.217.194.188,443,United States,66,55,TCP
2023-02-15 15-37-41,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-40,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-39,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-38,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-37,Data transferred,6776,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,144.126.243.118,8000,Singapore,66,55,TCP
2023-02-15 15-37-37,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-36,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-35,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-34,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-33,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-32,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-31,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-30,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-29,Data transferred,,,,,,,468,396,TCP
2023-02-15 15-37-29,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-28,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-27,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-26,Data transferred,,,,,,,357,174,TCP
2023-02-15 15-37-26,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-25,Data transferred,4436,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,217,UDP
2023-02-15 15-37-25,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-24,Data transferred,4436,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,217,UDP
2023-02-15 15-37-24,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-23,Data transferred,4436,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,217,UDP
2023-02-15 15-37-23,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-22,Data transferred,,,,,,,0,217,UDP
2023-02-15 15-37-22,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-21,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-20,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-19,Data transferred,13064,svchost.exe,,51.104.164.114,443,Ireland,60,0,TCP
2023-02-15 15-37-19,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-18,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-17,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-16,Data transferred,,,,,,,357,174,TCP
2023-02-15 15-37-16,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-15,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-14,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-13,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-12,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-11,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-10,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-09,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-08,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-07,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-06,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-05,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-04,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-03,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-02,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-01,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-37-00,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-59,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-58,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-57,Data transferred,6776,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,172.217.194.188,443,United States,66,55,TCP
2023-02-15 15-36-57,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-56,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-55,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-54,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-53,Data transferred,6776,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,144.126.243.118,8000,Singapore,66,55,TCP
2023-02-15 15-36-53,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-52,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-51,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-50,Data transferred,,,,,,,468,396,TCP
2023-02-15 15-36-50,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-49,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-48,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-47,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-46,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-45,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-43,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-42,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-41,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-40,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-39,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-38,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-37,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-36,Data transferred,,,,,,,357,174,TCP
2023-02-15 15-36-36,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-35,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-34,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-33,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-32,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-31,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-30,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-29,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-28,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-27,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-26,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-25,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-24,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-23,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-22,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-21,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-20,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-19,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-18,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-17,Data transferred,,,,,,,252,70,UDP
2023-02-15 15-36-17,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-16,Data transferred,,,,,,,302,70,UDP
2023-02-15 15-36-16,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-15,Data transferred,,,,,,,302,70,UDP
2023-02-15 15-36-15,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-14,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-13,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-12,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-11,Data transferred,6776,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,172.217.194.188,443,United States,66,55,TCP
2023-02-15 15-36-11,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-10,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-09,Data transferred,,,,,,,468,396,TCP
2023-02-15 15-36-09,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-08,Data transferred,13064,svchost.exe,,20.54.24.79,443,Ireland,60,108,TCP
2023-02-15 15-36-08,Data transferred,13064,svchost.exe,,20.54.24.169,443,Ireland,60,108,TCP
2023-02-15 15-36-08,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-07,Data transferred,6776,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,144.126.243.118,8000,Singapore,66,55,TCP
2023-02-15 15-36-07,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-06,Data transferred,,,,,,,60,54,TCP
2023-02-15 15-36-06,Data transferred,,,,,,,357,174,TCP
2023-02-15 15-36-06,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-05,Data transferred,,,,,,,1236,4537,TCP
2023-02-15 15-36-05,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-04,Data transferred,,,,,,,4684,768,TCP
2023-02-15 15-36-04,Data transferred,,,,,,,421,89,UDP
2023-02-15 15-36-04,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-03,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-02,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-01,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-00,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-59,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-58,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-57,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-56,Data transferred,,,,,,,357,174,TCP
2023-02-15 15-35-56,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-55,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-54,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-53,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-52,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-51,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-50,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-49,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-48,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-47,Data transferred,,,,,,,398,162,TCP
2023-02-15 15-35-47,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-46,Data transferred,,,,,,,4214,2038,TCP
2023-02-15 15-35-46,Data transferred,,,,,,,424,91,UDP
2023-02-15 15-35-46,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-45,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-44,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-43,Data transferred,13064,svchost.exe,,51.104.167.48,443,Ireland,771,108,TCP
2023-02-15 15-35-43,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-42,Data transferred,13064,svchost.exe,,51.104.167.48,443,Ireland,2833,1871,TCP
2023-02-15 15-35-42,Data transferred,,,,,,,311,97,UDP
2023-02-15 15-35-42,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-41,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-40,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-39,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-38,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-37,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-36,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-35,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-33,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-32,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-31,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-30,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-29,Data transferred,,,,,,,66,0,TCP
2023-02-15 15-35-29,Data transferred,,,,,,,402,396,TCP
2023-02-15 15-35-29,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-28,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-27,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-26,Data transferred,6776,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,172.217.194.188,443,United States,66,55,TCP
2023-02-15 15-35-26,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-25,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-24,Data transferred,4436,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,217,UDP
2023-02-15 15-35-24,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-23,Data transferred,4436,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,217,UDP
2023-02-15 15-35-23,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-22,Data transferred,6776,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,144.126.243.118,8000,Singapore,66,55,TCP
2023-02-15 15-35-22,Data transferred,4436,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,217,UDP
2023-02-15 15-35-22,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-21,Data transferred,,,,,,,0,217,UDP
2023-02-15 15-35-21,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-20,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-19,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-18,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-17,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-16,Data transferred,,,,,,,357,174,TCP
2023-02-15 15-35-16,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-15,Data transferred,13064,svchost.exe,,51.104.164.114,443,Ireland,3605,1979,TCP
2023-02-15 15-35-15,Data transferred,,,,,,,311,97,UDP
2023-02-15 15-35-15,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-14,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-13,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-12,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-11,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-10,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-09,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-08,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-07,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-06,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-05,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-04,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-03,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-02,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-01,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-00,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-59,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-58,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-57,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-56,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-55,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-54,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-53,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-52,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-51,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-50,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-49,Data transferred,,,,,,,468,396,TCP
2023-02-15 15-34-49,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-48,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-47,Data transferred,13064,svchost.exe,,20.54.24.79,443,Ireland,771,108,TCP
2023-02-15 15-34-47,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-46,Data transferred,13064,svchost.exe,,20.54.24.79,443,Ireland,2835,1871,TCP
2023-02-15 15-34-46,Data transferred,,,,,,,357,174,TCP
2023-02-15 15-34-46,Data transferred,,,,,,,311,97,UDP
2023-02-15 15-34-46,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-45,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-44,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-43,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-42,Data transferred,6776,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,172.217.194.188,443,United States,66,55,TCP
2023-02-15 15-34-42,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-41,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-40,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-39,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-38,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-37,Data transferred,,,,,,,66,0,TCP
2023-02-15 15-34-37,Data transferred,6776,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,144.126.243.118,8000,Singapore,66,55,TCP
2023-02-15 15-34-37,Data transferred,,,,,,,291,174,TCP
2023-02-15 15-34-37,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-36,Data transferred,,,,,,,176,209,TCP
2023-02-15 15-34-36,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-35,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-34,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-33,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-32,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-31,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-30,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-29,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-28,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-34-26,Data transferred,,,,,,,74,74,ICMP
