Time,Event,Pid,File,Directory,IP,Port,Country,Download (bytes),Upload (bytes),Protocol
2023-02-15 15-36-01,Data transferred,,,,,,,109866,2958,TCP
2023-02-15 15-36-01,Data transferred,,,,,,,75104,1758,TCP
2023-02-15 15-36-01,Data transferred,,,,,,,144306,4291,TCP
2023-02-15 15-36-01,Data transferred,,,,,,,36336,1212,TCP
2023-02-15 15-36-01,Data transferred,,,,,,,41868,1242,TCP
2023-02-15 15-36-01,Data transferred,,,,,,,226672,6025,TCP
2023-02-15 15-36-01,Data transferred,,,,,,,0,54,TCP
2023-02-15 15-36-01,Data transferred,14148,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,217,UDP
2023-02-15 15-36-01,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-01,Data transferred,8468,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,758,0,UDP
2023-02-15 15-36-01,Data transferred,,,,,,,240,0,IGMP
2023-02-15 15-36-01,Data transferred,8468,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,638,0,UDP
2023-02-15 15-36-01,Data transferred,14148,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,217,UDP
2023-02-15 15-36-01,Data transferred,9072,svchost.exe,c:\windows\system32,,,,179,0,UDP
2023-02-15 15-36-00,Data transferred,,,,,,,161031,5782,TCP
2023-02-15 15-36-00,Data transferred,8468,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,142.250.4.94,443,United States,3305,2016,TCP
2023-02-15 15-36-00,Data transferred,,,,,,,174110,4120,TCP
2023-02-15 15-36-00,Data transferred,,,,,,,11019,528,TCP
2023-02-15 15-36-00,Data transferred,,,,,,,160484,4740,TCP
2023-02-15 15-36-00,Data transferred,,,,,,,45859,2253,TCP
2023-02-15 15-36-00,Data transferred,,,,,,,588,651,TCP
2023-02-15 15-36-00,Data transferred,,,,,,,79646,1734,TCP
2023-02-15 15-36-00,Data transferred,8468,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,2584,UDP
2023-02-15 15-36-00,Data transferred,14148,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,217,UDP
2023-02-15 15-36-00,Data transferred,,,,,,,385,184,UDP
2023-02-15 15-36-00,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-36-00,Data transferred,9072,svchost.exe,c:\windows\system32,,,,179,0,UDP
2023-02-15 15-36-00,Data transferred,,,,,,,342,217,UDP
2023-02-15 15-35-59,Data transferred,8468,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,142.250.4.94,443,United States,0,66,TCP
2023-02-15 15-35-59,Data transferred,,,,,,,71634,2639,TCP
2023-02-15 15-35-59,Data transferred,,,,,,,23258,1397,TCP
2023-02-15 15-35-59,Data transferred,,,,,,,6974,294,TCP
2023-02-15 15-35-59,Data transferred,,,,,,,63064,1920,TCP
2023-02-15 15-35-59,Data transferred,,,,,,,31198,858,TCP
2023-02-15 15-35-59,Data transferred,,,,,,,192825,5864,TCP
2023-02-15 15-35-59,Data transferred,,,,,,,126,608,TCP
2023-02-15 15-35-59,Data transferred,,,,,,,243266,5406,TCP
2023-02-15 15-35-59,Data transferred,,,,,,,496,1687,UDP
2023-02-15 15-35-59,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-58,Data transferred,9072,svchost.exe,c:\windows\system32,,,,358,0,UDP
2023-02-15 15-35-58,Data transferred,,,,,,,686,0,UDP
2023-02-15 15-35-58,Data transferred,,,,,,,265497,7456,TCP
2023-02-15 15-35-58,Data transferred,,,,,,,191682,4598,TCP
2023-02-15 15-35-58,Data transferred,,,,,,,29205,1872,TCP
2023-02-15 15-35-58,Data transferred,,,,,,,25738,762,TCP
2023-02-15 15-35-58,Data transferred,,,,,,,131718,3354,TCP
2023-02-15 15-35-58,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-57,Data transferred,9072,svchost.exe,c:\windows\system32,,,,430,344,UDP
2023-02-15 15-35-57,Data transferred,,,,,,,172,258,UDP
2023-02-15 15-35-57,Data transferred,9072,svchost.exe,c:\windows\system32,,,,217,0,UDP
2023-02-15 15-35-57,Data transferred,,,,,,,80789,2944,TCP
2023-02-15 15-35-57,Data transferred,,,,,,,101438,2858,TCP
2023-02-15 15-35-57,Data transferred,,,,,,,50880,1338,TCP
2023-02-15 15-35-57,Data transferred,,,,,,,97814,2756,TCP
2023-02-15 15-35-57,Data transferred,,,,,,,191754,4738,TCP
2023-02-15 15-35-57,Data transferred,,,,,,,111070,4083,TCP
2023-02-15 15-35-57,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-56,Data transferred,,,,,,,2492,599,TCP
2023-02-15 15-35-56,Data transferred,,,,,,,54172,1026,TCP
2023-02-15 15-35-56,Data transferred,,,,,,,0,54,TCP
2023-02-15 15-35-56,Data transferred,,,,,,,20600,486,TCP
2023-02-15 15-35-56,Data transferred,,,,,,,58450,1278,TCP
2023-02-15 15-35-56,Data transferred,,,,,,,82232,3327,TCP
2023-02-15 15-35-56,Data transferred,,,,,,,158970,4184,TCP
2023-02-15 15-35-56,Data transferred,,,,,,,174657,5406,TCP
2023-02-15 15-35-56,Data transferred,,,,,,,80717,2922,TCP
2023-02-15 15-35-56,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-56,Data transferred,9072,svchost.exe,c:\windows\system32,,,,396,0,UDP
2023-02-15 15-35-55,Data transferred,,,,,,,130204,3574,TCP
2023-02-15 15-35-55,Data transferred,,,,,,,211696,6064,TCP
2023-02-15 15-35-55,Data transferred,,,,,,,48448,1872,TCP
2023-02-15 15-35-55,Data transferred,,,,,,,180166,4902,TCP
2023-02-15 15-35-55,Data transferred,,,,,,,990,108,TCP
2023-02-15 15-35-55,Data transferred,,,,,,,62622,2977,TCP
2023-02-15 15-35-55,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-55,Data transferred,9072,svchost.exe,c:\windows\system32,,,,613,0,UDP
2023-02-15 15-35-54,Data transferred,,,,,,,139835,4553,TCP
2023-02-15 15-35-54,Data transferred,,,,,,,172000,4254,TCP
2023-02-15 15-35-54,Data transferred,,,,,,,119010,2802,TCP
2023-02-15 15-35-54,Data transferred,,,,,,,6603,716,TCP
2023-02-15 15-35-54,Data transferred,,,,,,,166540,4420,TCP
2023-02-15 15-35-54,Data transferred,,,,,,,588,651,TCP
2023-02-15 15-35-54,Data transferred,,,,,,,33856,1921,TCP
2023-02-15 15-35-54,Data transferred,,,,,,,3028,108,TCP
2023-02-15 15-35-54,Data transferred,,,,,,,770,184,UDP
2023-02-15 15-35-54,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-53,Data transferred,9072,svchost.exe,c:\windows\system32,,,,434,0,UDP
2023-02-15 15-35-53,Data transferred,4,System,,,,,92,0,UDP
2023-02-15 15-35-53,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-35-53,Data transferred,,,,,,,153461,5056,TCP
2023-02-15 15-35-53,Data transferred,,,,,,,100472,3371,TCP
2023-02-15 15-35-53,Data transferred,,,,,,,36883,2072,TCP
2023-02-15 15-35-53,Data transferred,,,,,,,149290,3510,TCP
2023-02-15 15-35-53,Data transferred,,,,,,,187736,4786,TCP
2023-02-15 15-35-53,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-52,Data transferred,,,,,,,430,430,IGMP
2023-02-15 15-35-52,Data transferred,9072,svchost.exe,c:\windows\system32,,,,86,86,UDP
2023-02-15 15-35-52,Data transferred,4,System,,,,,86,86,UDP
2023-02-15 15-35-52,Data transferred,,,,,,,180,168,IGMP
2023-02-15 15-35-52,Data transferred,9072,svchost.exe,c:\windows\system32,,,,120,42,UDP
2023-02-15 15-35-52,Data transferred,4,System,,,,,60,42,UDP
2023-02-15 15-35-52,Data transferred,9072,svchost.exe,c:\windows\system32,,,,396,0,UDP
2023-02-15 15-35-52,Data transferred,4,System,,,,,92,0,UDP
2023-02-15 15-35-52,Data transferred,,,,,,,38768,900,TCP
2023-02-15 15-35-52,Data transferred,,,,,,,0,66,TCP
2023-02-15 15-35-52,Data transferred,,,,,,,1014,108,TCP
2023-02-15 15-35-52,Data transferred,,,,,,,272471,6122,TCP
2023-02-15 15-35-52,Data transferred,,,,,,,81160,1866,TCP
2023-02-15 15-35-52,Data transferred,,,,,,,37254,834,TCP
2023-02-15 15-35-52,Data transferred,,,,,,,123181,3998,TCP
2023-02-15 15-35-52,Data transferred,,,,,,,80718,3395,TCP
2023-02-15 15-35-52,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-51,Data transferred,9072,svchost.exe,c:\windows\system32,,,,396,0,UDP
2023-02-15 15-35-51,Data transferred,4,System,,,,,92,0,UDP
2023-02-15 15-35-51,Data transferred,,,,,,,398,0,UDP
2023-02-15 15-35-51,Data transferred,,,,,,,122634,2646,TCP
2023-02-15 15-35-51,Data transferred,,,,,,,104466,2436,TCP
2023-02-15 15-35-51,Data transferred,,,,,,,56936,1380,TCP
2023-02-15 15-35-51,Data transferred,,,,,,,191312,5829,TCP
2023-02-15 15-35-51,Data transferred,,,,,,,155942,4008,TCP
2023-02-15 15-35-51,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-50,Data transferred,9072,svchost.exe,c:\windows\system32,,,,179,0,UDP
2023-02-15 15-35-50,Data transferred,,,,,,,130625,4180,TCP
2023-02-15 15-35-50,Data transferred,,,,,,,122634,3426,TCP
2023-02-15 15-35-50,Data transferred,,,,,,,215536,6721,TCP
2023-02-15 15-35-50,Data transferred,,,,,,,79276,3431,TCP
2023-02-15 15-35-50,Data transferred,,,,,,,58450,1860,TCP
2023-02-15 15-35-50,Data transferred,,,,,,,32808,936,TCP
2023-02-15 15-35-50,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-49,Data transferred,,,,,,,60,42,UDP
2023-02-15 15-35-49,Data transferred,9072,svchost.exe,c:\windows\system32,,,,179,0,UDP
2023-02-15 15-35-49,Data transferred,,,,,,,740,0,UDP
2023-02-15 15-35-49,Data transferred,,,,,,,26189,1852,TCP
2023-02-15 15-35-49,Data transferred,,,,,,,126,608,TCP
2023-02-15 15-35-49,Data transferred,,,,,,,16058,378,TCP
2023-02-15 15-35-49,Data transferred,,,,,,,151400,3276,TCP
2023-02-15 15-35-49,Data transferred,,,,,,,197834,4632,TCP
2023-02-15 15-35-49,Data transferred,,,,,,,239664,6977,TCP
2023-02-15 15-35-49,Data transferred,,,,,,,74,0,ICMP
2023-02-15 15-35-48,Data transferred,,,,,,,0,275,IGMP
2023-02-15 15-35-48,Data transferred,,,,,,,64136,2797,TCP
2023-02-15 15-35-48,Data transferred,3660,svchost.exe,c:\windows\system32,20.198.119.84,443,India,228,181,TCP
2023-02-15 15-35-48,Data transferred,,,,,,,222558,5358,TCP
2023-02-15 15-35-48,Data transferred,,,,,,,37254,1278,TCP
2023-02-15 15-35-48,Data transferred,,,,,,,163012,4100,TCP
2023-02-15 15-35-48,Data transferred,,,,,,,76618,2474,TCP
2023-02-15 15-35-48,Data transferred,,,,,,,74637,2840,TCP
2023-02-15 15-35-48,Data transferred,,,,,,,0,270,IGMP
2023-02-15 15-35-48,Data transferred,2668,svchost.exe,c:\windows\system32,,,,0,75,UDP
2023-02-15 15-35-48,Data transferred,,,,,,,342,433,UDP
2023-02-15 15-35-48,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-48,Data transferred,,,,,,,0,275,TCP
2023-02-15 15-35-48,Data transferred,,,,,,,0,90,TCP
2023-02-15 15-35-48,Data transferred,,,,,,,0,275,IGMP
2023-02-15 15-35-48,Data transferred,9072,svchost.exe,c:\windows\system32,,,,0,180,UDP
2023-02-15 15-35-48,Data transferred,,,,,,,1078,90,UDP
2023-02-15 15-35-48,Data transferred,,,,,,,0,184,IGMP
2023-02-15 15-35-48,Data transferred,9072,svchost.exe,c:\windows\system32,,,,179,0,UDP
2023-02-15 15-35-48,Data transferred,,,,,,,938,75,UDP
2023-02-15 15-35-47,Data transferred,,,,,,,187736,4596,TCP
2023-02-15 15-35-47,Data transferred,,,,,,,46934,1742,TCP
2023-02-15 15-35-47,Data transferred,,,,,,,155346,3540,TCP
2023-02-15 15-35-47,Data transferred,,,,,,,109459,3680,TCP
2023-02-15 15-35-47,Data transferred,,,,,,,33856,1979,TCP
2023-02-15 15-35-47,Data transferred,,,,,,,103870,2586,TCP
2023-02-15 15-35-47,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-46,Data transferred,14148,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,2009,0,UDP
2023-02-15 15-35-46,Data transferred,,,,,,,139,0,UDP
2023-02-15 15-35-46,Data transferred,,,,,,,301,0,IGMP
2023-02-15 15-35-46,Data transferred,,,,,,,240,0,IGMP
2023-02-15 15-35-46,Data transferred,14148,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,1828,0,UDP
2023-02-15 15-35-46,Data transferred,9072,svchost.exe,c:\windows\system32,,,,179,0,UDP
2023-02-15 15-35-46,Data transferred,,,,,,,398,0,UDP
2023-02-15 15-35-46,Data transferred,,,,,,,48996,2233,TCP
2023-02-15 15-35-46,Data transferred,,,,,,,150307,4414,TCP
2023-02-15 15-35-46,Data transferred,,,,,,,117125,3732,TCP
2023-02-15 15-35-46,Data transferred,,,,,,,3946,240,TCP
2023-02-15 15-35-46,Data transferred,8468,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,142.251.10.188,443,United States,66,55,TCP
2023-02-15 15-35-46,Data transferred,,,,,,,2432,162,TCP
2023-02-15 15-35-46,Data transferred,,,,,,,144820,3078,TCP
2023-02-15 15-35-46,Data transferred,,,,,,,168602,5801,TCP
2023-02-15 15-35-46,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-45,Data transferred,9072,svchost.exe,c:\windows\system32,,,,179,0,UDP
2023-02-15 15-35-45,Data transferred,4,System,,,,,104,110,UDP
2023-02-15 15-35-45,Data transferred,,,,,,,126,608,TCP
2023-02-15 15-35-45,Data transferred,,,,,,,158314,3494,TCP
2023-02-15 15-35-45,Data transferred,,,,,,,190764,4014,TCP
2023-02-15 15-35-45,Data transferred,,,,,,,43310,1152,TCP
2023-02-15 15-35-45,Data transferred,,,,,,,119010,3044,TCP
2023-02-15 15-35-45,Data transferred,,,,,,,127652,4707,TCP
2023-02-15 15-35-45,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-44,Data transferred,,,,,,,101438,2292,TCP
2023-02-15 15-35-44,Data transferred,,,,,,,70658,2002,TCP
2023-02-15 15-35-44,Data transferred,,,,,,,79276,3111,TCP
2023-02-15 15-35-44,Data transferred,,,,,,,227100,6296,TCP
2023-02-15 15-35-44,Data transferred,,,,,,,60,54,TCP
2023-02-15 15-35-44,Data transferred,,,,,,,153467,5110,TCP
2023-02-15 15-35-44,Data transferred,,,,,,,0,74,ICMP
2023-02-15 15-35-43,Data transferred,9072,svchost.exe,c:\windows\system32,,,,217,0,UDP
2023-02-15 15-35-43,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-35-43,Data transferred,,,,,,,201814,5155,TCP
2023-02-15 15-35-43,Data transferred,,,,,,,69048,1834,TCP
2023-02-15 15-35-43,Data transferred,,,,,,,0,54,TCP
2023-02-15 15-35-43,Data transferred,,,,,,,44764,1494,TCP
2023-02-15 15-35-43,Data transferred,,,,,,,2492,652,TCP
2023-02-15 15-35-43,Data transferred,,,,,,,2062,667,TCP
2023-02-15 15-35-43,Data transferred,,,,,,,9631,824,TCP
2023-02-15 15-35-43,Data transferred,,,,,,,241644,5614,TCP
2023-02-15 15-35-43,Data transferred,,,,,,,61478,1776,TCP
2023-02-15 15-35-43,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-42,Data transferred,,,,,,,161998,4132,TCP
2023-02-15 15-35-42,Data transferred,,,,,,,108412,2598,TCP
2023-02-15 15-35-42,Data transferred,,,,,,,154428,3864,TCP
2023-02-15 15-35-42,Data transferred,,,,,,,30828,1753,TCP
2023-02-15 15-35-42,Data transferred,,,,,,,134746,3264,TCP
2023-02-15 15-35-42,Data transferred,,,,,,,46934,1846,TCP
2023-02-15 15-35-42,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-41,Data transferred,9072,svchost.exe,c:\windows\system32,,,,217,0,UDP
2023-02-15 15-35-41,Data transferred,,,,,,,684,0,UDP
2023-02-15 15-35-41,Data transferred,,,,,,,48996,2265,TCP
2023-02-15 15-35-41,Data transferred,,,,,,,132636,3354,TCP
2023-02-15 15-35-41,Data transferred,,,,,,,164060,5199,TCP
2023-02-15 15-35-41,Data transferred,,,,,,,48995,2556,TCP
2023-02-15 15-35-41,Data transferred,,,,,,,135167,4048,TCP
2023-02-15 15-35-41,Data transferred,,,,,,,1014,108,TCP
2023-02-15 15-35-41,Data transferred,,,,,,,9084,372,TCP
2023-02-15 15-35-41,Data transferred,,,,,,,91758,2250,TCP
2023-02-15 15-35-41,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-40,Data transferred,9072,svchost.exe,c:\windows\system32,,,,217,0,UDP
2023-02-15 15-35-40,Data transferred,,,,,,,180714,5431,TCP
2023-02-15 15-35-40,Data transferred,,,,,,,588,650,TCP
2023-02-15 15-35-40,Data transferred,,,,,,,139835,3888,TCP
2023-02-15 15-35-40,Data transferred,,,,,,,22710,1148,TCP
2023-02-15 15-35-40,Data transferred,,,,,,,126,610,TCP
2023-02-15 15-35-40,Data transferred,,,,,,,211960,5058,TCP
2023-02-15 15-35-40,Data transferred,,,,,,,49366,1284,TCP
2023-02-15 15-35-40,Data transferred,,,,,,,29792,816,TCP
2023-02-15 15-35-40,Data transferred,,,,,,,385,92,UDP
2023-02-15 15-35-40,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-39,Data transferred,9072,svchost.exe,c:\windows\system32,,,,60,0,UDP
2023-02-15 15-35-39,Data transferred,9072,svchost.exe,c:\windows\system32,,,,217,0,UDP
2023-02-15 15-35-39,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-35-39,Data transferred,,,,,,,222979,6098,TCP
2023-02-15 15-35-39,Data transferred,,,,,,,59498,2811,TCP
2023-02-15 15-35-39,Data transferred,,,,,,,199848,4730,TCP
2023-02-15 15-35-39,Data transferred,,,,,,,72672,1962,TCP
2023-02-15 15-35-39,Data transferred,,,,,,,84188,2384,TCP
2023-02-15 15-35-39,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-38,Data transferred,9072,svchost.exe,c:\windows\system32,,,,217,0,UDP
2023-02-15 15-35-38,Data transferred,,,,,,,684,0,UDP
2023-02-15 15-35-38,Data transferred,,,,,,,23628,696,TCP
2023-02-15 15-35-38,Data transferred,,,,,,,126,608,TCP
2023-02-15 15-35-38,Data transferred,,,,,,,66020,1728,TCP
2023-02-15 15-35-38,Data transferred,,,,,,,42832,2363,TCP
2023-02-15 15-35-38,Data transferred,,,,,,,185626,4692,TCP
2023-02-15 15-35-38,Data transferred,,,,,,,77761,3456,TCP
2023-02-15 15-35-38,Data transferred,,,,,,,188284,5767,TCP
2023-02-15 15-35-38,Data transferred,,,,,,,46338,1128,TCP
2023-02-15 15-35-38,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-37,Data transferred,,,,,,,157456,4200,TCP
2023-02-15 15-35-37,Data transferred,,,,,,,206386,6024,TCP
2023-02-15 15-35-37,Data transferred,,,,,,,59964,1710,TCP
2023-02-15 15-35-37,Data transferred,,,,,,,627,1302,TCP
2023-02-15 15-35-37,Data transferred,,,,,,,86845,3038,TCP
2023-02-15 15-35-37,Data transferred,,,,,,,134746,3944,TCP
2023-02-15 15-35-37,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-36,Data transferred,,,,,,,91387,3122,TCP
2023-02-15 15-35-36,Data transferred,,,,,,,203890,5172,TCP
2023-02-15 15-35-36,Data transferred,,,,,,,28242,1214,TCP
2023-02-15 15-35-36,Data transferred,,,,,,,122038,2646,TCP
2023-02-15 15-35-36,Data transferred,,,,,,,66,613,TCP
2023-02-15 15-35-36,Data transferred,,,,,,,90840,2372,TCP
2023-02-15 15-35-36,Data transferred,,,,,,,3986,654,TCP
2023-02-15 15-35-36,Data transferred,,,,,,,91388,3463,TCP
2023-02-15 15-35-36,Data transferred,,,,,,,848,182,UDP
2023-02-15 15-35-36,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-35,Data transferred,,,,,,,68582,2981,TCP
2023-02-15 15-35-35,Data transferred,,,,,,,244104,6826,TCP
2023-02-15 15-35-35,Data transferred,,,,,,,86298,3014,TCP
2023-02-15 15-35-35,Data transferred,,,,,,,112036,3620,TCP
2023-02-15 15-35-35,Data transferred,,,,,,,120524,3122,TCP
2023-02-15 15-35-35,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-35-34,Data transferred,9072,svchost.exe,c:\windows\system32,,,,217,0,UDP
2023-02-15 15-35-34,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-35-34,Data transferred,,,,,,,62992,1520,TCP
2023-02-15 15-35-34,Data transferred,,,,,,,215978,5338,TCP
2023-02-15 15-35-34,Data transferred,,,,,,,126,613,TCP
2023-02-15 15-35-34,Data transferred,,,,,,,64135,2616,TCP
2023-02-15 15-35-34,Data transferred,,,,,,,11145,1058,TCP
