time,pid,port,download_(bytes),upload_(bytes),app,media,user
2023-06-14 14:32:16,4008.0,0.0,287391,36299,zoom,webcam,viewer_2
2023-06-14 14:32:17,4008.0,0.0,61793,6285,zoom,webcam,viewer_2
2023-06-14 14:32:18,4008.0,0.0,32073,3996,zoom,webcam,viewer_2
2023-06-14 14:32:19,4008.0,0.0,36001,3991,zoom,webcam,viewer_2
2023-06-14 14:32:20,4008.0,0.0,43204,4955,zoom,webcam,viewer_2
2023-06-14 14:32:21,4008.0,0.0,45918,4384,zoom,webcam,viewer_2
2023-06-14 14:32:22,4008.0,0.0,64274,5652,zoom,webcam,viewer_2
2023-06-14 14:32:23,4008.0,0.0,39583,3905,zoom,webcam,viewer_2
2023-06-14 14:32:24,4008.0,0.0,56099,4994,zoom,webcam,viewer_2
2023-06-14 14:32:25,4008.0,0.0,57018,4272,zoom,webcam,viewer_2
2023-06-14 14:32:26,4008.0,0.0,57912,5387,zoom,webcam,viewer_2
2023-06-14 14:32:27,4008.0,0.0,82016,6289,zoom,webcam,viewer_2
2023-06-14 14:32:28,4008.0,0.0,64733,5382,zoom,webcam,viewer_2
2023-06-14 14:32:29,4008.0,0.0,51400,5145,zoom,webcam,viewer_2
2023-06-14 14:32:30,4008.0,0.0,72729,4788,zoom,webcam,viewer_2
2023-06-14 14:32:31,4008.0,0.0,58009,3980,zoom,webcam,viewer_2
2023-06-14 14:32:32,4008.0,0.0,75030,4954,zoom,webcam,viewer_2
2023-06-14 14:32:33,4008.0,0.0,67944,4574,zoom,webcam,viewer_2
2023-06-14 14:32:34,4008.0,0.0,64478,6852,zoom,webcam,viewer_2
2023-06-14 14:32:35,4008.0,0.0,53261,5870,zoom,webcam,viewer_2
2023-06-14 14:32:36,4008.0,0.0,32268,3370,zoom,webcam,viewer_2
2023-06-14 14:32:37,4008.0,0.0,76707,6959,zoom,webcam,viewer_2
2023-06-14 14:32:38,4008.0,0.0,23996,3286,zoom,webcam,viewer_2
2023-06-14 14:32:39,4008.0,0.0,52233,4668,zoom,webcam,viewer_2
2023-06-14 14:32:40,4008.0,0.0,28047,3004,zoom,webcam,viewer_2
2023-06-14 14:32:42,8016.0,0.0,46978,4148,zoom,webcam,viewer_2
2023-06-14 14:32:43,4008.0,0.0,55463,5522,zoom,webcam,viewer_2
2023-06-14 14:32:44,4008.0,0.0,27865,3177,zoom,webcam,viewer_2
2023-06-14 14:32:45,4008.0,0.0,37231,3595,zoom,webcam,viewer_2
2023-06-14 14:32:46,4008.0,0.0,39563,4277,zoom,webcam,viewer_2
2023-06-14 14:32:47,4008.0,0.0,46081,4974,zoom,webcam,viewer_2
2023-06-14 14:32:48,4008.0,0.0,59810,5884,zoom,webcam,viewer_2
2023-06-14 14:32:49,4008.0,0.0,28272,3164,zoom,webcam,viewer_2
2023-06-14 14:32:50,4008.0,0.0,38122,3421,zoom,webcam,viewer_2
2023-06-14 14:32:51,4008.0,0.0,31855,2970,zoom,webcam,viewer_2
2023-06-14 14:32:52,4008.0,0.0,29533,3006,zoom,webcam,viewer_2
2023-06-14 14:32:53,4008.0,0.0,65960,6670,zoom,webcam,viewer_2
2023-06-14 14:32:54,4008.0,0.0,32946,3159,zoom,webcam,viewer_2
2023-06-14 14:32:55,4008.0,0.0,42494,4147,zoom,webcam,viewer_2
2023-06-14 14:32:56,4008.0,0.0,16616,2209,zoom,webcam,viewer_2
2023-06-14 14:32:57,4008.0,0.0,79688,8547,zoom,webcam,viewer_2
2023-06-14 14:32:58,4008.0,0.0,26716,3279,zoom,webcam,viewer_2
2023-06-14 14:32:59,4008.0,0.0,29197,4496,zoom,webcam,viewer_2
2023-06-14 14:33:00,4008.0,0.0,31851,2998,zoom,webcam,viewer_2
2023-06-14 14:33:01,4008.0,0.0,44816,4748,zoom,webcam,viewer_2
2023-06-14 14:33:02,4008.0,0.0,68552,6970,zoom,webcam,viewer_2
2023-06-14 14:33:03,4008.0,0.0,37505,4622,zoom,webcam,viewer_2
2023-06-14 14:33:04,4008.0,0.0,33078,4197,zoom,webcam,viewer_2
2023-06-14 14:33:05,4008.0,0.0,46588,5343,zoom,webcam,viewer_2
2023-06-14 14:33:06,4008.0,0.0,61568,6839,zoom,webcam,viewer_2
2023-06-14 14:33:07,4008.0,0.0,14849,2391,zoom,webcam,viewer_2
2023-06-14 14:33:08,4008.0,0.0,28120,3600,zoom,webcam,viewer_2
2023-06-14 14:33:09,4008.0,0.0,38745,5648,zoom,webcam,viewer_2
2023-06-14 14:33:10,4008.0,0.0,23733,4107,zoom,webcam,viewer_2
2023-06-14 14:33:11,4008.0,0.0,11838,1371,zoom,webcam,viewer_2
2023-06-14 14:33:12,4008.0,0.0,29111,3420,zoom,webcam,viewer_2
2023-06-14 14:33:13,4008.0,0.0,25939,3751,zoom,webcam,viewer_2
2023-06-14 14:33:14,4008.0,0.0,19449,3341,zoom,webcam,viewer_2
2023-06-14 14:33:16,4008.0,0.0,41011,4189,zoom,webcam,viewer_2
2023-06-14 14:33:17,4008.0,0.0,31820,3953,zoom,webcam,viewer_2
2023-06-14 14:33:18,4008.0,0.0,58197,4681,zoom,webcam,viewer_2
2023-06-14 14:33:19,8016.0,0.0,24343,2592,zoom,webcam,viewer_2
2023-06-14 14:33:20,4008.0,0.0,37767,4527,zoom,webcam,viewer_2
2023-06-14 14:33:21,4008.0,0.0,29513,3520,zoom,webcam,viewer_2
2023-06-14 14:33:22,4008.0,0.0,22486,2819,zoom,webcam,viewer_2
2023-06-14 14:33:23,4008.0,0.0,34409,3523,zoom,webcam,viewer_2
2023-06-14 14:33:24,4008.0,0.0,39688,4571,zoom,webcam,viewer_2
2023-06-14 14:33:25,4008.0,0.0,29488,2977,zoom,webcam,viewer_2
2023-06-14 14:33:26,4008.0,0.0,31497,3169,zoom,webcam,viewer_2
2023-06-14 14:33:27,4008.0,0.0,41511,4973,zoom,webcam,viewer_2
2023-06-14 14:33:28,4008.0,0.0,38203,4855,zoom,webcam,viewer_2
2023-06-14 14:33:29,4008.0,0.0,35348,4962,zoom,webcam,viewer_2
2023-06-14 14:33:30,4008.0,0.0,41011,4844,zoom,webcam,viewer_2
2023-06-14 14:33:31,4008.0,0.0,15400,2003,zoom,webcam,viewer_2
2023-06-14 14:33:32,4008.0,0.0,28651,3608,zoom,webcam,viewer_2
2023-06-14 14:33:33,4008.0,0.0,14673,2289,zoom,webcam,viewer_2
2023-06-14 14:33:34,4008.0,0.0,23927,3474,zoom,webcam,viewer_2
2023-06-14 14:33:35,4008.0,0.0,23566,3172,zoom,webcam,viewer_2
2023-06-14 14:33:36,4008.0,0.0,22114,3279,zoom,webcam,viewer_2
2023-06-14 14:33:37,8016.0,0.0,48800,5733,zoom,webcam,viewer_2
2023-06-14 14:33:38,4008.0,0.0,10810,2115,zoom,webcam,viewer_2
2023-06-14 14:33:39,4008.0,0.0,20336,2792,zoom,webcam,viewer_2
2023-06-14 14:33:40,4008.0,0.0,20451,2204,zoom,webcam,viewer_2
2023-06-14 14:33:41,4008.0,0.0,26036,3410,zoom,webcam,viewer_2
2023-06-14 14:33:42,4008.0,0.0,27700,2982,zoom,webcam,viewer_2
2023-06-14 14:33:43,4008.0,0.0,12601,1860,zoom,webcam,viewer_2
2023-06-14 14:33:44,4008.0,0.0,6921,1619,zoom,webcam,viewer_2
2023-06-14 14:33:45,4008.0,0.0,22759,2765,zoom,webcam,viewer_2
2023-06-14 14:33:47,4008.0,0.0,18770,2396,zoom,webcam,viewer_2
2023-06-14 14:33:48,4008.0,0.0,21132,2538,zoom,webcam,viewer_2
2023-06-14 14:33:49,4008.0,0.0,16705,2589,zoom,webcam,viewer_2
2023-06-14 14:33:50,4008.0,0.0,11489,2084,zoom,webcam,viewer_2
2023-06-14 14:33:51,4008.0,0.0,27660,3113,zoom,webcam,viewer_2
2023-06-14 14:33:52,4008.0,0.0,8758,1512,zoom,webcam,viewer_2
2023-06-14 14:33:53,4008.0,0.0,19990,2206,zoom,webcam,viewer_2
2023-06-14 14:33:54,4008.0,0.0,24347,2910,zoom,webcam,viewer_2
2023-06-14 14:33:55,4008.0,0.0,18760,2700,zoom,webcam,viewer_2
2023-06-14 14:33:56,4008.0,0.0,32398,4472,zoom,webcam,viewer_2
2023-06-14 14:33:57,11680.0,0.0,24244,3941,zoom,webcam,viewer_2
2023-06-14 14:33:58,7844.0,0.0,13171,1854,zoom,webcam,viewer_2
2023-06-14 14:33:59,7844.0,0.0,6497,1624,zoom,webcam,viewer_2
2023-06-14 14:34:00,4008.0,0.0,10285,2047,zoom,webcam,viewer_2
2023-06-14 14:34:01,4008.0,0.0,11453,2209,zoom,webcam,viewer_2
