time,pid,port,download_(bytes),upload_(bytes),app,media,user
2023-06-14 14:33:18,8888.0,0.0,45858,4698,zoom,webcam,viewer_3
2023-06-14 14:33:19,4444.0,0.0,28127,3502,zoom,webcam,viewer_3
2023-06-14 14:33:20,4444.0,0.0,27006,4303,zoom,webcam,viewer_3
2023-06-14 14:33:21,4444.0,0.0,13747,1960,zoom,webcam,viewer_3
2023-06-14 14:33:22,4444.0,0.0,7682,2438,zoom,webcam,viewer_3
2023-06-14 14:33:23,4444.0,0.0,8235,1805,zoom,webcam,viewer_3
2023-06-14 14:33:24,4444.0,0.0,12643,2067,zoom,webcam,viewer_3
2023-06-14 14:33:25,4444.0,0.0,7841,1953,zoom,webcam,viewer_3
2023-06-14 14:33:26,4444.0,0.0,37247,4675,zoom,webcam,viewer_3
2023-06-14 14:33:27,4444.0,0.0,32517,5096,zoom,webcam,viewer_3
2023-06-14 14:33:28,4444.0,0.0,30184,4707,zoom,webcam,viewer_3
2023-06-14 14:33:29,4444.0,0.0,25754,4592,zoom,webcam,viewer_3
2023-06-14 14:33:30,4444.0,0.0,17894,4379,zoom,webcam,viewer_3
2023-06-14 14:33:31,4444.0,0.0,4477,1585,zoom,webcam,viewer_3
2023-06-14 14:33:32,4444.0,0.0,9001,2124,zoom,webcam,viewer_3
2023-06-14 14:33:33,4444.0,0.0,4380,2346,zoom,webcam,viewer_3
2023-06-14 14:33:34,4444.0,0.0,9798,2139,zoom,webcam,viewer_3
2023-06-14 14:33:35,4444.0,0.0,7147,1791,zoom,webcam,viewer_3
2023-06-14 14:33:36,4444.0,0.0,8254,2664,zoom,webcam,viewer_3
2023-06-14 14:33:37,4444.0,0.0,18473,3121,zoom,webcam,viewer_3
2023-06-14 14:33:38,4444.0,0.0,7402,2164,zoom,webcam,viewer_3
2023-06-14 14:33:39,4444.0,0.0,8927,2674,zoom,webcam,viewer_3
2023-06-14 14:33:41,4444.0,0.0,8253,2540,zoom,webcam,viewer_3
2023-06-14 14:33:42,4444.0,0.0,8252,2160,zoom,webcam,viewer_3
2023-06-14 14:33:43,4444.0,0.0,8352,2832,zoom,webcam,viewer_3
2023-06-14 14:33:44,4444.0,0.0,4217,1230,zoom,webcam,viewer_3
2023-06-14 14:33:45,4444.0,0.0,7456,2419,zoom,webcam,viewer_3
2023-06-14 14:33:46,4444.0,0.0,7912,2155,zoom,webcam,viewer_3
2023-06-14 14:33:47,4444.0,0.0,5610,2246,zoom,webcam,viewer_3
2023-06-14 14:33:48,4444.0,0.0,11545,2460,zoom,webcam,viewer_3
2023-06-14 14:33:49,4444.0,0.0,9125,2666,zoom,webcam,viewer_3
2023-06-14 14:33:50,4444.0,0.0,11581,2787,zoom,webcam,viewer_3
2023-06-14 14:33:51,4444.0,0.0,8756,1436,zoom,webcam,viewer_3
2023-06-14 14:33:52,4444.0,0.0,7683,2335,zoom,webcam,viewer_3
2023-06-14 14:33:53,4444.0,0.0,8452,2064,zoom,webcam,viewer_3
2023-06-14 14:33:54,4444.0,0.0,12315,2738,zoom,webcam,viewer_3
2023-06-14 14:33:55,4444.0,0.0,18072,3664,zoom,webcam,viewer_3
2023-06-14 14:33:56,4444.0,0.0,8875,2102,zoom,webcam,viewer_3
2023-06-14 14:33:57,4444.0,0.0,15488,3694,zoom,webcam,viewer_3
2023-06-14 14:33:58,4444.0,0.0,10269,2704,zoom,webcam,viewer_3
2023-06-14 14:33:59,4444.0,0.0,4814,1103,zoom,webcam,viewer_3
2023-06-14 14:34:00,4444.0,0.0,10294,2727,zoom,webcam,viewer_3
2023-06-14 14:34:01,4444.0,0.0,11435,2575,zoom,webcam,viewer_3
2023-06-14 14:34:02,4444.0,0.0,13497,3110,zoom,webcam,viewer_3
2023-06-14 14:34:03,4444.0,0.0,10877,2323,zoom,webcam,viewer_3
2023-06-14 14:34:04,4444.0,0.0,11845,3038,zoom,webcam,viewer_3
2023-06-14 14:34:05,4444.0,0.0,20779,4648,zoom,webcam,viewer_3
2023-06-14 14:34:06,4444.0,0.0,8462,2254,zoom,webcam,viewer_3
2023-06-14 14:34:07,4444.0,0.0,18106,3749,zoom,webcam,viewer_3
2023-06-14 14:34:08,4444.0,0.0,8308,2460,zoom,webcam,viewer_3
2023-06-14 14:34:09,4444.0,0.0,5717,1703,zoom,webcam,viewer_3
2023-06-14 14:34:10,4444.0,0.0,15929,3563,zoom,webcam,viewer_3
2023-06-14 14:34:11,4444.0,0.0,5630,1139,zoom,webcam,viewer_3
2023-06-14 14:34:12,4444.0,0.0,10414,2984,zoom,webcam,viewer_3
2023-06-14 14:34:13,4444.0,0.0,9260,1493,zoom,webcam,viewer_3
2023-06-14 14:34:14,4444.0,0.0,3331,909,zoom,webcam,viewer_3
2023-06-14 14:34:15,4444.0,0.0,7585,1824,zoom,webcam,viewer_3
2023-06-14 14:34:16,4444.0,0.0,18537,2016,zoom,webcam,viewer_3
2023-06-14 14:34:17,4444.0,0.0,30396,5292,zoom,webcam,viewer_3
2023-06-14 14:34:18,4444.0,0.0,19037,2752,zoom,webcam,viewer_3
2023-06-14 14:34:19,15704.0,0.0,25572,3685,zoom,webcam,viewer_3
2023-06-14 14:34:20,15704.0,0.0,13335,2522,zoom,webcam,viewer_3
2023-06-14 14:34:21,15704.0,0.0,12972,3102,zoom,webcam,viewer_3
2023-06-14 14:34:22,4444.0,0.0,16632,3650,zoom,webcam,viewer_3
2023-06-14 14:34:23,4444.0,0.0,20342,4070,zoom,webcam,viewer_3
2023-06-14 14:34:24,4444.0,0.0,12333,2997,zoom,webcam,viewer_3
2023-06-14 14:34:26,4444.0,0.0,15825,3129,zoom,webcam,viewer_3
2023-06-14 14:34:27,4444.0,0.0,15392,3225,zoom,webcam,viewer_3
2023-06-14 14:34:28,4444.0,0.0,11766,2765,zoom,webcam,viewer_3
2023-06-14 14:34:29,4444.0,0.0,16780,4030,zoom,webcam,viewer_3
2023-06-14 14:34:30,4444.0,0.0,17825,3244,zoom,webcam,viewer_3
2023-06-14 14:34:31,4444.0,0.0,8924,1928,zoom,webcam,viewer_3
2023-06-14 14:34:32,4444.0,0.0,20765,3971,zoom,webcam,viewer_3
2023-06-14 14:34:33,8888.0,0.0,12006,2810,zoom,webcam,viewer_3
2023-06-14 14:34:34,4444.0,0.0,10385,2518,zoom,webcam,viewer_3
2023-06-14 14:34:35,4444.0,0.0,14024,3151,zoom,webcam,viewer_3
2023-06-14 14:34:36,4444.0,0.0,7961,2167,zoom,webcam,viewer_3
2023-06-14 14:34:37,8888.0,0.0,20785,3899,zoom,webcam,viewer_3
2023-06-14 14:34:38,4444.0,0.0,14466,2797,zoom,webcam,viewer_3
2023-06-14 14:34:39,4444.0,0.0,8924,2953,zoom,webcam,viewer_3
2023-06-14 14:34:40,4444.0,0.0,15044,2559,zoom,webcam,viewer_3
2023-06-14 14:34:41,4444.0,0.0,21841,3091,zoom,webcam,viewer_3
2023-06-14 14:34:42,4444.0,0.0,26903,3864,zoom,webcam,viewer_3
2023-06-14 14:34:43,4444.0,0.0,26300,3794,zoom,webcam,viewer_3
2023-06-14 14:34:44,4444.0,0.0,28466,3875,zoom,webcam,viewer_3
2023-06-14 14:34:45,4444.0,0.0,25993,3377,zoom,webcam,viewer_3
2023-06-14 14:34:46,4444.0,0.0,38016,4533,zoom,webcam,viewer_3
2023-06-14 14:34:47,4444.0,0.0,33898,4113,zoom,webcam,viewer_3
2023-06-14 14:34:48,4444.0,0.0,28352,3343,zoom,webcam,viewer_3
2023-06-14 14:34:49,4444.0,0.0,39008,4450,zoom,webcam,viewer_3
