time,pid,port,download_(bytes),upload_(bytes),app,media,user
2023-06-14 13:26:20,19152.0,19748.0,206995,7144,gmeet,webcam,viewer_1
2023-06-14 13:26:21,9576.0,19305.0,79413,2052,gmeet,webcam,viewer_1
2023-06-14 13:26:22,9576.0,19305.0,56746,1472,gmeet,webcam,viewer_1
2023-06-14 13:26:23,9576.0,19305.0,65778,1764,gmeet,webcam,viewer_1
2023-06-14 13:26:24,9576.0,19305.0,57173,1482,gmeet,webcam,viewer_1
2023-06-14 13:26:25,9576.0,19305.0,79768,1458,gmeet,webcam,viewer_1
2023-06-14 13:26:26,9576.0,19305.0,61594,1678,gmeet,webcam,viewer_1
2023-06-14 13:26:27,19152.0,19748.0,48462,4750,gmeet,webcam,viewer_1
2023-06-14 13:26:28,19152.0,38610.0,81309,1576,gmeet,webcam,viewer_1
2023-06-14 13:26:29,19152.0,19748.0,67191,2462,gmeet,webcam,viewer_1
2023-06-14 13:26:30,19152.0,19748.0,87826,1757,gmeet,webcam,viewer_1
2023-06-14 13:26:31,9576.0,19305.0,67257,1416,gmeet,webcam,viewer_1
2023-06-14 13:26:32,9576.0,19305.0,57847,1164,gmeet,webcam,viewer_1
2023-06-14 13:26:33,9576.0,19305.0,51152,1422,gmeet,webcam,viewer_1
2023-06-14 13:26:34,9576.0,19305.0,55572,2538,gmeet,webcam,viewer_1
2023-06-14 13:26:36,19152.0,19748.0,71747,2280,gmeet,webcam,viewer_1
2023-06-14 13:26:37,9576.0,19305.0,76298,1424,gmeet,webcam,viewer_1
2023-06-14 13:26:38,19152.0,19748.0,71762,3508,gmeet,webcam,viewer_1
2023-06-14 13:26:39,19152.0,19748.0,73504,1743,gmeet,webcam,viewer_1
2023-06-14 13:26:40,9576.0,19305.0,53088,1834,gmeet,webcam,viewer_1
2023-06-14 13:26:41,9576.0,19305.0,77991,1516,gmeet,webcam,viewer_1
2023-06-14 13:26:42,9576.0,19305.0,67887,1568,gmeet,webcam,viewer_1
2023-06-14 13:26:43,19152.0,19748.0,62258,2154,gmeet,webcam,viewer_1
2023-06-14 13:26:44,28728.0,39053.0,68972,1695,gmeet,webcam,viewer_1
2023-06-14 13:26:45,9576.0,19305.0,64894,1396,gmeet,webcam,viewer_1
2023-06-14 13:26:46,9576.0,19305.0,69839,1786,gmeet,webcam,viewer_1
2023-06-14 13:26:47,9576.0,19305.0,66775,1438,gmeet,webcam,viewer_1
2023-06-14 13:26:48,19152.0,19748.0,63912,2389,gmeet,webcam,viewer_1
2023-06-14 13:26:49,19152.0,19748.0,74289,4961,gmeet,webcam,viewer_1
2023-06-14 13:26:50,19152.0,19748.0,58261,1572,gmeet,webcam,viewer_1
2023-06-14 13:26:51,9576.0,19305.0,54244,1308,gmeet,webcam,viewer_1
2023-06-14 13:26:52,9576.0,19305.0,46151,1316,gmeet,webcam,viewer_1
2023-06-14 13:26:53,9576.0,19305.0,39783,1294,gmeet,webcam,viewer_1
2023-06-14 13:26:54,9576.0,19305.0,61247,1360,gmeet,webcam,viewer_1
2023-06-14 13:26:55,19152.0,19748.0,64449,2812,gmeet,webcam,viewer_1
2023-06-14 13:26:56,19152.0,19748.0,59435,2338,gmeet,webcam,viewer_1
2023-06-14 13:26:57,9576.0,19305.0,57075,1328,gmeet,webcam,viewer_1
