time,pid,port,download_(bytes),upload_(bytes),app,media,user
2023-06-14 14:37:17,23656.0,9244.0,5559,1359,zoom,webcam,viewer_7
2023-06-14 14:37:18,23656.0,9244.0,17928,1508,zoom,webcam,viewer_7
2023-06-14 14:37:19,11828.0,8801.0,1513,1412,zoom,webcam,viewer_7
2023-06-14 14:37:20,11828.0,8801.0,2797,2334,zoom,webcam,viewer_7
2023-06-14 14:37:21,23656.0,9244.0,12819,2819,zoom,webcam,viewer_7
2023-06-14 14:37:22,23656.0,9244.0,35995,4568,zoom,webcam,viewer_7
2023-06-14 14:37:23,23656.0,9244.0,17037,3335,zoom,webcam,viewer_7
2023-06-14 14:37:24,11828.0,8801.0,4352,2270,zoom,webcam,viewer_7
2023-06-14 14:37:25,11828.0,8801.0,5281,1895,zoom,webcam,viewer_7
2023-06-14 14:37:26,11828.0,8801.0,6567,1916,zoom,webcam,viewer_7
2023-06-14 14:37:27,11828.0,8801.0,18320,3768,zoom,webcam,viewer_7
2023-06-14 14:37:28,11828.0,8801.0,3430,1957,zoom,webcam,viewer_7
2023-06-14 14:37:30,11828.0,8801.0,3964,1575,zoom,webcam,viewer_7
2023-06-14 14:37:31,11828.0,8801.0,14610,5275,zoom,webcam,viewer_7
2023-06-14 14:37:32,11828.0,8801.0,8673,3442,zoom,webcam,viewer_7
2023-06-14 14:37:33,11828.0,8801.0,9435,3664,zoom,webcam,viewer_7
2023-06-14 14:37:34,11828.0,8801.0,12550,4628,zoom,webcam,viewer_7
2023-06-14 14:37:35,23656.0,17602.0,8705,2589,zoom,webcam,viewer_7
2023-06-14 14:37:36,23656.0,9244.0,13480,2775,zoom,webcam,viewer_7
2023-06-14 14:37:37,11828.0,8801.0,8353,2297,zoom,webcam,viewer_7
2023-06-14 14:37:38,11828.0,8801.0,13825,2329,zoom,webcam,viewer_7
2023-06-14 14:37:39,11828.0,8801.0,20477,3823,zoom,webcam,viewer_7
2023-06-14 14:37:40,11828.0,8801.0,12024,2735,zoom,webcam,viewer_7
2023-06-14 14:37:41,11828.0,8801.0,25014,3297,zoom,webcam,viewer_7
2023-06-14 14:37:42,11828.0,8801.0,10719,2559,zoom,webcam,viewer_7
2023-06-14 14:37:43,11828.0,8801.0,1598,1366,zoom,webcam,viewer_7
2023-06-14 14:37:44,11828.0,8801.0,1365,1199,zoom,webcam,viewer_7
2023-06-14 14:37:45,11828.0,8801.0,619,1257,zoom,webcam,viewer_7
2023-06-14 14:37:46,11828.0,8801.0,18340,5797,zoom,webcam,viewer_7
2023-06-14 14:37:47,11828.0,8801.0,17699,2905,zoom,webcam,viewer_7
2023-06-14 14:37:48,11828.0,8801.0,8269,1885,zoom,webcam,viewer_7
2023-06-14 14:37:49,11828.0,8801.0,8711,1789,zoom,webcam,viewer_7
2023-06-14 14:37:50,11828.0,8801.0,404,618,zoom,webcam,viewer_7
2023-06-14 14:37:51,11828.0,8801.0,1636,1362,zoom,webcam,viewer_7
2023-06-14 14:37:53,11828.0,8801.0,27123,3612,zoom,webcam,viewer_7
2023-06-14 14:37:54,11828.0,8801.0,37227,4632,zoom,webcam,viewer_7
2023-06-14 14:37:55,11828.0,8801.0,19949,3026,zoom,webcam,viewer_7
2023-06-14 14:37:56,11828.0,8801.0,18815,3282,zoom,webcam,viewer_7
2023-06-14 14:37:57,11828.0,8801.0,23574,3302,zoom,webcam,viewer_7
2023-06-14 14:37:58,11828.0,8801.0,24972,3305,zoom,webcam,viewer_7
2023-06-14 14:37:59,11828.0,8801.0,17294,3016,zoom,webcam,viewer_7
2023-06-14 14:38:00,11828.0,8801.0,19971,3484,zoom,webcam,viewer_7
2023-06-14 14:38:01,11828.0,8801.0,13391,2778,zoom,webcam,viewer_7
2023-06-14 14:38:02,11828.0,8801.0,14228,3886,zoom,webcam,viewer_7
2023-06-14 14:38:03,11828.0,8801.0,13463,2441,zoom,webcam,viewer_7
2023-06-14 14:38:04,11828.0,8801.0,19725,3471,zoom,webcam,viewer_7
2023-06-14 14:38:05,11828.0,8801.0,22833,3268,zoom,webcam,viewer_7
2023-06-14 14:38:06,11828.0,8801.0,11800,1965,zoom,webcam,viewer_7
2023-06-14 14:38:07,11828.0,8801.0,9656,1885,zoom,webcam,viewer_7
2023-06-14 14:38:08,11828.0,8801.0,11002,2244,zoom,webcam,viewer_7
2023-06-14 14:38:09,11828.0,8801.0,8227,1885,zoom,webcam,viewer_7
2023-06-14 14:38:10,11828.0,8801.0,4172,297,zoom,webcam,viewer_7
2023-06-14 14:38:11,11828.0,8801.0,24067,4801,zoom,webcam,viewer_7
2023-06-14 14:38:12,11828.0,8801.0,12787,2663,zoom,webcam,viewer_7
2023-06-14 14:38:13,11828.0,8801.0,21737,4205,zoom,webcam,viewer_7
2023-06-14 14:38:14,11828.0,8801.0,5898,1775,zoom,webcam,viewer_7
2023-06-14 14:38:15,11828.0,8801.0,13225,1960,zoom,webcam,viewer_7
2023-06-14 14:38:16,11828.0,8801.0,22172,3792,zoom,webcam,viewer_7
2023-06-14 14:38:17,11828.0,8801.0,6649,1775,zoom,webcam,viewer_7
2023-06-14 14:38:18,11828.0,8801.0,10796,2281,zoom,webcam,viewer_7
2023-06-14 14:38:19,11828.0,8801.0,14423,3056,zoom,webcam,viewer_7
2023-06-14 14:38:20,11828.0,8801.0,11213,2842,zoom,webcam,viewer_7
2023-06-14 14:38:21,11828.0,8801.0,14247,3409,zoom,webcam,viewer_7
2023-06-14 14:38:22,11828.0,8801.0,18279,3428,zoom,webcam,viewer_7
2023-06-14 14:38:24,11828.0,8801.0,10992,1956,zoom,webcam,viewer_7
2023-06-14 14:38:25,11828.0,8801.0,0,206,zoom,webcam,viewer_7
2023-06-14 14:38:26,11828.0,8801.0,0,1236,zoom,webcam,viewer_7
2023-06-14 14:38:27,11828.0,8801.0,0,6798,zoom,webcam,viewer_7
2023-06-14 14:38:28,18224.0,10701.0,0,7014,zoom,webcam,viewer_7
2023-06-14 14:38:29,18224.0,10701.0,0,5023,zoom,webcam,viewer_7
2023-06-14 14:38:30,23656.0,17602.0,42,2995,zoom,webcam,viewer_7
2023-06-14 14:40:09,12792.0,10706.0,0,500,zoom,webcam,viewer_7
2023-06-14 14:40:16,25584.0,21412.0,462,368,zoom,webcam,viewer_7
2023-06-14 14:40:17,72896.0,22014.0,8735,1722,zoom,webcam,viewer_7
2023-06-14 14:40:18,35484.0,11149.0,3676,93,zoom,webcam,viewer_7
2023-06-14 14:40:19,35484.0,11149.0,0,459,zoom,webcam,viewer_7
2023-06-14 14:40:20,35484.0,6239.0,10126,1907,zoom,webcam,viewer_7
2023-06-14 14:40:21,23656.0,496.0,12095,2735,zoom,webcam,viewer_7
2023-06-14 14:40:22,30052.0,2786.0,63389,6498,zoom,webcam,viewer_7
2023-06-14 14:40:23,77364.0,9078.0,185197,7815,zoom,webcam,viewer_7
2023-06-14 14:40:26,24620.0,11149.0,41832,2054,zoom,webcam,viewer_7
2023-06-14 14:40:27,11828.0,443.0,17128,1501,zoom,webcam,viewer_7
2023-06-14 14:40:28,35484.0,11149.0,9115,1732,zoom,webcam,viewer_7
2023-06-14 14:40:29,11828.0,443.0,528,568,zoom,webcam,viewer_7
2023-06-14 14:40:30,23656.0,5796.0,2761,2678,zoom,webcam,viewer_7
2023-06-14 14:40:31,11828.0,443.0,1820,2302,zoom,webcam,viewer_7
2023-06-14 14:40:35,11828.0,443.0,47865,3607,zoom,webcam,viewer_7
2023-06-14 14:40:36,35484.0,9297.0,258139,11390,zoom,webcam,viewer_7
2023-06-14 14:40:37,47312.0,19950.0,125047,8326,zoom,webcam,viewer_7
2023-06-14 14:40:38,23656.0,9244.0,122904,8594,zoom,webcam,viewer_7
2023-06-14 14:40:39,11828.0,8801.0,93413,5911,zoom,webcam,viewer_7
2023-06-14 14:40:40,11828.0,8801.0,127184,7467,zoom,webcam,viewer_7
2023-06-14 14:40:41,23656.0,17602.0,106000,10882,zoom,webcam,viewer_7
2023-06-14 14:40:42,11828.0,8801.0,113368,8685,zoom,webcam,viewer_7
2023-06-14 14:40:43,11828.0,8801.0,88167,5604,zoom,webcam,viewer_7
2023-06-14 14:40:44,11828.0,8801.0,104950,6806,zoom,webcam,viewer_7
2023-06-14 14:40:45,11828.0,8801.0,95578,8233,zoom,webcam,viewer_7
