time,pid,port,download_(bytes),upload_(bytes),app,media,user
2023-06-15 14:58:14,14664.0,0.0,20617,230,siruntu,webcam,viewer_8
2023-06-15 14:58:15,14664.0,0.0,20217,620,siruntu,webcam,viewer_8
2023-06-15 14:58:16,14664.0,0.0,19410,844,siruntu,webcam,viewer_8
2023-06-15 14:58:17,14664.0,0.0,23536,732,siruntu,webcam,viewer_8
2023-06-15 14:58:18,14664.0,0.0,19421,882,siruntu,webcam,viewer_8
2023-06-15 14:58:19,14664.0,0.0,19080,620,siruntu,webcam,viewer_8
2023-06-15 14:58:20,14664.0,0.0,22902,844,siruntu,webcam,viewer_8
2023-06-15 14:58:21,14664.0,0.0,19463,620,siruntu,webcam,viewer_8
2023-06-15 14:58:22,14664.0,0.0,21377,732,siruntu,webcam,viewer_8
2023-06-15 14:58:23,14664.0,0.0,21605,732,siruntu,webcam,viewer_8
2023-06-15 14:58:25,29328.0,0.0,20207,720,siruntu,webcam,viewer_8
2023-06-15 14:58:26,14664.0,0.0,22351,560,siruntu,webcam,viewer_8
2023-06-15 14:58:27,14664.0,0.0,21392,336,siruntu,webcam,viewer_8
2023-06-15 14:58:28,14664.0,0.0,20972,678,siruntu,webcam,viewer_8
2023-06-15 14:58:29,14664.0,0.0,19909,622,siruntu,webcam,viewer_8
2023-06-15 14:58:30,14664.0,0.0,20923,560,siruntu,webcam,viewer_8
2023-06-15 14:58:31,14664.0,0.0,21766,590,siruntu,webcam,viewer_8
2023-06-15 14:58:32,14664.0,0.0,19819,536,siruntu,webcam,viewer_8
2023-06-15 14:58:33,14664.0,0.0,21340,702,siruntu,webcam,viewer_8
2023-06-15 14:58:34,14664.0,0.0,17677,336,siruntu,webcam,viewer_8
2023-06-15 14:58:35,14664.0,0.0,23300,560,siruntu,webcam,viewer_8
2023-06-15 14:58:36,14664.0,0.0,20287,590,siruntu,webcam,viewer_8
2023-06-15 14:58:37,14664.0,0.0,21122,560,siruntu,webcam,viewer_8
2023-06-15 14:58:38,14664.0,0.0,20528,678,siruntu,webcam,viewer_8
2023-06-15 14:58:39,14664.0,0.0,18479,510,siruntu,webcam,viewer_8
2023-06-15 14:58:40,14664.0,0.0,21299,448,siruntu,webcam,viewer_8
2023-06-15 14:58:41,29328.0,0.0,21336,832,siruntu,webcam,viewer_8
2023-06-15 14:58:42,14664.0,0.0,21462,448,siruntu,webcam,viewer_8
2023-06-15 14:58:43,14664.0,0.0,18119,448,siruntu,webcam,viewer_8
2023-06-15 14:58:44,14664.0,0.0,19429,590,siruntu,webcam,viewer_8
2023-06-15 14:58:45,14664.0,0.0,20367,448,siruntu,webcam,viewer_8
2023-06-15 14:58:46,14664.0,0.0,23411,790,siruntu,webcam,viewer_8
2023-06-15 14:58:47,14664.0,0.0,21731,448,siruntu,webcam,viewer_8
2023-06-15 14:58:48,14664.0,0.0,17468,448,siruntu,webcam,viewer_8
2023-06-15 14:58:49,14664.0,0.0,21925,652,siruntu,webcam,viewer_8
2023-06-15 14:58:50,14664.0,0.0,21779,224,siruntu,webcam,viewer_8
2023-06-15 14:58:51,14664.0,0.0,19058,448,siruntu,webcam,viewer_8
2023-06-15 14:58:52,14664.0,0.0,21296,590,siruntu,webcam,viewer_8
2023-06-15 14:58:53,14664.0,0.0,20257,536,siruntu,webcam,viewer_8
2023-06-15 14:58:54,14664.0,0.0,15544,590,siruntu,webcam,viewer_8
2023-06-15 14:58:55,14664.0,0.0,25823,448,siruntu,webcam,viewer_8
2023-06-15 14:58:56,14664.0,0.0,19790,560,siruntu,webcam,viewer_8
2023-06-15 14:58:57,14664.0,0.0,20112,590,siruntu,webcam,viewer_8
2023-06-15 14:58:58,29328.0,0.0,20343,578,siruntu,webcam,viewer_8
2023-06-15 14:58:59,14664.0,0.0,16302,652,siruntu,webcam,viewer_8
2023-06-15 14:59:00,14664.0,0.0,19483,560,siruntu,webcam,viewer_8
2023-06-15 14:59:01,14664.0,0.0,24714,560,siruntu,webcam,viewer_8
2023-06-15 14:59:02,14664.0,0.0,22486,678,siruntu,webcam,viewer_8
2023-06-15 14:59:03,14664.0,0.0,20676,560,siruntu,webcam,viewer_8
2023-06-15 14:59:04,14664.0,0.0,15395,448,siruntu,webcam,viewer_8
2023-06-15 14:59:05,14664.0,0.0,23265,702,siruntu,webcam,viewer_8
2023-06-15 14:59:06,14664.0,0.0,21945,560,siruntu,webcam,viewer_8
2023-06-15 14:59:07,29328.0,0.0,24767,858,siruntu,webcam,viewer_8
2023-06-15 14:59:08,29328.0,0.0,19140,610,siruntu,webcam,viewer_8
2023-06-15 14:59:09,14664.0,0.0,15821,622,siruntu,webcam,viewer_8
2023-06-15 14:59:10,14664.0,0.0,23220,590,siruntu,webcam,viewer_8
2023-06-15 14:59:11,14664.0,0.0,18910,448,siruntu,webcam,viewer_8
2023-06-15 14:59:12,14664.0,0.0,22321,590,siruntu,webcam,viewer_8
2023-06-15 14:59:13,14664.0,0.0,17893,536,siruntu,webcam,viewer_8
2023-06-15 14:59:14,29328.0,0.0,21786,490,siruntu,webcam,viewer_8
2023-06-15 14:59:15,14664.0,0.0,22960,702,siruntu,webcam,viewer_8
2023-06-15 14:59:16,14664.0,0.0,20719,536,siruntu,webcam,viewer_8
2023-06-15 14:59:17,14664.0,0.0,18977,448,siruntu,webcam,viewer_8
2023-06-15 14:59:18,14664.0,0.0,20347,702,siruntu,webcam,viewer_8
2023-06-15 14:59:19,14664.0,0.0,18122,510,siruntu,webcam,viewer_8
2023-06-15 14:59:20,14664.0,0.0,20653,702,siruntu,webcam,viewer_8
2023-06-15 14:59:22,14664.0,0.0,21526,448,siruntu,webcam,viewer_8
2023-06-15 14:59:23,14664.0,0.0,21666,648,siruntu,webcam,viewer_8
2023-06-15 14:59:24,14664.0,0.0,20717,590,siruntu,webcam,viewer_8
2023-06-15 14:59:25,14664.0,0.0,18432,560,siruntu,webcam,viewer_8
2023-06-15 14:59:26,14664.0,0.0,20421,678,siruntu,webcam,viewer_8
2023-06-15 14:59:27,14664.0,0.0,22687,560,siruntu,webcam,viewer_8
2023-06-15 14:59:28,14664.0,0.0,18631,448,siruntu,webcam,viewer_8
2023-06-15 14:59:29,14664.0,0.0,19788,590,siruntu,webcam,viewer_8
2023-06-15 14:59:30,14664.0,0.0,21602,710,siruntu,webcam,viewer_8
2023-06-15 14:59:31,29328.0,0.0,20734,490,siruntu,webcam,viewer_8
2023-06-15 14:59:32,14664.0,0.0,19326,702,siruntu,webcam,viewer_8
2023-06-15 14:59:33,14664.0,0.0,20180,448,siruntu,webcam,viewer_8
2023-06-15 14:59:34,14664.0,0.0,18311,590,siruntu,webcam,viewer_8
2023-06-15 14:59:35,14664.0,0.0,20811,648,siruntu,webcam,viewer_8
2023-06-15 14:59:36,14664.0,0.0,20584,448,siruntu,webcam,viewer_8
2023-06-15 14:59:37,14664.0,0.0,23396,702,siruntu,webcam,viewer_8
2023-06-15 14:59:38,14664.0,0.0,19667,448,siruntu,webcam,viewer_8
2023-06-15 14:59:39,14664.0,0.0,20192,448,siruntu,webcam,viewer_8
2023-06-15 14:59:40,14664.0,0.0,17848,740,siruntu,webcam,viewer_8
2023-06-15 14:59:41,14664.0,0.0,21558,560,siruntu,webcam,viewer_8
2023-06-15 14:59:42,14664.0,0.0,21217,590,siruntu,webcam,viewer_8
2023-06-15 14:59:43,14664.0,0.0,20986,560,siruntu,webcam,viewer_8
2023-06-15 14:59:44,14664.0,0.0,18898,560,siruntu,webcam,viewer_8
2023-06-15 14:59:45,14664.0,0.0,20659,590,siruntu,webcam,viewer_8
2023-06-15 14:59:46,14664.0,0.0,19353,448,siruntu,webcam,viewer_8
2023-06-15 14:59:47,14664.0,0.0,21677,790,siruntu,webcam,viewer_8
2023-06-15 14:59:48,29328.0,0.0,20729,490,siruntu,webcam,viewer_8
2023-06-15 14:59:49,14664.0,0.0,17027,560,siruntu,webcam,viewer_8
2023-06-15 14:59:50,14664.0,0.0,18275,628,siruntu,webcam,viewer_8
2023-06-15 14:59:51,32460.0,0.0,20222,665,siruntu,webcam,viewer_8
2023-06-15 14:59:52,32460.0,0.0,20317,553,siruntu,webcam,viewer_8
2023-06-15 14:59:53,32460.0,0.0,24443,807,siruntu,webcam,viewer_8
2023-06-15 14:59:54,14664.0,0.0,16731,448,siruntu,webcam,viewer_8
2023-06-15 14:59:55,14664.0,0.0,20066,678,siruntu,webcam,viewer_8
2023-06-15 14:59:56,14664.0,0.0,20784,448,siruntu,webcam,viewer_8
2023-06-15 14:59:57,14664.0,0.0,21588,448,siruntu,webcam,viewer_8
2023-06-15 14:59:58,14664.0,0.0,20237,702,siruntu,webcam,viewer_8
2023-06-15 14:59:59,14664.0,0.0,19118,448,siruntu,webcam,viewer_8
2023-06-15 15:00:00,14664.0,0.0,20224,652,siruntu,webcam,viewer_8
2023-06-15 15:00:01,14664.0,0.0,21755,648,siruntu,webcam,viewer_8
2023-06-15 15:00:02,14664.0,0.0,19618,448,siruntu,webcam,viewer_8
