time,pid,port,download_(bytes),upload_(bytes),app,media,user
2023-06-14 13:35:15,7864.0,0.0,31032,3833,gmeet,webcam,viewer_10
2023-06-14 13:35:16,7864.0,0.0,23276,2139,gmeet,webcam,viewer_10
2023-06-14 13:35:17,15728.0,0.0,23062,6977,gmeet,webcam,viewer_10
2023-06-14 13:35:18,15728.0,0.0,73781,7997,gmeet,webcam,viewer_10
2023-06-14 13:35:19,15728.0,0.0,15103,1662,gmeet,webcam,viewer_10
2023-06-14 13:35:20,7864.0,0.0,10398,2076,gmeet,webcam,viewer_10
2023-06-14 13:35:21,7864.0,0.0,32801,4141,gmeet,webcam,viewer_10
2023-06-14 13:35:22,15728.0,0.0,20288,2766,gmeet,webcam,viewer_10
2023-06-14 13:35:23,7864.0,0.0,16620,2088,gmeet,webcam,viewer_10
2023-06-14 13:35:24,22048.0,0.0,17566,2116,gmeet,webcam,viewer_10
2023-06-14 13:35:25,29912.0,0.0,22855,5807,gmeet,webcam,viewer_10
2023-06-14 13:35:26,22048.0,0.0,20160,2018,gmeet,webcam,viewer_10
2023-06-14 13:35:27,7864.0,0.0,23616,2434,gmeet,webcam,viewer_10
2023-06-14 13:35:28,22048.0,0.0,20543,2182,gmeet,webcam,viewer_10
2023-06-14 13:35:29,7864.0,0.0,66272,2812,gmeet,webcam,viewer_10
2023-06-14 13:35:30,15728.0,0.0,28702,2758,gmeet,webcam,viewer_10
2023-06-14 13:35:31,23592.0,0.0,23289,5761,gmeet,webcam,viewer_10
2023-06-14 13:35:32,20504.0,0.0,31010,3162,gmeet,webcam,viewer_10
2023-06-14 13:35:33,15728.0,0.0,49216,4182,gmeet,webcam,viewer_10
2023-06-14 13:35:34,15728.0,0.0,35194,3933,gmeet,webcam,viewer_10
2023-06-14 13:35:35,15728.0,0.0,23339,5382,gmeet,webcam,viewer_10
2023-06-14 13:35:36,7864.0,0.0,57965,2722,gmeet,webcam,viewer_10
2023-06-14 13:35:37,7864.0,0.0,24338,1866,gmeet,webcam,viewer_10
2023-06-14 13:35:38,7864.0,0.0,15602,1542,gmeet,webcam,viewer_10
2023-06-14 13:35:39,20504.0,0.0,16406,2007,gmeet,webcam,viewer_10
2023-06-14 13:35:40,28368.0,0.0,14527,2223,gmeet,webcam,viewer_10
2023-06-14 13:35:41,31456.0,0.0,22180,3836,gmeet,webcam,viewer_10
2023-06-14 13:35:42,23592.0,0.0,23954,2044,gmeet,webcam,viewer_10
2023-06-14 13:35:43,20504.0,0.0,16395,2638,gmeet,webcam,viewer_10
2023-06-14 13:35:44,7864.0,0.0,13641,2410,gmeet,webcam,viewer_10
2023-06-14 13:35:45,15728.0,0.0,36760,4532,gmeet,webcam,viewer_10
2023-06-14 13:35:46,15728.0,0.0,24760,2931,gmeet,webcam,viewer_10
2023-06-14 13:35:47,7864.0,0.0,22398,2138,gmeet,webcam,viewer_10
2023-06-14 13:35:48,7864.0,0.0,55711,2136,gmeet,webcam,viewer_10
2023-06-14 13:35:49,7864.0,0.0,45767,2388,gmeet,webcam,viewer_10
2023-06-14 13:35:51,7864.0,0.0,23262,2399,gmeet,webcam,viewer_10
2023-06-14 13:35:52,15728.0,0.0,24254,3272,gmeet,webcam,viewer_10
2023-06-14 13:35:53,7864.0,0.0,58825,2288,gmeet,webcam,viewer_10
2023-06-14 13:35:54,15728.0,0.0,25805,3285,gmeet,webcam,viewer_10
2023-06-14 13:35:55,15728.0,0.0,19523,2776,gmeet,webcam,viewer_10
2023-06-14 13:35:56,31456.0,0.0,63163,3688,gmeet,webcam,viewer_10
2023-06-14 13:35:57,15728.0,0.0,21581,5078,gmeet,webcam,viewer_10
2023-06-14 13:35:58,15728.0,0.0,23637,2494,gmeet,webcam,viewer_10
2023-06-14 13:35:59,7864.0,0.0,124475,2386,gmeet,webcam,viewer_10
2023-06-14 13:36:00,7864.0,0.0,24339,2428,gmeet,webcam,viewer_10
2023-06-14 13:36:01,7864.0,0.0,20871,2130,gmeet,webcam,viewer_10
2023-06-14 13:36:02,7864.0,0.0,23811,2430,gmeet,webcam,viewer_10
2023-06-14 13:36:03,7864.0,0.0,22483,1946,gmeet,webcam,viewer_10
2023-06-14 13:36:04,7864.0,0.0,22016,2324,gmeet,webcam,viewer_10
2023-06-14 13:36:05,7864.0,0.0,17977,2566,gmeet,webcam,viewer_10
2023-06-14 13:36:06,15728.0,0.0,24124,2070,gmeet,webcam,viewer_10
2023-06-14 13:36:07,23592.0,0.0,26413,8637,gmeet,webcam,viewer_10
2023-06-14 13:36:08,23592.0,0.0,97121,4899,gmeet,webcam,viewer_10
2023-06-14 13:36:09,7864.0,0.0,22826,1852,gmeet,webcam,viewer_10
2023-06-14 13:36:10,7864.0,0.0,16936,2658,gmeet,webcam,viewer_10
2023-06-14 13:36:11,23592.0,0.0,25829,2166,gmeet,webcam,viewer_10
2023-06-14 13:36:12,15728.0,0.0,25516,4055,gmeet,webcam,viewer_10
2023-06-14 13:36:13,7864.0,0.0,23227,2975,gmeet,webcam,viewer_10
2023-06-14 13:36:14,15728.0,0.0,19908,2843,gmeet,webcam,viewer_10
2023-06-14 13:36:15,15728.0,0.0,24916,2451,gmeet,webcam,viewer_10
2023-06-14 13:36:16,7864.0,0.0,19832,2356,gmeet,webcam,viewer_10
2023-06-14 13:36:17,7864.0,0.0,24173,2196,gmeet,webcam,viewer_10
2023-06-14 13:36:18,15728.0,0.0,21925,3306,gmeet,webcam,viewer_10
2023-06-14 13:36:19,23592.0,0.0,11532,5596,gmeet,webcam,viewer_10
2023-06-14 13:36:20,23592.0,0.0,44718,5394,gmeet,webcam,viewer_10
2023-06-14 13:36:21,7864.0,0.0,23036,2862,gmeet,webcam,viewer_10
2023-06-14 13:36:22,7864.0,0.0,30592,2306,gmeet,webcam,viewer_10
2023-06-14 13:36:23,7864.0,0.0,59043,2302,gmeet,webcam,viewer_10
2023-06-14 13:36:24,7864.0,0.0,23975,2048,gmeet,webcam,viewer_10
2023-06-14 13:36:25,7864.0,0.0,22328,2388,gmeet,webcam,viewer_10
2023-06-14 13:36:26,7864.0,0.0,21463,2396,gmeet,webcam,viewer_10
2023-06-14 13:36:27,7864.0,0.0,24187,2226,gmeet,webcam,viewer_10
2023-06-14 13:36:28,7864.0,0.0,23970,2358,gmeet,webcam,viewer_10
2023-06-14 13:36:29,7864.0,0.0,24491,2516,gmeet,webcam,viewer_10
2023-06-14 13:36:30,15728.0,0.0,24298,3310,gmeet,webcam,viewer_10
2023-06-14 13:36:31,15728.0,0.0,22420,2388,gmeet,webcam,viewer_10
2023-06-14 13:36:32,15728.0,0.0,24319,4139,gmeet,webcam,viewer_10
2023-06-14 13:36:33,7864.0,0.0,27160,2675,gmeet,webcam,viewer_10
2023-06-14 13:36:34,15728.0,0.0,22316,3922,gmeet,webcam,viewer_10
2023-06-14 13:36:35,15728.0,0.0,12784,2700,gmeet,webcam,viewer_10
2023-06-14 13:36:36,7864.0,0.0,33114,4042,gmeet,webcam,viewer_10
2023-06-14 13:36:37,7864.0,0.0,47920,2091,gmeet,webcam,viewer_10
2023-06-14 13:36:38,7864.0,0.0,22109,2260,gmeet,webcam,viewer_10
2023-06-14 13:36:39,7864.0,0.0,20740,2132,gmeet,webcam,viewer_10
2023-06-14 13:36:40,23592.0,0.0,30958,7706,gmeet,webcam,viewer_10
2023-06-14 13:36:41,7864.0,0.0,21296,2472,gmeet,webcam,viewer_10
2023-06-14 13:36:42,7864.0,0.0,24128,2276,gmeet,webcam,viewer_10
2023-06-14 13:36:43,20504.0,0.0,26345,2972,gmeet,webcam,viewer_10
2023-06-14 13:36:44,14184.0,0.0,24623,2437,gmeet,webcam,viewer_10
2023-06-14 13:36:45,14184.0,0.0,18913,2809,gmeet,webcam,viewer_10
2023-06-14 13:36:47,22048.0,0.0,21787,3147,gmeet,webcam,viewer_10
2023-06-14 13:36:48,7864.0,0.0,28781,2431,gmeet,webcam,viewer_10
2023-06-14 13:36:49,15728.0,0.0,25150,2036,gmeet,webcam,viewer_10
2023-06-14 13:36:50,23592.0,0.0,27777,2256,gmeet,webcam,viewer_10
2023-06-14 13:36:51,15728.0,0.0,43767,5053,gmeet,webcam,viewer_10
2023-06-14 13:36:52,15728.0,0.0,49921,2256,gmeet,webcam,viewer_10
