time,pid,port,download_(bytes),upload_(bytes),app,media,user
2023-06-14 13:32:22,23656.0,38610.0,28994,2306,gmeet,webcam,viewer_7
2023-06-14 13:32:23,11828.0,19305.0,22226,2202,gmeet,webcam,viewer_7
2023-06-14 13:32:24,11828.0,19305.0,19760,1950,gmeet,webcam,viewer_7
2023-06-14 13:32:25,11828.0,19305.0,29612,2152,gmeet,webcam,viewer_7
2023-06-14 13:32:26,11828.0,19305.0,19720,2096,gmeet,webcam,viewer_7
2023-06-14 13:32:27,18224.0,21205.0,26921,2306,gmeet,webcam,viewer_7
2023-06-14 13:32:28,18224.0,21205.0,21386,2414,gmeet,webcam,viewer_7
2023-06-14 13:32:29,11828.0,19305.0,24912,1766,gmeet,webcam,viewer_7
2023-06-14 13:32:30,11828.0,19305.0,25118,1966,gmeet,webcam,viewer_7
2023-06-14 13:32:31,11828.0,19305.0,24356,2669,gmeet,webcam,viewer_7
2023-06-14 13:32:32,11828.0,19305.0,22814,1946,gmeet,webcam,viewer_7
2023-06-14 13:32:33,11828.0,19305.0,25520,2324,gmeet,webcam,viewer_7
2023-06-14 13:32:34,11828.0,19305.0,25418,1918,gmeet,webcam,viewer_7
2023-06-14 13:32:35,24620.0,30011.0,26155,2110,gmeet,webcam,viewer_7
2023-06-14 13:32:36,11828.0,19305.0,21861,2632,gmeet,webcam,viewer_7
2023-06-14 13:32:37,24620.0,30011.0,22683,2216,gmeet,webcam,viewer_7
2023-06-14 13:32:38,11828.0,19305.0,20618,2180,gmeet,webcam,viewer_7
2023-06-14 13:32:39,24620.0,30011.0,18017,2702,gmeet,webcam,viewer_7
2023-06-14 13:32:40,11828.0,19305.0,18920,1914,gmeet,webcam,viewer_7
2023-06-14 13:32:41,18224.0,24658.0,20151,1654,gmeet,webcam,viewer_7
2023-06-14 13:32:42,23656.0,38610.0,29534,1620,gmeet,webcam,viewer_7
2023-06-14 13:32:43,18224.0,24658.0,23760,2388,gmeet,webcam,viewer_7
2023-06-14 13:32:44,11828.0,19305.0,29706,2178,gmeet,webcam,viewer_7
2023-06-14 13:32:46,11828.0,19305.0,18009,2220,gmeet,webcam,viewer_7
2023-06-14 13:32:47,24620.0,30011.0,16144,2062,gmeet,webcam,viewer_7
2023-06-14 13:32:48,11828.0,19305.0,23787,2256,gmeet,webcam,viewer_7
2023-06-14 13:32:49,11828.0,19305.0,25682,2008,gmeet,webcam,viewer_7
2023-06-14 13:32:50,11828.0,19305.0,23827,2464,gmeet,webcam,viewer_7
2023-06-14 13:32:51,11828.0,19305.0,23237,2106,gmeet,webcam,viewer_7
2023-06-14 13:32:52,11828.0,19305.0,23059,2623,gmeet,webcam,viewer_7
2023-06-14 13:32:53,11828.0,19305.0,22792,2178,gmeet,webcam,viewer_7
2023-06-14 13:32:54,24620.0,30011.0,24021,1680,gmeet,webcam,viewer_7
2023-06-14 13:32:55,11828.0,19305.0,23455,1736,gmeet,webcam,viewer_7
2023-06-14 13:32:56,23656.0,38610.0,23808,1578,gmeet,webcam,viewer_7
2023-06-14 13:32:57,23656.0,38610.0,21674,1634,gmeet,webcam,viewer_7
2023-06-14 13:32:58,11828.0,19305.0,23756,1920,gmeet,webcam,viewer_7
2023-06-14 13:32:59,11828.0,19305.0,20983,1656,gmeet,webcam,viewer_7
2023-06-14 13:33:00,23656.0,38610.0,27897,2130,gmeet,webcam,viewer_7
2023-06-14 13:33:01,23656.0,38610.0,22172,2096,gmeet,webcam,viewer_7
2023-06-14 13:33:02,23656.0,38610.0,24602,2132,gmeet,webcam,viewer_7
2023-06-14 13:33:03,23656.0,38610.0,22891,2108,gmeet,webcam,viewer_7
2023-06-14 13:33:04,23656.0,38610.0,23851,2200,gmeet,webcam,viewer_7
2023-06-14 13:33:05,11828.0,19305.0,22711,2000,gmeet,webcam,viewer_7
2023-06-14 13:33:06,11828.0,19305.0,22192,2228,gmeet,webcam,viewer_7
2023-06-14 13:33:07,11828.0,19305.0,23412,1816,gmeet,webcam,viewer_7
2023-06-14 13:33:08,11828.0,19305.0,22334,2558,gmeet,webcam,viewer_7
2023-06-14 13:33:09,11828.0,19305.0,22158,1910,gmeet,webcam,viewer_7
2023-06-14 13:33:10,23656.0,38610.0,24731,2020,gmeet,webcam,viewer_7
2023-06-14 13:33:11,23656.0,38610.0,22241,2723,gmeet,webcam,viewer_7
2023-06-14 13:33:12,23656.0,38610.0,21517,2008,gmeet,webcam,viewer_7
2023-06-14 13:33:13,11828.0,19305.0,23983,2184,gmeet,webcam,viewer_7
2023-06-14 13:33:14,11828.0,19305.0,20968,2158,gmeet,webcam,viewer_7
2023-06-14 13:33:15,11828.0,19305.0,24643,2405,gmeet,webcam,viewer_7
2023-06-14 13:33:16,11828.0,19305.0,25209,3424,gmeet,webcam,viewer_7
