time,pid,port,download_(bytes),upload_(bytes),app,media,user
2023-06-14 13:29:19,41952.0,0.0,45640,4600,gmeet,webcam,viewer_4
2023-06-14 13:29:20,13984.0,0.0,74597,1810,gmeet,webcam,viewer_4
2023-06-14 13:29:21,41952.0,0.0,59297,4934,gmeet,webcam,viewer_4
2023-06-14 13:29:22,13984.0,0.0,67681,2406,gmeet,webcam,viewer_4
2023-06-14 13:29:23,13984.0,0.0,75632,2022,gmeet,webcam,viewer_4
2023-06-14 13:29:25,27968.0,0.0,92818,1974,gmeet,webcam,viewer_4
2023-06-14 13:29:26,13984.0,0.0,131594,2430,gmeet,webcam,viewer_4
2023-06-14 13:29:27,27968.0,0.0,72760,2010,gmeet,webcam,viewer_4
2023-06-14 13:29:28,13984.0,0.0,69743,2382,gmeet,webcam,viewer_4
2023-06-14 13:29:29,13984.0,0.0,70014,2125,gmeet,webcam,viewer_4
2023-06-14 13:29:30,41952.0,0.0,58384,1712,gmeet,webcam,viewer_4
2023-06-14 13:29:31,13984.0,0.0,81971,2094,gmeet,webcam,viewer_4
2023-06-14 13:29:32,13984.0,0.0,65159,2042,gmeet,webcam,viewer_4
2023-06-14 13:29:33,13984.0,0.0,60803,2136,gmeet,webcam,viewer_4
2023-06-14 13:29:34,13984.0,0.0,78545,2382,gmeet,webcam,viewer_4
2023-06-14 13:29:35,13984.0,0.0,66660,2220,gmeet,webcam,viewer_4
2023-06-14 13:29:36,27968.0,0.0,59545,2499,gmeet,webcam,viewer_4
2023-06-14 13:29:37,13984.0,0.0,69690,2012,gmeet,webcam,viewer_4
2023-06-14 13:29:38,13984.0,0.0,66695,2092,gmeet,webcam,viewer_4
2023-06-14 13:29:39,13984.0,0.0,78003,2232,gmeet,webcam,viewer_4
2023-06-14 13:29:40,13984.0,0.0,69140,2237,gmeet,webcam,viewer_4
2023-06-14 13:29:41,27968.0,0.0,55666,2398,gmeet,webcam,viewer_4
2023-06-14 13:29:42,13984.0,0.0,69459,2366,gmeet,webcam,viewer_4
2023-06-14 13:29:43,13984.0,0.0,69480,1772,gmeet,webcam,viewer_4
2023-06-14 13:29:44,13984.0,0.0,67565,1984,gmeet,webcam,viewer_4
2023-06-14 13:29:45,13984.0,0.0,56204,2180,gmeet,webcam,viewer_4
2023-06-14 13:29:46,27968.0,0.0,62405,2086,gmeet,webcam,viewer_4
2023-06-14 13:29:47,13984.0,0.0,81628,2100,gmeet,webcam,viewer_4
2023-06-14 13:29:48,13984.0,0.0,76403,2184,gmeet,webcam,viewer_4
2023-06-14 13:29:49,13984.0,0.0,68175,2592,gmeet,webcam,viewer_4
2023-06-14 13:29:50,13984.0,0.0,59828,1998,gmeet,webcam,viewer_4
2023-06-14 13:29:51,27968.0,0.0,59867,2366,gmeet,webcam,viewer_4
2023-06-14 13:29:52,13984.0,0.0,77149,1906,gmeet,webcam,viewer_4
2023-06-14 13:29:53,13984.0,0.0,74763,1998,gmeet,webcam,viewer_4
2023-06-14 13:29:54,13984.0,0.0,74700,2144,gmeet,webcam,viewer_4
2023-06-14 13:29:55,27968.0,0.0,69269,2144,gmeet,webcam,viewer_4
2023-06-14 13:29:56,13984.0,0.0,59740,2767,gmeet,webcam,viewer_4
2023-06-14 13:29:57,13984.0,0.0,73752,2086,gmeet,webcam,viewer_4
2023-06-14 13:29:58,13984.0,0.0,63479,2136,gmeet,webcam,viewer_4
2023-06-14 13:29:59,13984.0,0.0,69345,2118,gmeet,webcam,viewer_4
2023-06-14 13:30:00,13984.0,0.0,64881,2078,gmeet,webcam,viewer_4
2023-06-14 13:30:01,27968.0,0.0,74554,2142,gmeet,webcam,viewer_4
2023-06-14 13:30:02,27968.0,0.0,78918,2188,gmeet,webcam,viewer_4
2023-06-14 13:30:03,13984.0,0.0,60549,2116,gmeet,webcam,viewer_4
2023-06-14 13:30:04,13984.0,0.0,52143,2424,gmeet,webcam,viewer_4
2023-06-14 13:30:05,27968.0,0.0,64342,2524,gmeet,webcam,viewer_4
2023-06-14 13:30:06,13984.0,0.0,59583,1826,gmeet,webcam,viewer_4
2023-06-14 13:30:07,13984.0,0.0,72235,2800,gmeet,webcam,viewer_4
2023-06-14 13:30:08,13984.0,0.0,114940,2354,gmeet,webcam,viewer_4
2023-06-14 13:30:09,13984.0,0.0,67015,2166,gmeet,webcam,viewer_4
2023-06-14 13:30:10,13984.0,0.0,65463,2338,gmeet,webcam,viewer_4
2023-06-14 13:30:11,27968.0,0.0,68616,2274,gmeet,webcam,viewer_4
2023-06-14 13:30:12,13984.0,0.0,71184,2350,gmeet,webcam,viewer_4
2023-06-14 13:30:13,13984.0,0.0,70894,2405,gmeet,webcam,viewer_4
2023-06-14 13:30:14,13984.0,0.0,70323,1792,gmeet,webcam,viewer_4
2023-06-14 13:30:15,13984.0,0.0,69504,2562,gmeet,webcam,viewer_4
2023-06-14 13:30:16,13984.0,0.0,76029,2847,gmeet,webcam,viewer_4
2023-06-14 13:30:17,27968.0,0.0,68340,3034,gmeet,webcam,viewer_4
2023-06-14 13:30:18,13984.0,0.0,70827,2197,gmeet,webcam,viewer_4
2023-06-14 13:30:19,13984.0,0.0,58993,2060,gmeet,webcam,viewer_4
2023-06-14 13:30:20,13984.0,0.0,78452,2108,gmeet,webcam,viewer_4
2023-06-14 13:30:21,13984.0,0.0,70068,1888,gmeet,webcam,viewer_4
2023-06-14 13:30:22,27968.0,0.0,67478,2196,gmeet,webcam,viewer_4
2023-06-14 13:30:23,13984.0,0.0,76636,2540,gmeet,webcam,viewer_4
2023-06-14 13:30:24,13984.0,0.0,68350,1966,gmeet,webcam,viewer_4
2023-06-14 13:30:25,13984.0,0.0,65881,1914,gmeet,webcam,viewer_4
2023-06-14 13:30:26,13984.0,0.0,65740,2022,gmeet,webcam,viewer_4
2023-06-14 13:30:27,13984.0,0.0,59487,2262,gmeet,webcam,viewer_4
2023-06-14 13:30:28,27968.0,0.0,85292,2552,gmeet,webcam,viewer_4
2023-06-14 13:30:29,13984.0,0.0,54637,2132,gmeet,webcam,viewer_4
2023-06-14 13:30:30,13984.0,0.0,71748,2182,gmeet,webcam,viewer_4
2023-06-14 13:30:31,23068.0,0.0,76546,2481,gmeet,webcam,viewer_4
2023-06-14 13:30:32,23068.0,0.0,60900,2367,gmeet,webcam,viewer_4
2023-06-14 13:30:33,23068.0,0.0,66344,2893,gmeet,webcam,viewer_4
2023-06-14 13:30:35,27968.0,0.0,49845,2556,gmeet,webcam,viewer_4
2023-06-14 13:30:36,13984.0,0.0,59513,2791,gmeet,webcam,viewer_4
2023-06-14 13:30:37,13984.0,0.0,63621,2494,gmeet,webcam,viewer_4
2023-06-14 13:30:38,27968.0,0.0,68625,2198,gmeet,webcam,viewer_4
2023-06-14 13:30:39,13984.0,0.0,61344,2748,gmeet,webcam,viewer_4
2023-06-14 13:30:40,27968.0,0.0,66697,2324,gmeet,webcam,viewer_4
2023-06-14 13:30:41,13984.0,0.0,62082,2084,gmeet,webcam,viewer_4
2023-06-14 13:30:42,13984.0,0.0,71341,2606,gmeet,webcam,viewer_4
2023-06-14 13:30:43,13984.0,0.0,80424,2012,gmeet,webcam,viewer_4
2023-06-14 13:30:44,13984.0,0.0,62627,2120,gmeet,webcam,viewer_4
2023-06-14 13:30:45,13984.0,0.0,58976,2094,gmeet,webcam,viewer_4
2023-06-14 13:30:46,27968.0,0.0,69739,2478,gmeet,webcam,viewer_4
2023-06-14 13:30:47,13984.0,0.0,67199,2192,gmeet,webcam,viewer_4
2023-06-14 13:30:48,13984.0,0.0,85105,2076,gmeet,webcam,viewer_4
2023-06-14 13:30:49,13984.0,0.0,76729,2336,gmeet,webcam,viewer_4
2023-06-14 13:30:50,13984.0,0.0,46343,2594,gmeet,webcam,viewer_4
2023-06-14 13:30:51,13984.0,0.0,72519,2292,gmeet,webcam,viewer_4
2023-06-14 13:30:52,27968.0,0.0,60084,1984,gmeet,webcam,viewer_4
2023-06-14 13:30:53,13984.0,0.0,71938,2334,gmeet,webcam,viewer_4
2023-06-14 13:30:54,13984.0,0.0,73301,2156,gmeet,webcam,viewer_4
2023-06-14 13:30:55,13984.0,0.0,71765,2918,gmeet,webcam,viewer_4
2023-06-14 13:30:56,13984.0,0.0,75650,2117,gmeet,webcam,viewer_4
2023-06-14 13:30:57,27968.0,0.0,61029,2074,gmeet,webcam,viewer_4
2023-06-14 13:30:58,13984.0,0.0,72547,2442,gmeet,webcam,viewer_4
2023-06-14 13:30:59,13984.0,0.0,70847,2034,gmeet,webcam,viewer_4
2023-06-14 13:31:00,13984.0,0.0,56523,1716,gmeet,webcam,viewer_4
2023-06-14 13:31:01,13984.0,0.0,82247,2526,gmeet,webcam,viewer_4
2023-06-14 13:31:02,27968.0,0.0,63697,1842,gmeet,webcam,viewer_4
2023-06-14 13:31:03,13984.0,0.0,62985,2436,gmeet,webcam,viewer_4
2023-06-14 13:31:04,13984.0,0.0,71810,2082,gmeet,webcam,viewer_4
2023-06-14 13:31:05,13984.0,0.0,43745,2092,gmeet,webcam,viewer_4
2023-06-14 13:31:06,13984.0,0.0,80960,1898,gmeet,webcam,viewer_4
2023-06-14 13:31:07,13984.0,0.0,72474,2188,gmeet,webcam,viewer_4
2023-06-14 13:31:08,27968.0,0.0,62276,2268,gmeet,webcam,viewer_4
2023-06-14 13:31:09,13984.0,0.0,68199,1936,gmeet,webcam,viewer_4
2023-06-14 13:31:10,13984.0,0.0,61686,1704,gmeet,webcam,viewer_4
2023-06-14 13:31:11,13984.0,0.0,78315,1824,gmeet,webcam,viewer_4
2023-06-14 13:31:12,13984.0,0.0,82785,2012,gmeet,webcam,viewer_4
2023-06-14 13:31:13,13984.0,0.0,75984,1936,gmeet,webcam,viewer_4
2023-06-14 13:31:14,27968.0,0.0,52404,2722,gmeet,webcam,viewer_4
2023-06-14 13:31:15,13984.0,0.0,59246,1612,gmeet,webcam,viewer_4
2023-06-14 13:31:16,13984.0,0.0,73525,2811,gmeet,webcam,viewer_4
2023-06-14 13:31:17,13984.0,0.0,61553,2118,gmeet,webcam,viewer_4
2023-06-14 13:31:18,27968.0,0.0,66322,1920,gmeet,webcam,viewer_4
2023-06-14 13:31:19,13984.0,0.0,74559,2416,gmeet,webcam,viewer_4
2023-06-14 13:31:20,13984.0,0.0,62027,1994,gmeet,webcam,viewer_4
2023-06-14 13:31:21,13984.0,0.0,65998,2048,gmeet,webcam,viewer_4
2023-06-14 13:31:22,13984.0,0.0,77181,2448,gmeet,webcam,viewer_4
2023-06-14 13:31:23,27968.0,0.0,60781,2196,gmeet,webcam,viewer_4
2023-06-14 13:31:24,13984.0,0.0,75373,2628,gmeet,webcam,viewer_4
2023-06-14 13:31:25,13984.0,0.0,66904,1760,gmeet,webcam,viewer_4
2023-06-14 13:31:26,13984.0,0.0,54992,2426,gmeet,webcam,viewer_4
2023-06-14 13:31:27,13984.0,0.0,89398,2493,gmeet,webcam,viewer_4
2023-06-14 13:31:28,27968.0,0.0,64218,2166,gmeet,webcam,viewer_4
2023-06-14 13:31:29,13984.0,0.0,47599,2650,gmeet,webcam,viewer_4
2023-06-14 13:31:30,13984.0,0.0,86855,2622,gmeet,webcam,viewer_4
2023-06-14 13:31:31,13984.0,0.0,77080,2032,gmeet,webcam,viewer_4
2023-06-14 13:31:32,13984.0,0.0,85884,2062,gmeet,webcam,viewer_4
2023-06-14 13:31:33,13984.0,0.0,58413,2516,gmeet,webcam,viewer_4
2023-06-14 13:31:34,27968.0,0.0,45823,3066,gmeet,webcam,viewer_4
2023-06-14 13:31:35,27968.0,0.0,35473,6170,gmeet,webcam,viewer_4
2023-06-14 13:31:36,27968.0,0.0,24086,3523,gmeet,webcam,viewer_4
2023-06-14 13:31:37,13984.0,0.0,28399,2016,gmeet,webcam,viewer_4
2023-06-14 13:31:38,27968.0,0.0,33999,3602,gmeet,webcam,viewer_4
2023-06-14 13:31:40,13984.0,0.0,33036,2601,gmeet,webcam,viewer_4
2023-06-14 13:31:41,13984.0,0.0,31509,2068,gmeet,webcam,viewer_4
2023-06-14 13:31:42,13984.0,0.0,28062,1766,gmeet,webcam,viewer_4
2023-06-14 13:31:43,13984.0,0.0,34567,2380,gmeet,webcam,viewer_4
2023-06-14 13:31:44,13984.0,0.0,29089,2430,gmeet,webcam,viewer_4
2023-06-14 13:31:45,27968.0,0.0,31816,2414,gmeet,webcam,viewer_4
2023-06-14 13:31:46,13984.0,0.0,38572,2388,gmeet,webcam,viewer_4
2023-06-14 13:31:47,13984.0,0.0,30652,2440,gmeet,webcam,viewer_4
2023-06-14 13:31:48,13984.0,0.0,31638,2462,gmeet,webcam,viewer_4
2023-06-14 13:31:49,13984.0,0.0,28665,2388,gmeet,webcam,viewer_4
2023-06-14 13:31:50,27968.0,0.0,29178,2383,gmeet,webcam,viewer_4
2023-06-14 13:31:51,13984.0,0.0,15549,2454,gmeet,webcam,viewer_4
2023-06-14 13:31:52,13984.0,0.0,17354,2068,gmeet,webcam,viewer_4
2023-06-14 13:31:53,13984.0,0.0,27549,1978,gmeet,webcam,viewer_4
2023-06-14 13:31:54,13984.0,0.0,28375,2188,gmeet,webcam,viewer_4
2023-06-14 13:31:55,13984.0,0.0,32404,2412,gmeet,webcam,viewer_4
2023-06-14 13:31:56,27968.0,0.0,31939,2518,gmeet,webcam,viewer_4
2023-06-14 13:31:57,13984.0,0.0,31715,1856,gmeet,webcam,viewer_4
2023-06-14 13:31:58,13984.0,0.0,34897,2412,gmeet,webcam,viewer_4
2023-06-14 13:31:59,13984.0,0.0,24105,2510,gmeet,webcam,viewer_4
2023-06-14 13:32:00,13984.0,0.0,20369,2755,gmeet,webcam,viewer_4
2023-06-14 13:32:01,13984.0,0.0,29589,2596,gmeet,webcam,viewer_4
2023-06-14 13:32:02,27968.0,0.0,29655,1892,gmeet,webcam,viewer_4
2023-06-14 13:32:03,13984.0,0.0,30951,2132,gmeet,webcam,viewer_4
2023-06-14 13:32:04,13984.0,0.0,28831,2088,gmeet,webcam,viewer_4
2023-06-14 13:32:05,13984.0,0.0,27986,2228,gmeet,webcam,viewer_4
2023-06-14 13:32:06,13984.0,0.0,39217,2320,gmeet,webcam,viewer_4
2023-06-14 13:32:07,27968.0,0.0,29447,2232,gmeet,webcam,viewer_4
2023-06-14 13:32:08,13984.0,0.0,27516,2144,gmeet,webcam,viewer_4
2023-06-14 13:32:09,13984.0,0.0,28438,2311,gmeet,webcam,viewer_4
2023-06-14 13:32:10,27968.0,0.0,15239,2576,gmeet,webcam,viewer_4
2023-06-14 13:32:11,13984.0,0.0,15357,2496,gmeet,webcam,viewer_4
2023-06-14 13:32:12,13984.0,0.0,20837,3025,gmeet,webcam,viewer_4
2023-06-14 13:32:13,13984.0,0.0,19370,2340,gmeet,webcam,viewer_4
2023-06-14 13:32:14,13984.0,0.0,28718,2344,gmeet,webcam,viewer_4
2023-06-14 13:32:15,13984.0,0.0,24968,2146,gmeet,webcam,viewer_4
2023-06-14 13:32:16,13984.0,0.0,20622,2226,gmeet,webcam,viewer_4
2023-06-14 13:32:17,13984.0,0.0,30769,2580,gmeet,webcam,viewer_4
2023-06-14 13:32:18,13984.0,0.0,28302,2624,gmeet,webcam,viewer_4
2023-06-14 13:32:19,13984.0,0.0,28066,3125,gmeet,webcam,viewer_4
2023-06-14 13:32:20,13984.0,0.0,25654,2288,gmeet,webcam,viewer_4
2023-06-14 13:32:21,13984.0,0.0,23038,2548,gmeet,webcam,viewer_4
2023-06-14 13:32:22,13984.0,0.0,26061,2412,gmeet,webcam,viewer_4
2023-06-14 13:32:23,27968.0,0.0,20127,2064,gmeet,webcam,viewer_4
2023-06-14 13:32:24,13984.0,0.0,26651,2060,gmeet,webcam,viewer_4
2023-06-14 13:32:25,13984.0,0.0,24156,2592,gmeet,webcam,viewer_4
2023-06-14 13:32:26,13984.0,0.0,25389,2034,gmeet,webcam,viewer_4
2023-06-14 13:32:27,13984.0,0.0,22831,2072,gmeet,webcam,viewer_4
2023-06-14 13:32:28,13984.0,0.0,21431,2328,gmeet,webcam,viewer_4
2023-06-14 13:32:29,13984.0,0.0,27983,2666,gmeet,webcam,viewer_4
2023-06-14 13:32:30,27968.0,0.0,25215,2242,gmeet,webcam,viewer_4
2023-06-14 13:32:31,23068.0,0.0,22636,2469,gmeet,webcam,viewer_4
2023-06-14 13:32:32,23068.0,0.0,26113,2615,gmeet,webcam,viewer_4
2023-06-14 13:32:33,23068.0,0.0,25811,2535,gmeet,webcam,viewer_4
2023-06-14 13:32:34,27968.0,0.0,19990,2476,gmeet,webcam,viewer_4
2023-06-14 13:32:35,13984.0,0.0,33463,2560,gmeet,webcam,viewer_4
2023-06-14 13:32:36,13984.0,0.0,21332,2204,gmeet,webcam,viewer_4
2023-06-14 13:32:37,13984.0,0.0,22378,2090,gmeet,webcam,viewer_4
2023-06-14 13:32:38,13984.0,0.0,22452,2260,gmeet,webcam,viewer_4
2023-06-14 13:32:39,27968.0,0.0,18422,3175,gmeet,webcam,viewer_4
2023-06-14 13:32:40,13984.0,0.0,18111,2127,gmeet,webcam,viewer_4
2023-06-14 13:32:41,13984.0,0.0,17864,1986,gmeet,webcam,viewer_4
2023-06-14 13:32:42,13984.0,0.0,32567,3012,gmeet,webcam,viewer_4
2023-06-14 13:32:43,13984.0,0.0,24912,2172,gmeet,webcam,viewer_4
2023-06-14 13:32:44,13984.0,0.0,26379,2118,gmeet,webcam,viewer_4
2023-06-14 13:32:45,13984.0,0.0,26716,2392,gmeet,webcam,viewer_4
2023-06-14 13:32:46,13984.0,0.0,16395,2426,gmeet,webcam,viewer_4
2023-06-14 13:32:47,13984.0,0.0,20064,2248,gmeet,webcam,viewer_4
2023-06-14 13:32:48,13984.0,0.0,23789,2114,gmeet,webcam,viewer_4
2023-06-14 13:32:49,27968.0,0.0,25091,2280,gmeet,webcam,viewer_4
2023-06-14 13:32:50,27968.0,0.0,23994,2544,gmeet,webcam,viewer_4
2023-06-14 13:32:52,13984.0,0.0,22828,2390,gmeet,webcam,viewer_4
