time,pid,port,download_(bytes),upload_(bytes),app,media,user
2023-06-15 14:55:56,17248.0,0.0,32153,1003,siruntu,webcam,viewer_5
2023-06-15 14:55:57,12936.0,0.0,32320,820,siruntu,webcam,viewer_5
2023-06-15 14:55:58,4312.0,0.0,35836,844,siruntu,webcam,viewer_5
2023-06-15 14:55:59,8624.0,0.0,31162,774,siruntu,webcam,viewer_5
2023-06-15 14:56:00,4312.0,0.0,37676,732,siruntu,webcam,viewer_5
2023-06-15 14:56:01,4312.0,0.0,44944,714,siruntu,webcam,viewer_5
2023-06-15 14:56:02,4312.0,0.0,41031,620,siruntu,webcam,viewer_5
2023-06-15 14:56:03,4312.0,0.0,46107,732,siruntu,webcam,viewer_5
2023-06-15 14:56:04,4312.0,0.0,37940,820,siruntu,webcam,viewer_5
2023-06-15 14:56:05,4312.0,0.0,52347,844,siruntu,webcam,viewer_5
2023-06-15 14:56:07,8624.0,0.0,44268,732,siruntu,webcam,viewer_5
2023-06-15 14:56:08,4312.0,0.0,50486,448,siruntu,webcam,viewer_5
2023-06-15 14:56:09,4312.0,0.0,37661,560,siruntu,webcam,viewer_5
2023-06-15 14:56:10,4312.0,0.0,42407,566,siruntu,webcam,viewer_5
2023-06-15 14:56:11,4312.0,0.0,41366,448,siruntu,webcam,viewer_5
2023-06-15 14:56:12,8624.0,0.0,59582,933,siruntu,webcam,viewer_5
2023-06-15 14:56:13,4312.0,0.0,41110,448,siruntu,webcam,viewer_5
2023-06-15 14:56:14,12936.0,0.0,33958,490,siruntu,webcam,viewer_5
2023-06-15 14:56:15,4312.0,0.0,48015,678,siruntu,webcam,viewer_5
2023-06-15 14:56:16,4312.0,0.0,55835,560,siruntu,webcam,viewer_5
2023-06-15 14:56:17,4312.0,0.0,41476,566,siruntu,webcam,viewer_5
2023-06-15 14:56:18,4312.0,0.0,48060,448,siruntu,webcam,viewer_5
2023-06-15 14:56:19,4312.0,0.0,32574,448,siruntu,webcam,viewer_5
2023-06-15 14:56:20,4312.0,0.0,57193,678,siruntu,webcam,viewer_5
2023-06-15 14:56:21,4312.0,0.0,57638,448,siruntu,webcam,viewer_5
2023-06-15 14:56:22,4312.0,0.0,46823,572,siruntu,webcam,viewer_5
2023-06-15 14:56:23,4312.0,0.0,50275,790,siruntu,webcam,viewer_5
2023-06-15 14:56:24,4312.0,0.0,48300,448,siruntu,webcam,viewer_5
2023-06-15 14:56:25,4312.0,0.0,41209,702,siruntu,webcam,viewer_5
2023-06-15 14:56:26,4312.0,0.0,39246,448,siruntu,webcam,viewer_5
2023-06-15 14:56:27,4312.0,0.0,30946,560,siruntu,webcam,viewer_5
2023-06-15 14:56:28,4312.0,0.0,26968,590,siruntu,webcam,viewer_5
2023-06-15 14:56:29,4312.0,0.0,17805,560,siruntu,webcam,viewer_5
2023-06-15 14:56:30,4312.0,0.0,18692,678,siruntu,webcam,viewer_5
2023-06-15 14:56:31,4312.0,0.0,19907,510,siruntu,webcam,viewer_5
