time,pid,port,download_(bytes),upload_(bytes),app,media,user
2023-06-15 14:56:05,52720.0,0.0,5235,4508,siruntu,webcam,viewer_6
2023-06-15 14:56:06,39540.0,0.0,27060,2352,siruntu,webcam,viewer_6
2023-06-15 14:56:07,28084.0,0.0,86016,2220,siruntu,webcam,viewer_6
2023-06-15 14:56:08,13180.0,0.0,64063,1282,siruntu,webcam,viewer_6
2023-06-15 14:56:09,28084.0,0.0,88853,1894,siruntu,webcam,viewer_6
2023-06-15 14:56:10,13180.0,0.0,45878,700,siruntu,webcam,viewer_6
2023-06-15 14:56:11,26360.0,0.0,65685,782,siruntu,webcam,viewer_6
2023-06-15 14:56:12,13180.0,0.0,85633,1962,siruntu,webcam,viewer_6
2023-06-15 14:56:13,13180.0,0.0,98364,2172,siruntu,webcam,viewer_6
2023-06-15 14:56:14,52720.0,0.0,48262,2105,siruntu,webcam,viewer_6
2023-06-15 14:56:15,13180.0,0.0,80872,1466,siruntu,webcam,viewer_6
2023-06-15 14:56:16,13180.0,0.0,103507,2044,siruntu,webcam,viewer_6
2023-06-15 14:56:17,13180.0,0.0,86163,1916,siruntu,webcam,viewer_6
2023-06-15 14:56:18,20632.0,0.0,61955,1349,siruntu,webcam,viewer_6
2023-06-15 14:56:19,20632.0,0.0,78364,1749,siruntu,webcam,viewer_6
2023-06-15 14:56:20,20632.0,0.0,48100,1013,siruntu,webcam,viewer_6
2023-06-15 14:56:22,13180.0,0.0,56635,1880,siruntu,webcam,viewer_6
2023-06-15 14:56:23,13180.0,0.0,261230,4238,siruntu,webcam,viewer_6
2023-06-15 14:56:24,13180.0,0.0,77602,1280,siruntu,webcam,viewer_6
2023-06-15 14:56:25,13180.0,0.0,124511,2364,siruntu,webcam,viewer_6
2023-06-15 14:56:26,13180.0,0.0,53213,720,siruntu,webcam,viewer_6
2023-06-15 14:56:27,13180.0,0.0,58705,992,siruntu,webcam,viewer_6
2023-06-15 14:56:28,13180.0,0.0,48223,1108,siruntu,webcam,viewer_6
2023-06-15 14:56:29,13180.0,0.0,8189,224,siruntu,webcam,viewer_6
2023-06-15 14:56:30,13180.0,0.0,25234,224,siruntu,webcam,viewer_6
2023-06-15 14:56:31,13180.0,0.0,19690,254,siruntu,webcam,viewer_6
2023-06-15 14:56:32,13180.0,0.0,33038,448,siruntu,webcam,viewer_6
2023-06-15 14:56:33,13180.0,0.0,32982,734,siruntu,webcam,viewer_6
2023-06-15 14:56:34,13180.0,0.0,8004,200,siruntu,webcam,viewer_6
2023-06-15 14:56:35,13180.0,0.0,30434,510,siruntu,webcam,viewer_6
2023-06-15 14:56:36,13180.0,0.0,19900,652,siruntu,webcam,viewer_6
2023-06-15 14:56:37,13180.0,0.0,3102,112,siruntu,webcam,viewer_6
2023-06-15 14:56:38,13180.0,0.0,54083,1486,siruntu,webcam,viewer_6
2023-06-15 14:56:39,13180.0,0.0,13644,336,siruntu,webcam,viewer_6
2023-06-15 14:56:40,13180.0,0.0,24759,560,siruntu,webcam,viewer_6
2023-06-15 14:56:41,13180.0,0.0,23553,678,siruntu,webcam,viewer_6
2023-06-15 14:56:42,13180.0,0.0,20010,560,siruntu,webcam,viewer_6
2023-06-15 14:56:43,13180.0,0.0,20450,448,siruntu,webcam,viewer_6
2023-06-15 14:56:44,13180.0,0.0,19231,590,siruntu,webcam,viewer_6
2023-06-15 14:56:45,13180.0,0.0,21238,614,siruntu,webcam,viewer_6
2023-06-15 14:56:46,13180.0,0.0,7816,254,siruntu,webcam,viewer_6
2023-06-15 14:56:47,13180.0,0.0,41597,576,siruntu,webcam,viewer_6
2023-06-15 14:56:48,13180.0,0.0,16085,336,siruntu,webcam,viewer_6
2023-06-15 14:56:49,13180.0,0.0,35151,622,siruntu,webcam,viewer_6
2023-06-15 14:56:50,13180.0,0.0,19700,224,siruntu,webcam,viewer_6
2023-06-15 14:56:51,13180.0,0.0,25004,478,siruntu,webcam,viewer_6
2023-06-15 14:56:53,13180.0,0.0,12772,312,siruntu,webcam,viewer_6
2023-06-15 14:56:54,13180.0,0.0,27010,448,siruntu,webcam,viewer_6
2023-06-15 14:56:55,13180.0,0.0,17656,366,siruntu,webcam,viewer_6
2023-06-15 14:56:56,13180.0,0.0,23472,638,siruntu,webcam,viewer_6
2023-06-15 14:56:57,26360.0,0.0,20717,568,siruntu,webcam,viewer_6
2023-06-15 14:56:58,13180.0,0.0,21730,702,siruntu,webcam,viewer_6
2023-06-15 14:56:59,13180.0,0.0,19671,536,siruntu,webcam,viewer_6
2023-06-15 14:57:00,13180.0,0.0,21622,702,siruntu,webcam,viewer_6
2023-06-15 14:57:01,13180.0,0.0,22047,336,siruntu,webcam,viewer_6
2023-06-15 14:57:02,13180.0,0.0,21064,560,siruntu,webcam,viewer_6
2023-06-15 14:57:03,13180.0,0.0,19556,590,siruntu,webcam,viewer_6
2023-06-15 14:57:04,13180.0,0.0,22179,448,siruntu,webcam,viewer_6
2023-06-15 14:57:05,13180.0,0.0,20159,790,siruntu,webcam,viewer_6
2023-06-15 14:57:06,13180.0,0.0,20469,510,siruntu,webcam,viewer_6
2023-06-15 14:57:07,13180.0,0.0,6446,174,siruntu,webcam,viewer_6
2023-06-15 14:57:08,13180.0,0.0,37992,702,siruntu,webcam,viewer_6
2023-06-15 14:57:09,13180.0,0.0,6138,224,siruntu,webcam,viewer_6
2023-06-15 14:57:10,13180.0,0.0,30624,568,siruntu,webcam,viewer_6
2023-06-15 14:57:11,13180.0,0.0,34424,702,siruntu,webcam,viewer_6
2023-06-15 14:57:12,13180.0,0.0,8001,224,siruntu,webcam,viewer_6
2023-06-15 14:57:13,13180.0,0.0,30446,590,siruntu,webcam,viewer_6
2023-06-15 14:57:14,13180.0,0.0,22641,448,siruntu,webcam,viewer_6
2023-06-15 14:57:15,13180.0,0.0,24486,424,siruntu,webcam,viewer_6
2023-06-15 14:57:16,13180.0,0.0,20178,428,siruntu,webcam,viewer_6
2023-06-15 14:57:17,13180.0,0.0,24780,480,siruntu,webcam,viewer_6
2023-06-15 14:57:18,13180.0,0.0,18910,366,siruntu,webcam,viewer_6
2023-06-15 14:57:19,13180.0,0.0,21152,448,siruntu,webcam,viewer_6
2023-06-15 14:57:20,13180.0,0.0,20081,336,siruntu,webcam,viewer_6
2023-06-15 14:57:21,13180.0,0.0,19156,678,siruntu,webcam,viewer_6
2023-06-15 14:57:22,13180.0,0.0,134,0,siruntu,webcam,viewer_6
2023-06-15 14:57:23,26360.0,0.0,42710,788,siruntu,webcam,viewer_6
2023-06-15 14:57:24,13180.0,0.0,20990,560,siruntu,webcam,viewer_6
2023-06-15 14:57:25,13180.0,0.0,3134,112,siruntu,webcam,viewer_6
2023-06-15 14:57:26,13180.0,0.0,57805,1564,siruntu,webcam,viewer_6
2023-06-15 14:57:27,13180.0,0.0,25458,536,siruntu,webcam,viewer_6
2023-06-15 14:57:28,13180.0,0.0,20112,448,siruntu,webcam,viewer_6
2023-06-15 14:57:29,13180.0,0.0,20150,702,siruntu,webcam,viewer_6
2023-06-15 14:57:30,13180.0,0.0,17066,448,siruntu,webcam,viewer_6
2023-06-15 14:57:31,13180.0,0.0,14639,478,siruntu,webcam,viewer_6
2023-06-15 14:57:33,13180.0,0.0,14808,560,siruntu,webcam,viewer_6
2023-06-15 14:57:34,13180.0,0.0,18496,440,siruntu,webcam,viewer_6
2023-06-15 14:57:35,13180.0,0.0,28159,590,siruntu,webcam,viewer_6
2023-06-15 14:57:36,13180.0,0.0,4667,112,siruntu,webcam,viewer_6
2023-06-15 14:57:37,13180.0,0.0,49369,1156,siruntu,webcam,viewer_6
2023-06-15 14:57:38,13180.0,0.0,10383,224,siruntu,webcam,viewer_6
2023-06-15 14:57:39,13180.0,0.0,27041,576,siruntu,webcam,viewer_6
2023-06-15 14:57:40,13180.0,0.0,36015,590,siruntu,webcam,viewer_6
2023-06-15 14:57:41,26360.0,0.0,16133,448,siruntu,webcam,viewer_6
2023-06-15 14:57:42,13180.0,0.0,26530,560,siruntu,webcam,viewer_6
2023-06-15 14:57:43,13180.0,0.0,8479,366,siruntu,webcam,viewer_6
2023-06-15 14:57:44,13180.0,0.0,26457,552,siruntu,webcam,viewer_6
2023-06-15 14:57:45,13180.0,0.0,33556,1006,siruntu,webcam,viewer_6
2023-06-15 14:57:46,13180.0,0.0,18758,480,siruntu,webcam,viewer_6
2023-06-15 14:57:47,13180.0,0.0,17339,398,siruntu,webcam,viewer_6
2023-06-15 14:57:48,13180.0,0.0,26857,730,siruntu,webcam,viewer_6
2023-06-15 14:57:49,13180.0,0.0,12255,366,siruntu,webcam,viewer_6
2023-06-15 14:57:50,13180.0,0.0,28444,976,siruntu,webcam,viewer_6
2023-06-15 14:57:51,13180.0,0.0,28318,598,siruntu,webcam,viewer_6
2023-06-15 14:57:52,13180.0,0.0,50971,1488,siruntu,webcam,viewer_6
2023-06-15 14:57:53,26360.0,0.0,39018,576,siruntu,webcam,viewer_6
2023-06-15 14:57:54,26360.0,0.0,17379,536,siruntu,webcam,viewer_6
2023-06-15 14:57:55,13180.0,0.0,14458,840,siruntu,webcam,viewer_6
2023-06-15 14:57:56,13180.0,0.0,31667,352,siruntu,webcam,viewer_6
2023-06-15 14:57:57,13180.0,0.0,32402,702,siruntu,webcam,viewer_6
2023-06-15 14:57:58,13180.0,0.0,16738,510,siruntu,webcam,viewer_6
2023-06-15 14:57:59,13180.0,0.0,19058,652,siruntu,webcam,viewer_6
2023-06-15 14:58:00,13180.0,0.0,10869,712,siruntu,webcam,viewer_6
2023-06-15 14:58:01,13180.0,0.0,35475,576,siruntu,webcam,viewer_6
2023-06-15 14:58:02,13180.0,0.0,25736,734,siruntu,webcam,viewer_6
2023-06-15 14:58:03,13180.0,0.0,17153,464,siruntu,webcam,viewer_6
2023-06-15 14:58:04,13180.0,0.0,22291,590,siruntu,webcam,viewer_6
2023-06-15 14:58:05,13180.0,0.0,16688,536,siruntu,webcam,viewer_6
2023-06-15 14:58:06,13180.0,0.0,3425,112,siruntu,webcam,viewer_6
2023-06-15 14:58:07,13180.0,0.0,44224,702,siruntu,webcam,viewer_6
2023-06-15 14:58:08,26360.0,0.0,21698,638,siruntu,webcam,viewer_6
2023-06-15 14:58:09,13180.0,0.0,18966,536,siruntu,webcam,viewer_6
2023-06-15 14:58:10,13180.0,0.0,22409,702,siruntu,webcam,viewer_6
2023-06-15 14:58:11,13180.0,0.0,21486,448,siruntu,webcam,viewer_6
2023-06-15 14:58:12,13180.0,0.0,19242,590,siruntu,webcam,viewer_6
2023-06-15 14:58:14,13180.0,0.0,2454,312,siruntu,webcam,viewer_6
