time,pid,port,download_(bytes),upload_(bytes),app,media,user
2023-06-14 13:34:17,28504.0,0.0,10883,10692,gmeet,webcam,viewer_9
2023-06-14 13:34:18,42756.0,0.0,18572,4803,gmeet,webcam,viewer_9
2023-06-14 13:34:19,28504.0,0.0,31050,3311,gmeet,webcam,viewer_9
2023-06-14 13:34:20,28504.0,0.0,102605,3181,gmeet,webcam,viewer_9
2023-06-14 13:34:21,14252.0,0.0,24095,2330,gmeet,webcam,viewer_9
2023-06-14 13:34:22,14252.0,0.0,23089,1938,gmeet,webcam,viewer_9
2023-06-14 13:34:23,14252.0,0.0,23107,2468,gmeet,webcam,viewer_9
2023-06-14 13:34:24,14252.0,0.0,24639,2506,gmeet,webcam,viewer_9
2023-06-14 13:34:25,14252.0,0.0,22732,2272,gmeet,webcam,viewer_9
2023-06-14 13:34:26,14252.0,0.0,21995,2346,gmeet,webcam,viewer_9
2023-06-14 13:34:27,14252.0,0.0,23263,2114,gmeet,webcam,viewer_9
2023-06-14 13:34:28,28504.0,0.0,21790,4624,gmeet,webcam,viewer_9
2023-06-14 13:34:29,14252.0,0.0,23848,2196,gmeet,webcam,viewer_9
2023-06-14 13:34:30,28504.0,0.0,23867,2128,gmeet,webcam,viewer_9
2023-06-14 13:34:31,14252.0,0.0,22903,2350,gmeet,webcam,viewer_9
2023-06-14 13:34:32,14252.0,0.0,22659,2102,gmeet,webcam,viewer_9
2023-06-14 13:34:33,14252.0,0.0,22639,2158,gmeet,webcam,viewer_9
2023-06-14 13:34:34,14252.0,0.0,23691,2334,gmeet,webcam,viewer_9
2023-06-14 13:34:35,14252.0,0.0,24229,1804,gmeet,webcam,viewer_9
2023-06-14 13:34:36,14252.0,0.0,21819,2444,gmeet,webcam,viewer_9
2023-06-14 13:34:37,28504.0,0.0,22368,2733,gmeet,webcam,viewer_9
2023-06-14 13:34:38,28504.0,0.0,24448,3710,gmeet,webcam,viewer_9
2023-06-14 13:34:39,28504.0,0.0,22459,2290,gmeet,webcam,viewer_9
2023-06-14 13:34:40,14252.0,0.0,23331,2306,gmeet,webcam,viewer_9
2023-06-14 13:34:41,14252.0,0.0,21426,2097,gmeet,webcam,viewer_9
