Time,Event,Pid,File,Directory,IP,Port,Country,Download (bytes),Upload (bytes),Protocol
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,104.93.212.33,443,Indonesia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,7948,svchost.exe,,117.18.232.240,80,Australia,0,66,TCP
2023-02-01 15-08-59,Data transferred,,,,,,,179,0,UDP
2023-02-01 15-08-59,Data transferred,,,,,,,208,96,UDP
